695,Chicago Brother Rice (IL),26.773,26.614,.637,25.120,1.170,(IL),60
696,Villa Park (CA),26.760,26.916,.712,27.115,2.823,(CA),38
697,San Jose Bellarmine College Prep (CA),26.759,26.519,.784,26.119,2.740,(CA),46
698,San Antonio MacArthur (TX),26.751,26.838,.700,28.345,3.676,(TX),45
699,Youngstown Boardman (OH),26.745,26.908,.671,24.552,.606,(OH),39
700,Springfield Central (MA),26.744,26.759,.419,28.577,3.317,(MA),28
701,Glen Ellyn Glenbard West (IL),26.739,26.545,.556,25.982,2.618,(IL),70
702,Woodruff (SC),26.735,26.586,.711,29.428,4.617,(SC),38
703,Hurst Bell (TX),26.726,26.704,.676,25.958,1.804,(TX),56
704,South Garland (TX),26.724,27.242,.681,28.557,3.487,(TX),40
705,Wallingford Choate Rosemary Hall (CT),26.720,26.934,.649,24.767,1.722,(CT),45
706,Gainesville (FL),26.708,27.109,.609,25.419,1.909,(FL),71
707,New Canaan (CT),26.699,26.094,.741,24.617,1.631,(CT),46
708,Plymouth Wyoming Valley West (PA),26.697,25.937,.659,27.826,3.629,(PA),40
709,Tallahassee Leon (FL),26.694,26.625,.678,27.248,3.211,(FL),46
710,Bakersfield Centennial (CA),26.689,25.935,.776,25.943,.979,(CA),29
711,Tampa Chamberlain (FL),26.678,26.556,.677,24.457,.050,(FL),43
712,Marietta Pope (GA),26.673,26.886,.650,27.367,1.568,(GA),29
713,Woodbridge (VA),26.672,26.704,.631,25.174,-.038,(VA),33
714,Sarasota (FL),26.668,26.803,.607,26.635,1.975,(FL),47
715,Saint George Snow Canyon (UT),26.667,26.064,.699,26.321,.800,(UT),26
716,Savannah Benedictine Military (GA),26.629,26.303,.630,26.072,2.735,(GA),58
717,Enid (OK),26.606,26.560,.590,26.099,3.261,(OK),84
718,Lafayette Carencro (LA),26.598,26.449,.530,28.082,2.783,(LA),48
719,Galveston Ball (TX),26.596,26.879,.737,27.429,3.667,(TX),81
720,Parker Ponderosa (CO),26.579,26.890,.639,25.255,-.138,(CO),31
721,Huntington Spring Valley (WV),26.560,26.516,.734,26.294,.037,(WV),25
722,Bellevue West (NE),26.543,26.661,.417,31.176,5.933,(NE),40
723,Boise Centennial (ID),26.541,26.145,.751,25.429,.462,(ID),37
724,Austin LBJ (TX),26.520,26.304,.561,27.764,2.680,(TX),49
725,Millbrook Stanhope Elmore (AL),26.505,26.880,.608,26.764,1.451,(AL),46
726,Middletown (OH),26.476,26.206,.604,27.368,4.747,(OH),71
727,Harrisburg Bishop McDevitt (PA),26.476,26.205,.647,26.601,3.886,(PA),70
728,Hollywood Chaminade-Madonna (FL),26.467,26.071,.659,28.037,3.113,(FL),46
729,Littleton Dakota Ridge (CO),26.422,26.648,.701,29.684,4.516,(CO),26
730,Sharpsburg East Coweta (GA),26.414,25.990,.633,27.809,2.704,(GA),41
731,Dallas Jesuit (TX),26.401,26.466,.614,27.508,4.585,(TX),71
732,Ponte Vedra Nease (FL),26.391,26.597,.628,28.395,2.690,(FL),31
733,Baytown Lee (TX),26.390,26.453,.721,25.753,2.907,(TX),96
734,Anna (OH),26.375,26.043,.728,27.382,1.042,(OH),25
735,Oxford Lafayette (MS),26.367,26.348,.541,26.687,1.642,(MS),42
736,Garland North Garland (TX),26.361,26.551,.579,27.520,2.454,(TX),48
737,Georgetown Scott County (KY),26.356,25.670,.545,31.414,5.141,(KY),35
738,Evansville Reitz (IN),26.305,25.883,.571,27.238,4.700,(IN),80
739,Shelby (NC),26.299,26.444,.620,28.931,2.953,(NC),47
740,Omaha Skutt Catholic (NE),26.295,26.399,.735,25.122,-.776,(NE),26
741,Greer (SC),26.293,26.095,.675,27.376,3.218,(SC),62
742,Lawrence (KS),26.284,26.084,.572,25.941,2.902,(KS),80
743,Sparks Reed (NV),26.280,25.840,.633,29.746,4.687,(NV),33
744,Parkersburg (WV),26.259,26.411,.602,26.255,3.905,(WV),77
745,Pittsburg (CA),26.252,26.151,.656,27.620,3.893,(CA),47
746,Alexandria West Potomac (VA),26.249,25.898,.726,28.356,3.250,(VA),39
747,Charleston Capital (WV),26.233,26.568,.798,25.989,.276,(WV),34
748,La Mesa Helix (CA),26.233,26.115,.667,27.145,2.916,(CA),58
749,New Rochelle Iona Prep (NY),26.202,26.239,.731,26.318,4.309,(NY),48
750,Idaho Falls Skyline (ID),26.195,26.763,.637,28.382,4.487,(ID),48
751,San Antonio Alamo Heights (TX),26.184,26.115,.664,28.148,4.059,(TX),47
752,Bushnell South Sumter (FL),26.179,25.841,.618,28.121,3.130,(FL),46
753,Brunswick (GA),26.175,26.171,.512,27.938,2.920,(GA),51
754,Fridley Totino-Grace (MN),26.160,26.512,.673,27.077,1.751,(MN),48
755,Kernersville East Forsyth (NC),26.152,26.484,.619,27.864,3.042,(NC),52
756,Parker Chaparral (CO),26.150,25.743,.725,24.666,.032,(CO),25
757,Homewood-Flossmoor (IL),26.141,25.924,.541,26.310,2.510,(IL),54
758,Irvington Bryant (AL),26.116,25.892,.713,25.517,-.405,(AL),25
759,Baytown Sterling (TX),26.113,26.132,.669,25.920,1.041,(TX),48
760,Pensacola Booker T. Washington (FL),26.109,26.301,.577,26.166,2.746,(FL),42
761,St. Petersburg Lakewood (FL),26.103,26.216,.524,26.843,1.679,(FL),38
762,West Point (MS),26.095,26.272,.743,25.528,1.424,(MS),49
763,Southington (CT),26.071,26.562,.724,28.383,5.130,(CT),43
764,Elkhorn (NE),26.063,26.171,.557,27.257,4.117,(NE),60
765,Mandeville (LA),26.060,26.186,.582,25.274,.464,(LA),43
766,Columbus Shaw (GA),26.056,26.371,.654,25.055,.249,(GA),41
767,Columbia Irmo (SC),26.043,25.775,.625,26.236,1.842,(SC),59
768,Medford Shawnee (NJ),26.038,25.572,.698,24.170,.454,(NJ),43
769,Mililani (HI),26.029,25.512,.545,27.703,1.776,(HI),38
770,Oviedo (FL),26.025,25.456,.637,27.466,2.602,(FL),40
771,Wichita Falls (TX),26.020,26.265,.728,26.720,4.068,(TX),50
772,Miami Monsignor Pace (FL),26.015,26.403,.520,26.181,1.630,(FL),39
773,Dillon (SC),25.999,25.944,.645,25.706,1.776,(SC),62
774,Phillipsburg (NJ),25.997,26.111,.738,24.799,2.726,(NJ),71
775,Amarillo Palo Duro (TX),25.988,26.066,.610,25.979,3.154,(TX),65
776,Kennewick Kamiakin (WA),25.978,25.550,.770,25.598,.825,(WA),43
777,Baton Rouge Parkview Baptist (LA),25.973,25.808,.662,27.382,1.701,(LA),39
778,Miami Belen Jesuit Prep School (FL),25.969,25.778,.702,23.146,-1.431,(FL),32
779,North Miami Beach (FL),25.944,26.001,.534,25.591,1.406,(FL),39
780,San Diego Cathedral Catholic (CA),25.929,26.034,.632,26.270,2.677,(CA),43
781,Broken Arrow (OK),25.927,25.805,.405,25.522,2.064,(OK),74
782,Lawrenceville Archer (GA),25.923,26.367,.360,25.855,1.687,(GA),40
783,Wai'anae (HI),25.921,26.588,.619,25.383,.296,(HI),35
784,Daytona Beach Mainland (FL),25.920,26.158,.489,25.793,2.483,(FL),75
785,Aiken Silver Bluff (SC),25.908,25.796,.744,24.922,-.421,(SC),43
786,Blue Springs (MO),25.891,25.826,.527,28.173,3.862,(MO),58
787,Everett (MA),25.890,25.818,.701,25.500,3.314,(MA),104
788,Lubbock Estacado (TX),25.879,26.026,.582,26.779,2.327,(TX),45
789,Harrisburg Central (PA),25.875,26.034,.797,27.723,7.188,(PA),32
790,Glendale Cactus (AZ),25.874,26.085,.624,30.037,5.723,(AZ),41
791,Marietta Wheeler (GA),25.872,25.988,.536,25.516,1.090,(GA),46
792,Texarkana (AR),25.868,25.665,.712,25.693,2.720,(AR),53
793,Mobile Williamson (AL),25.862,25.594,.608,24.497,.491,(AL),49
794,El Paso Del Valle (TX),25.841,25.968,.706,27.650,2.653,(TX),25
795,Bartlett (IL),25.812,26.043,.669,24.745,-.587,(IL),26
796,Quitman Brooks County (GA),25.786,25.841,.582,27.008,2.654,(GA),44
797,Denison (TX),25.784,26.088,.630,26.987,4.826,(TX),99
798,Baton Rouge Scotlandville (LA),25.782,26.318,.537,26.342,1.651,(LA),31
799,Valrico Bloomingdale (FL),25.779,25.652,.712,24.754,.034,(FL),27
800,Norcross Wesleyan (GA),25.746,25.590,.764,25.489,.088,(GA),25
801,Atlanta Marist (GA),25.741,25.825,.650,25.055,3.290,(GA),108
802,Merrillville (IN),25.724,26.034,.581,24.802,2.336,(IN),56
803,Oceanside El Camino (CA),25.717,26.014,.623,26.028,1.469,(CA),38
804,Clayton Northmont (OH),25.714,26.293,.644,26.132,2.797,(OH),55
805,Kissimmee Osceola (FL),25.682,25.674,.649,24.182,1.683,(FL),65
806,Midwest City Carl Albert (OK),25.677,25.549,.574,27.856,3.690,(OK),49
807,Troy (OH),25.675,25.609,.623,26.335,4.181,(OH),54
808,Grand Rapids Catholic Central (MI),25.657,25.348,.636,24.825,2.599,(MI),67
809,Naples (FL),25.652,25.964,.373,27.560,2.969,(FL),51
810,Baton Rouge University Lab (LA),25.644,25.661,.632,26.769,3.236,(LA),49
811,Dallas East Paulding (GA),25.643,25.927,.680,25.910,.901,(GA),31
812,Clearwater Countryside (FL),25.631,25.899,.653,25.409,.674,(FL),38
813,Tampa Catholic (FL),25.608,25.862,.582,26.761,2.547,(FL),37
814,Port Orange Spruce Creek (FL),25.602,26.066,.525,25.784,1.029,(FL),36
815,Nappanee NorthWood (IN),25.578,26.047,.589,26.498,2.641,(IN),41
816,Rochester Mayo (MN),25.556,25.452,.706,25.989,2.338,(MN),40
817,Rexburg Madison (ID),25.545,25.570,.702,26.445,2.286,(ID),34
818,Bethlehem Catholic (PA),25.540,25.689,.563,25.321,3.842,(PA),72
819,Pensacola (FL),25.534,25.946,.510,24.238,.835,(FL),59
820,Shelton (CT),25.529,25.637,.728,23.400,1.586,(CT),42
821,Harmony Seneca Valley (PA),25.523,25.439,.609,25.160,2.338,(PA),53
822,Covington (LA),25.509,25.468,.703,24.327,2.160,(LA),62
823,Trotwood-Madison (OH),25.504,25.464,.658,27.134,3.899,(OH),42
824,Snellville Shiloh (GA),25.496,25.853,.693,24.803,.235,(GA),30
825,Chino Hills Ayala (CA),25.486,25.786,.750,25.357,1.559,(CA),31
826,Sugar Land Fort Bend Clements (TX),25.476,25.157,.670,26.946,2.462,(TX),29
827,Oak Lawn Richards (IL),25.465,25.430,.626,26.802,3.252,(IL),42
828,Tucson Salpointe Catholic (AZ),25.442,25.381,.572,26.435,3.438,(AZ),42
829,Wichita Kapaun Mount Carmel (KS),25.428,24.864,.494,25.733,2.581,(KS),39
830,Las Cruces Mayfield (NM),25.404,25.811,.570,26.441,2.551,(NM),48
831,Williamsport (PA),25.400,25.295,.702,26.153,6.081,(PA),68
832,Boise Borah (ID),25.397,25.252,.711,27.481,6.095,(ID),62
833,Fort Myers (FL),25.393,25.437,.561,25.637,3.023,(FL),66
834,Shawnee Mission Bishop Miege (KS),25.386,25.245,.509,27.036,3.502,(KS),46
835,Westport Staples (CT),25.384,25.678,.838,24.153,2.553,(CT),37
836,Savannah Christian (GA),25.373,25.384,.686,25.941,1.552,(GA),39
837,Fenton Rockwood Summit (MO),25.373,25.511,.563,26.376,1.331,(MO),28
838,Southaven (MS),25.363,25.696,.617,24.844,.738,(MS),38
839,Birmingham Huffman (AL),25.359,25.370,.653,26.169,2.076,(AL),52
840,Sebastian River (FL),25.340,25.713,.736,24.046,-.392,(FL),26
841,Overland Park Blue Valley North (KS),25.340,24.571,.538,26.843,2.260,(KS),28
842,Wayne Hills (NJ),25.338,25.199,.597,25.420,1.612,(NJ),37
843,Lake Wales (FL),25.334,24.955,.506,25.693,2.739,(FL),62
844,Greensboro Dudley (NC),25.327,25.574,.481,25.788,1.126,(NC),56
845,North Stafford (VA),25.316,24.908,.565,26.315,1.305,(VA),31
846,New Orleans Easton (LA),25.314,25.379,.541,25.484,4.469,(LA),60
847,South Bend Saint Joseph (IN),25.313,25.080,.665,25.231,2.468,(IN),44
848,Houston Fort Bend Willowridge (TX),25.307,25.585,.657,25.164,.393,(TX),37
849,Beaumont (TX),25.293,25.091,.659,24.257,4.715,(TX),65
850,Houston Alief Elsik (TX),25.277,25.170,.547,26.020,1.971,(TX),40
851,Wallingford Strath Haven (PA),25.277,25.304,.747,25.569,1.667,(PA),29
852,Folsom Ridley (PA),25.276,24.929,.763,24.421,3.729,(PA),73
853,Uniontown Lake (OH),25.272,25.551,.561,25.632,2.596,(OH),43
854,Woods Cross (UT),25.270,24.843,.546,25.734,2.019,(UT),31
855,Round Rock (TX),25.231,25.375,.562,25.358,3.415,(TX),49
856,Thiells North Rockland (NY),25.222,24.361,.795,21.682,-1.818,(NY),27
857,Slidell (LA),25.221,25.149,.532,24.862,1.483,(LA),45
858,Oklahoma City Putnam City (OK),25.212,25.466,.612,25.359,2.840,(OK),53
859,Modesto Central Catholic (CA),25.212,25.244,.506,29.393,5.682,(CA),41
860,Lake Charles LaGrange (LA),25.194,25.145,.542,24.552,2.253,(LA),59
861,Waukesha Catholic Memorial (WI),25.188,24.947,.562,24.769,1.568,(WI),41
862,Sanford Lee County (NC),25.167,25.424,.555,26.874,2.219,(NC),36
863,Breaux Bridge (LA),25.161,25.174,.525,25.158,1.308,(LA),54
864,Mustang (OK),25.154,24.794,.465,28.484,4.575,(OK),43
865,Bakersfield (CA),25.153,25.149,.632,26.095,4.703,(CA),91
866,Erie Cathedral Prep (PA),25.134,25.031,.582,25.491,4.475,(PA),78
867,Enterprise (AL),25.102,25.022,.575,26.063,3.654,(AL),83
868,El Dorado (AR),25.090,24.872,.639,24.752,3.483,(AR),82
869,Hialeah American (FL),25.086,24.720,.690,22.946,.000,(FL),41
870,Monticello Lawrence County (MS),25.061,25.440,.667,28.074,3.704,(MS),29
871,Bessemer City Jess Lanier (AL),25.053,25.084,.613,24.187,2.208,(AL),108
872,Baton Rouge Woodlawn (LA),25.047,25.087,.561,25.783,2.424,(LA),45
873,Suwanee North Gwinnett (GA),25.045,25.185,.512,26.768,3.212,(GA),43
874,Richmond Varina (VA),24.998,24.749,.456,26.183,2.634,(VA),45
875,Nixa (MO),24.976,24.505,.554,25.547,.780,(MO),32
876,Omaha Burke (NE),24.958,25.166,.410,26.296,3.836,(NE),41
877,Pleasant Grove (UT),24.943,25.015,.604,24.585,2.091,(UT),45
878,West Orange Seton Hall Prep (NJ),24.932,25.005,.726,24.975,4.409,(NJ),51
879,Gardendale (AL),24.931,25.414,.624,26.625,3.057,(AL),52
880,Mankato West (MN),24.926,24.881,.584,26.324,2.152,(MN),40
881,Reno McQueen (NV),24.925,25.069,.655,26.048,2.409,(NV),29
882,Eads Briarcrest Christian (TN),24.914,24.591,.593,26.746,3.414,(TN),44
883,Thibodaux (LA),24.904,24.383,.558,25.652,2.746,(LA),44
884,Riverview (FL),24.902,24.406,.821,26.177,2.582,(FL),26
885,Haltom City (TX),24.883,24.600,.512,25.767,3.658,(TX),58
886,Citra North Marion (FL),24.878,25.332,.551,25.942,2.483,(FL),48
887,Cleburne (TX),24.878,24.800,.582,26.574,5.232,(TX),103
888,Kaysville Davis (UT),24.877,25.055,.804,25.255,3.242,(UT),62
889,Stockton Saint Mary's (CA),24.876,25.026,.610,28.689,6.154,(CA),44
890,Santa Fe Springs St. Paul (CA),24.873,24.970,.708,24.333,2.220,(CA),44
891,Youngstown South (OH),24.866,25.303,.623,24.806,5.691,(OH),26
892,Richmond Hermitage (VA),24.861,24.413,.549,25.847,2.306,(VA),45
893,Nashville Father Ryan (TN),24.859,25.128,.628,23.757,2.697,(TN),56
894,Miami (FL),24.843,24.999,.647,23.810,2.590,(FL),60
895,Covington Saint Paul (LA),24.843,24.859,.590,26.633,3.421,(LA),54
896,Houston MacArthur (TX),24.835,25.294,.570,26.361,3.266,(TX),49
897,LaGrange Lyons (IL),24.829,24.814,.540,24.094,2.810,(IL),72
898,Malvern Prep (PA),24.824,24.537,.649,24.127,3.053,(PA),60
899,Conway (AR),24.805,25.204,.584,24.748,3.086,(AR),74
900,Mountain View Saint Francis (CA),24.786,24.552,.740,22.923,1.148,(CA),48
901,Bealeton Liberty (VA),24.776,24.186,.637,25.840,1.362,(VA),30
902,Atlanta Westminster (GA),24.776,24.429,.547,23.837,1.315,(GA),69
903,Atlanta Douglass (GA),24.773,24.894,.574,24.777,1.896,(GA),54
904,Kettering Fairmont (OH),24.769,24.594,.695,23.665,2.024,(OH),53
905,Deer Park (TX),24.767,24.753,.556,25.366,3.945,(TX),74
906,Lakeland Kathleen (FL),24.755,24.885,.472,25.507,2.764,(FL),56
907,Pahokee (FL),24.751,24.514,.497,24.765,1.529,(FL),47
908,Ventura Saint Bonaventure (CA),24.750,24.833,.530,26.426,3.082,(CA),36
909,Valencia (CA),24.749,24.558,.461,26.938,3.814,(CA),43
910,West Hills Chaminade (CA),24.745,24.727,.525,28.127,4.596,(CA),37
911,Springboro (OH),24.743,24.394,.491,26.739,3.213,(OH),39
912,Henderson (TX),24.741,24.663,.570,25.396,3.607,(TX),72
913,Baton Rouge Istrouma (LA),24.736,24.484,.685,24.750,4.119,(LA),77
914,Del City (OK),24.710,24.744,.573,26.051,3.564,(OK),59
915,Schofield D.C. Everest (WI),24.699,24.799,.565,26.737,4.796,(WI),46
916,Aliquippa (PA),24.697,24.682,.654,23.865,4.372,(PA),112
917,Fond du Lac Saint Mary's Springs (WI),24.678,24.686,.554,25.291,2.559,(WI),51
918,Norco (CA),24.675,25.164,.586,28.506,5.713,(CA),43
919,West Haven (CT),24.663,24.292,.636,26.114,4.458,(CT),38
920,Biloxi (MS),24.659,24.490,.566,24.587,3.211,(MS),101
921,Jennings (LA),24.658,24.691,.560,26.041,4.125,(LA),63
922,Thibodaux E.D. White (LA),24.640,24.935,.650,24.583,1.590,(LA),36
923,College Park Woodward Academy (GA),24.602,24.497,.525,24.324,3.194,(GA),108
924,Dunwoody (GA),24.600,24.588,.609,25.208,2.335,(GA),46
925,Lafayette Teurlings Catholic (LA),24.599,24.372,.543,27.881,4.138,(LA),41
926,Portage (IN),24.591,24.616,.496,24.383,2.406,(IN),45
927,Poland Seminary (OH),24.583,24.553,.733,23.380,1.057,(OH),39
928,Auburndale (FL),24.577,24.465,.544,24.531,3.463,(FL),72
929,Iowa City (IA),24.575,24.395,.478,24.830,3.806,(IA),80
930,Belton-Honea Path (SC),24.570,24.501,.560,25.588,2.176,(SC),52
931,Lawton MacArthur (OK),24.569,24.601,.564,27.666,4.422,(OK),47
932,Thomson (GA),24.561,24.768,.563,25.629,3.201,(GA),48
933,Springfield Cardinal O'Hara (PA),24.560,24.675,.650,24.097,2.122,(PA),40
934,Humphrey Saint Francis (NE),24.560,23.695,.263,27.976,4.437,(NE),46
935,Groveport-Madison (OH),24.560,24.336,.540,23.875,-.073,(OH),26
936,Papillion-La Vista (NE),24.552,23.692,.344,26.044,3.681,(NE),37
937,San Antonio Northside Jay (TX),24.542,24.560,.594,28.030,4.576,(TX),40
938,Palm Coast Flagler (FL),24.536,24.606,.477,24.392,.538,(FL),35
939,Sugar Land Fort Bend Dulles (TX),24.529,24.708,.620,24.943,2.973,(TX),42
940,Wauchula Hardee (FL),24.524,24.890,.672,24.737,2.220,(FL),40
941,Washington Gonzaga (DC),24.516,24.639,.675,24.147,2.993,(DC),46
942,Douglasville Alexander (GA),24.488,24.718,.578,25.127,1.680,(GA),35
943,Fishers Hamilton Southeastern (IN),24.480,24.433,.539,25.119,1.981,(IN),50
944,Jefferson City (MO),24.473,24.380,.543,26.221,5.209,(MO),71
945,Moore (OK),24.455,24.588,.483,26.756,4.390,(OK),47
946,Myrtle Beach Carolina Forest (SC),24.436,24.075,.710,27.607,3.796,(SC),25
947,Johnston Strom Thurmond (SC),24.430,24.437,.557,25.181,2.491,(SC),53
948,Bogalusa (LA),24.428,24.573,.628,23.737,3.601,(LA),88
949,Shreveport Captain Shreve (LA),24.420,24.264,.622,25.614,2.782,(LA),41
950,Cuyahoga Walsh Jesuit (OH),24.413,24.468,.668,23.422,3.054,(OH),32
951,Morristown Delbarton (NJ),24.407,24.542,.543,24.692,3.436,(NJ),52
952,Allentown Parkland (PA),24.402,24.260,.562,24.818,3.724,(PA),69
953,Chicago Marist (IL),24.399,24.721,.438,25.093,2.379,(IL),53
954,New Braunfels (TX),24.372,24.738,.535,25.563,4.382,(TX),54
955,Slidell Salmen (LA),24.365,24.019,.619,25.329,2.664,(LA),38
956,Versailles (OH),24.337,24.098,.462,25.253,2.180,(OH),35
957,Petal (MS),24.331,24.149,.583,26.596,4.240,(MS),49
958,Largo (FL),24.319,24.414,.466,24.484,2.303,(FL),54
959,Garner Magnet (NC),24.312,24.239,.469,26.777,4.454,(NC),57
960,Cleveland (TN),24.309,24.539,.554,26.186,5.063,(TN),56
961,Chantilly (VA),24.301,24.113,.541,24.727,1.544,(VA),44
962,New Iberia (LA),24.293,24.514,.512,25.889,3.819,(LA),50
963,Conroe (TX),24.276,24.313,.628,26.170,6.091,(TX),95
964,Hobart (IN),24.274,23.881,.508,24.505,3.818,(IN),66
965,Hampton Bethel (VA),24.272,24.205,.612,24.204,1.758,(VA),50
966,Gahanna-Lincoln (OH),24.272,24.718,.632,24.950,3.857,(OH),66
967,Downers Grove South (IL),24.266,24.487,.529,24.877,2.944,(IL),52
968,Breckenridge (TX),24.262,24.480,.553,26.268,5.532,(TX),98
969,Bradenton Lakewood Ranch (FL),24.262,24.229,.770,25.108,1.707,(FL),26
970,Houston Madison (TX),24.255,24.278,.616,27.068,4.250,(TX),50
971,Honolulu 'Iolani (HI),24.244,24.092,.743,25.330,3.205,(HI),52
972,Traverse City Central (MI),24.243,24.403,.603,26.023,4.876,(MI),45
973,Mission Viejo Trabuco Hills (CA),24.226,23.548,.720,26.128,2.841,(CA),30
974,Moss Point (MS),24.222,24.265,.558,25.030,3.255,(MS),58
975,Massillon Jackson (OH),24.215,24.227,.535,24.693,3.193,(OH),55
976,Staten Island Monsignor Farrell (NY),24.194,24.492,.682,22.085,.958,(NY),37
977,Joliet Catholic Academy (IL),24.191,23.796,.394,27.369,7.000,(IL),42
978,Montgomery Lanier (AL),24.180,24.151,.511,23.825,1.983,(AL),70
979,Whitehall (PA),24.177,24.116,.530,25.821,4.071,(PA),40
980,Blakely Early County (GA),24.169,24.430,.509,25.665,2.827,(GA),54
981,Griffin (GA),24.159,24.229,.544,25.366,3.556,(GA),80
982,Denham Springs (LA),24.150,24.395,.521,24.505,2.687,(LA),56
983,Willoughby South (OH),24.137,24.460,.470,27.414,5.287,(OH),37
984,Canton GlenOak (OH),24.128,24.130,.530,24.260,2.125,(OH),51
985,San Mateo Junipero Serra (CA),24.125,22.598,.621,25.721,3.952,(CA),46
986,Oak Park Fenwick (IL),24.119,23.989,.575,23.598,2.410,(IL),50
987,Carol Stream Glenbard North (IL),24.110,24.493,.523,25.497,2.978,(IL),51
988,Littleton Chatfield (CO),24.110,24.151,.670,26.112,3.226,(CO),32
989,Kingston Wyoming Seminary College Prep (PA),24.106,24.270,.647,24.917,6.540,(PA),93
990,Newton (MA),24.088,23.721,.615,20.934,3.570,(MA),35
991,Westerville North (OH),24.051,23.988,.484,25.087,3.037,(OH),32
992,Mesquite (TX),24.039,24.043,.522,24.120,5.056,(TX),72
993,Harlan (IA),24.036,23.947,.518,27.127,4.980,(IA),62
994,Jesup Wayne County (GA),24.025,23.704,.491,24.327,1.505,(GA),50
995,Dayton Chaminade-Julienne (OH),24.013,23.886,.584,25.639,5.297,(OH),66
996,Vicksburg (MS),24.013,23.785,.601,25.597,3.351,(MS),45
997,Rocky Mount (NC),24.011,24.107,.624,26.098,3.489,(NC),47
998,Sacramento Grant Union (CA),23.994,23.563,.620,26.006,4.475,(CA),47
999,Houma Terrebonne (LA),23.977,23.939,.539,24.848,3.713,(LA),59
1000,Orland Park Carl Sandburg (IL),23.967,23.897,.568,23.350,2.148,(IL),47

(1000 rows affected)
