360,Cleveland Cathedral Latin (OH),23.345,23.444,.480,21.948,5.455,(OH),52
361,Jasper (TX),23.307,23.171,.588,25.458,5.571,(TX),68
362,Mount Carmel (PA),23.305,23.469,.644,24.616,5.984,(PA),80
363,Mendota Heights Saint Thomas Academy (MN),23.303,22.901,.551,25.784,5.308,(MN),59
364,Boca Raton (FL),23.288,23.247,.430,23.898,2.207,(FL),54
365,Hinsdale Central (IL),23.274,23.185,.470,24.346,4.151,(IL),69
366,Manhattan (KS),23.222,22.226,.453,23.247,3.199,(KS),69
367,Albany (MN),23.186,23.132,.539,26.420,5.081,(MN),54
368,Owings Mills McDonogh (MD),23.172,23.788,.636,22.251,3.438,(MD),57
369,Germantown (TN),23.168,23.393,.540,23.790,3.940,(TN),57
370,Lawrenceville Central Gwinnett (GA),23.163,23.759,.473,25.492,4.148,(GA),53
371,Galliano South Lafourche (LA),23.159,23.211,.548,24.423,3.118,(LA),51
372,Euclid (OH),23.142,23.108,.454,23.615,3.650,(OH),70
373,Darien (CT),23.133,23.216,.621,22.475,3.845,(CT),64
374,Charleston (WV),23.128,22.858,.484,24.202,6.129,(WV),80
375,Saint Louis University (MO),23.110,22.184,.639,25.024,4.713,(MO),50
376,Milton (FL),23.053,22.955,.462,24.483,4.334,(FL),55
377,Atlanta St. Pius X Catholic (GA),23.045,23.000,.479,24.264,2.908,(GA),63
378,Birmingham Ramsay (AL),23.031,22.710,.517,23.676,5.177,(AL),57
379,Lawton Eisenhower (OK),23.031,23.362,.548,25.552,4.722,(OK),51
380,New Castle (PA),23.001,22.595,.682,23.788,5.324,(PA),81
381,Louisville (OH),22.991,23.218,.476,23.933,3.757,(OH),63
382,Bountiful (UT),22.960,23.190,.669,22.484,3.257,(UT),64
383,Eunice (LA),22.914,23.226,.497,23.908,3.117,(LA),55
384,Greenville (TX),22.913,22.872,.533,24.851,5.138,(TX),83
385,Fort Pierce Central (FL),22.895,22.436,.405,23.363,2.694,(FL),60
386,Jacksonville Ribault (FL),22.885,22.859,.471,24.563,3.764,(FL),52
387,Birmingham Parker (AL),22.879,22.857,.514,24.678,4.836,(AL),81
388,Little Rock Catholic (AR),22.872,22.596,.536,24.228,4.218,(AR),55
389,Lancaster (OH),22.821,22.999,.481,24.549,5.268,(OH),71
390,Cumberland Fort Hill (MD),22.788,22.620,.450,25.445,6.041,(MD),79
391,Valparaiso (IN),22.777,22.768,.424,25.329,5.690,(IN),54
392,Hamilton (OH),22.758,22.717,.507,24.017,4.779,(OH),69
393,Clinton (OK),22.730,22.741,.487,25.139,4.477,(OK),82
394,Menominee (MI),22.726,22.796,.443,27.250,8.227,(MI),78
395,Oxford (MS),22.725,23.120,.471,24.736,4.094,(MS),53
396,Atlanta Lovett (GA),22.723,22.813,.462,23.902,2.843,(GA),62
397,Arlington Heights Hersey (IL),22.709,22.920,.407,24.708,3.799,(IL),52
398,Fort Wayne Bishop Luers (IN),22.691,22.648,.485,25.420,4.914,(IN),56
399,Marietta (GA),22.671,22.600,.437,24.714,4.287,(GA),71
400,Freeport Brazosport (TX),22.669,22.815,.477,24.360,4.952,(TX),73
401,Akron Archbishop Hoban (OH),22.669,22.808,.509,24.073,4.098,(OH),67
402,Steelton-Highspire (PA),22.660,22.618,.609,25.229,6.672,(PA),71
403,Ann Arbor Pioneer (MI),22.659,22.906,.558,24.390,6.383,(MI),111
404,Fountain Valley (CA),22.648,22.435,.594,24.560,4.598,(CA),51
405,Jackson Provine (MS),22.641,22.775,.505,22.736,1.926,(MS),55
406,Ardmore (OK),22.633,22.607,.470,25.266,5.986,(OK),99
407,Anderson Westside (SC),22.632,22.394,.523,24.548,2.956,(SC),51
408,Haughton (LA),22.628,22.471,.521,25.649,4.653,(LA),52
409,Columbus (MS),22.621,22.657,.443,22.073,2.333,(MS),67
410,Kannapolis A.L. Brown (NC),22.618,22.274,.417,26.286,3.383,(NC),55
411,Arlington (TX),22.602,22.648,.538,24.789,6.585,(TX),107
412,Lafayette (LA),22.598,22.806,.467,24.530,4.512,(LA),60
413,Fayetteville Terry Sanford (NC),22.595,22.848,.468,25.904,4.491,(NC),55
414,Grand Prairie (TX),22.590,22.624,.464,25.110,5.890,(TX),72
415,Stillwater Area (MN),22.571,22.520,.621,23.383,4.078,(MN),62
416,Magee (MS),22.559,22.286,.513,23.298,3.131,(MS),61
417,Greensburg (PA),22.557,22.792,.516,24.160,8.213,(PA),54
418,Jefferson City Helias (MO),22.555,22.161,.440,25.075,4.353,(MO),53
419,Fremont Ross (OH),22.538,22.236,.548,24.425,5.503,(OH),77
420,Arvada West (CO),22.525,22.919,.565,24.784,4.787,(CO),57
421,Lancaster (SC),22.525,22.713,.509,23.565,3.317,(SC),58
422,Chesapeake Indian River (VA),22.518,22.542,.490,23.695,2.742,(VA),50
423,Fort Worth Arlington Heights (TX),22.506,22.475,.536,24.129,4.710,(TX),76
424,La Porte (TX),22.462,22.092,.622,24.681,5.670,(TX),69
425,Paramus (NJ),22.441,22.376,.671,23.296,5.460,(NJ),76
426,Cordele Crisp County (GA),22.438,22.501,.448,23.252,2.758,(GA),60
427,East Grand Rapids (MI),22.437,22.315,.502,22.845,3.673,(MI),77
428,Goose Creek (SC),22.344,22.412,.472,26.386,5.149,(SC),51
429,Hutchinson (MN),22.330,21.948,.608,24.609,4.983,(MN),56
430,Bellevue (WA),22.321,22.227,.665,25.097,5.640,(WA),61
431,Franklinville Delsea (NJ),22.306,21.977,.537,24.896,5.390,(NJ),56
432,Eugene Sheldon (OR),22.282,22.043,.615,25.235,5.233,(OR),54
433,Mobile UMS-Wright Prep (AL),22.278,22.671,.392,25.261,5.546,(AL),72
434,Beaver Falls (PA),22.267,22.003,.620,22.776,5.908,(PA),114
435,Hueytown (AL),22.265,22.243,.434,23.913,3.951,(AL),66
436,Irving (TX),22.251,22.444,.488,23.560,4.729,(TX),67
437,Hallsville (TX),22.250,21.956,.545,23.608,3.449,(TX),52
438,Sioux Falls Washington (SD),22.214,22.382,.413,25.880,5.837,(SD),50
439,Norfolk Maury (VA),22.201,22.428,.526,24.209,5.127,(VA),70
440,Franklin Lakes Ramapo (NJ),22.195,22.138,.497,23.908,4.581,(NJ),59
441,Kirkwood (MO),22.186,21.967,.429,24.463,4.558,(MO),64
442,DeLand (FL),22.179,22.005,.375,24.458,4.110,(FL),60
443,Melrose (MA),22.165,22.237,.584,24.402,8.938,(MA),56
444,Ridgewood (NJ),22.161,22.215,.577,23.038,4.530,(NJ),58
445,Brick Township (NJ),22.136,22.263,.645,22.170,3.845,(NJ),61
446,Emmetsburg (IA),22.110,22.134,.371,25.411,4.976,(IA),54
447,Clemmons West Forsyth (NC),22.108,22.341,.421,24.695,2.980,(NC),53
448,Paris (TX),22.104,22.161,.541,25.595,5.655,(TX),61
449,Minnetonka (MN),22.096,21.762,.607,23.071,3.089,(MN),51
450,Clovis (NM),22.065,22.386,.455,24.071,5.674,(NM),80
451,Decatur Austin (AL),22.059,22.065,.433,25.307,4.806,(AL),54
452,Newnan (GA),22.052,21.860,.484,24.413,5.643,(GA),65
453,Bethlehem Liberty (PA),22.049,22.051,.560,22.728,5.733,(PA),103
454,Greensburg Hempfield Area (PA),22.029,22.175,.545,23.937,5.403,(PA),58
455,Gladewater (TX),21.989,22.038,.508,24.352,6.227,(TX),72
456,Moorhead (MN),21.989,22.079,.493,23.888,4.582,(MN),56
457,Bartow (FL),21.972,22.071,.463,22.011,3.402,(FL),81
458,Macedonia Nordonia (OH),21.941,21.083,.518,25.034,5.717,(OH),54
459,Baton Rouge Central (LA),21.939,21.947,.423,22.925,3.731,(LA),71
460,Fort Worth Boswell (TX),21.938,22.184,.470,24.186,4.320,(TX),50
461,Shreveport Byrd (LA),21.929,21.658,.504,25.214,5.483,(LA),63
462,Glenview Glenbrook South (IL),21.917,21.492,.417,24.185,4.444,(IL),53
463,Graham (TX),21.887,21.733,.485,23.869,5.537,(TX),78
464,Folsom Ridley Township (PA),21.885,21.700,.603,22.664,6.743,(PA),54
465,Bountiful Viewmont (UT),21.854,21.880,.538,23.501,4.414,(UT),55
466,Mineola Chaminade (NY),21.845,21.857,.546,21.378,3.729,(NY),51
467,Shawnee (OK),21.842,21.596,.447,24.961,5.572,(OK),54
468,Cincinnati Wyoming (OH),21.839,21.882,.485,23.629,5.533,(OH),78
469,Lancaster (TX),21.812,22.335,.328,24.534,6.028,(TX),68
470,Butler (PA),21.802,22.102,.610,21.576,5.244,(PA),112
471,LaGrange Troup County (GA),21.769,21.924,.384,24.725,4.669,(GA),55
472,Wadsworth (OH),21.752,21.491,.538,24.885,5.869,(OH),50
473,Carson (CA),21.746,21.741,.498,24.631,5.411,(CA),57
474,Muskegon Catholic Central (MI),21.742,21.531,.465,22.080,2.862,(MI),50
475,Owatonna (MN),21.733,21.742,.510,24.232,4.976,(MN),55
476,Moncks Corner Berkeley (SC),21.681,21.340,.525,24.131,4.412,(SC),54
477,Clewiston (FL),21.655,21.713,.345,23.809,4.020,(FL),66
478,Nacogdoches (TX),21.647,21.725,.410,23.553,5.867,(TX),65
479,Mount Pleasant (TX),21.630,21.984,.557,24.710,6.577,(TX),58
480,Cincinnati Sycamore (OH),21.626,21.187,.509,23.919,5.570,(OH),63
481,Atlanta Lakeside (GA),21.623,21.802,.525,23.663,4.568,(GA),58
482,Lowell (MA),21.609,21.799,.462,23.022,5.390,(MA),79
483,Mansfield (TX),21.579,21.667,.478,23.087,4.748,(TX),54
484,Chester West Morris Central (NJ),21.559,21.587,.553,21.913,3.675,(NJ),59
485,Foley (AL),21.554,21.879,.506,24.041,5.186,(AL),74
486,Wilkes-Barre James M. Coughlin (PA),21.545,21.757,.565,22.959,5.999,(PA),64
487,Chesterton (IN),21.538,21.513,.342,23.546,4.383,(IN),60
488,Milton (GA),21.522,21.171,.355,23.673,4.115,(GA),52
489,Cedar Rapids Kennedy (IA),21.472,21.659,.200,23.744,4.366,(IA),51
490,Landisville Hempfield (PA),21.469,20.955,.499,23.379,5.073,(PA),55
491,Cincinnati Oak Hills (OH),21.457,21.305,.369,24.462,5.597,(OH),58
492,Altoona (PA),21.450,21.319,.609,22.858,6.700,(PA),115
493,Hightstown The Peddie School (NJ),21.440,21.339,.505,22.004,5.267,(NJ),102
494,Gainesville (GA),21.413,21.638,.454,24.149,5.329,(GA),78
495,East Kentwood (MI),21.382,21.385,.481,25.210,6.397,(MI),57
496,Mesa (AZ),21.341,21.496,.470,24.499,6.770,(AZ),61
497,Evensville Rhea County (TN),21.338,21.507,.475,23.138,4.863,(TN),58
498,Omaha North (NE),21.322,21.648,.285,23.025,4.515,(NE),52
499,Lorain (OH),21.303,21.216,.468,23.296,7.216,(OH),57
500,Corpus Christi Carroll (TX),21.286,21.058,.498,25.580,6.089,(TX),60
501,Fort Lauderdale Stranahan (FL),21.273,21.634,.492,21.787,2.967,(FL),56
502,Greensboro Grimsley (NC),21.266,21.179,.408,23.738,3.428,(NC),56
503,Union-Endicott (NY),21.266,21.315,.592,22.846,5.415,(NY),50
504,Jasper Walker (AL),21.259,20.711,.491,23.342,4.551,(AL),68
505,Elkhart Central (IN),21.255,21.431,.428,23.914,6.601,(IN),101
506,Greenwood (MS),21.250,21.340,.451,22.846,4.291,(MS),74
507,Haynesville (LA),21.247,20.945,.532,23.127,4.928,(LA),66
508,New Britain (CT),21.240,21.296,.375,23.132,4.981,(CT),60
509,LaGrange (GA),21.231,21.053,.517,24.605,5.729,(GA),78
510,Evansville Boys' Catholic (IN),21.230,21.738,.365,23.485,7.015,(IN),56
511,Gilmer (TX),21.225,21.544,.498,25.318,7.262,(TX),78
512,Alliance (OH),21.207,21.306,.495,24.482,7.996,(OH),118
513,Camdenton (MO),21.201,21.268,.331,23.170,3.408,(MO),54
514,Alexandria (LA),21.153,21.091,.393,26.668,7.140,(LA),56
515,Hoffman Estates Conant (IL),21.148,21.266,.320,22.586,3.244,(IL),50
516,Cambridge Rindge Tech (MA),21.144,21.060,.189,20.820,6.741,(MA),51
517,Gallatin (TN),21.091,21.029,.515,22.562,5.305,(TN),69
518,Newton (TX),21.091,21.133,.328,25.593,7.667,(TX),52
519,Batesville South Panola (MS),21.084,21.311,.412,24.169,5.360,(MS),83
520,Greensburg Salem (PA),21.076,21.314,.545,23.086,6.885,(PA),91
521,Danville Monte Vista (CA),21.072,20.840,.546,25.061,5.902,(CA),50
522,Nazareth Area (PA),21.046,21.086,.483,23.847,5.963,(PA),55
523,New Orleans De La Salle (LA),21.041,21.213,.442,24.082,5.673,(LA),50
524,Great Falls C M Russell (MT),21.041,21.189,.248,25.187,6.112,(MT),52
525,Saltsburg Kiski Prep (PA),21.025,21.273,.537,24.855,8.057,(PA),74
526,Mayfield (OH),21.008,21.064,.425,22.481,3.538,(OH),52
527,Boulder Fairview (CO),20.992,20.697,.560,24.081,5.740,(CO),58
528,Kerrville Tivy (TX),20.990,20.776,.490,24.861,6.703,(TX),75
529,Grand Rapids West Catholic (MI),20.971,20.302,.475,24.236,5.085,(MI),53
530,Washington (PA),20.969,20.660,.500,24.330,7.291,(PA),63
531,Cabot (AR),20.951,21.047,.433,21.787,3.106,(AR),64
532,Columbus North (IN),20.946,21.380,.355,24.227,4.793,(IN),51
533,Barrington (IL),20.941,20.925,.484,24.156,6.617,(IL),78
534,San Marcos (TX),20.939,20.917,.445,25.459,8.284,(TX),58
535,Midland (MI),20.929,20.888,.384,23.352,5.636,(MI),62
536,Fort Worth Dunbar (TX),20.904,20.499,.427,24.425,5.140,(TX),56
537,Menomonie (WI),20.898,20.696,.433,24.101,5.726,(WI),55
538,Mishawaka (IN),20.892,20.790,.465,24.075,6.339,(IN),71
539,Cypress Cy-Fair (TX),20.886,20.932,.442,22.207,5.264,(TX),75
540,Sandusky (OH),20.871,20.795,.453,23.616,6.073,(OH),53
541,Plainview (TX),20.865,20.798,.500,24.604,6.777,(TX),58
542,Hartsville (SC),20.843,21.185,.473,24.613,6.070,(SC),67
543,Birmingham Center Point (AL),20.841,21.212,.488,23.749,4.284,(AL),54
544,Huntsville (TX),20.830,20.852,.355,24.208,6.652,(TX),69
545,Jersey City Saint Peter's Prep (NJ),20.803,20.557,.418,22.523,5.298,(NJ),81
546,Dalton (GA),20.800,20.899,.433,23.694,5.492,(GA),82
547,Fairfield (OH),20.797,21.380,.390,20.633,3.104,(OH),72
548,Corpus Christi Ray (TX),20.755,20.877,.495,23.579,6.218,(TX),67
549,Dothan (AL),20.754,20.910,.455,22.581,4.731,(AL),92
550,Carmichael Jesuit (CA),20.746,20.291,.474,24.747,6.180,(CA),53
551,Philadelphia West Catholic (PA),20.736,20.904,.485,22.422,4.877,(PA),52
552,Palestine (TX),20.734,21.066,.427,24.871,7.238,(TX),61
553,East Orange (NJ),20.719,20.631,.596,21.436,7.060,(NJ),88
554,Bastrop (LA),20.699,20.467,.429,24.064,6.364,(LA),85
555,Lincoln Pius X (NE),20.692,20.671,.343,22.842,4.588,(NE),51
556,Columbus Hardaway (GA),20.676,20.606,.417,22.897,4.431,(GA),53
557,Hammond (LA),20.669,20.951,.427,22.485,4.615,(LA),60
558,Hialeah (FL),20.628,21.096,.509,22.646,4.741,(FL),57
559,Bentonville (AR),20.599,20.634,.337,23.353,4.743,(AR),74
560,Niles McKinley (OH),20.576,20.399,.474,22.805,5.556,(OH),62
561,Killeen (TX),20.572,20.195,.485,23.141,6.646,(TX),72
562,Dallas Wilson (TX),20.570,20.091,.438,23.075,6.391,(TX),80
563,Havelock (NC),20.564,21.141,.273,25.458,5.579,(NC),55
564,Bettendorf (IA),20.558,20.328,.269,23.766,6.500,(IA),68
565,Humble (TX),20.547,20.370,.510,20.987,3.926,(TX),67
566,Allen (TX),20.534,20.399,.494,27.051,9.097,(TX),81
567,Jacksonville Andrew Jackson (FL),20.533,20.504,.460,22.437,4.908,(FL),64
568,Piqua (OH),20.516,20.440,.473,22.436,5.385,(OH),62
569,Honolulu Farrington (HI),20.472,20.643,.620,21.879,3.535,(HI),55
570,Ansonia (CT),20.466,19.711,.441,25.838,8.273,(CT),104
571,Haverford School (PA),20.461,20.517,.526,22.952,7.051,(PA),102
572,Baker (LA),20.458,20.581,.514,21.740,4.582,(LA),72
573,Hutchinson (KS),20.456,20.392,.296,24.735,6.946,(KS),86
574,Greenville (MS),20.442,20.540,.408,22.884,6.022,(MS),69
575,Jackson Murrah (MS),20.439,20.370,.512,23.090,4.508,(MS),55
576,Akron St. Vincent (OH),20.435,20.542,.390,20.667,6.565,(OH),55
577,Cleveland Heights (OH),20.425,20.750,.350,22.717,6.261,(OH),93
578,Camp Hill - Cedar Cliff (PA),20.405,20.336,.490,22.737,6.233,(PA),72
579,Loomis Del Oro (CA),20.404,19.807,.495,23.019,4.844,(CA),51
580,Dallas White (TX),20.399,20.882,.456,25.187,6.521,(TX),53
581,Los Gatos (CA),20.396,20.467,.485,24.078,6.635,(CA),54
582,Fayetteville Seventy-First (NC),20.388,20.581,.294,23.202,3.698,(NC),56
583,Fayetteville E.E. Smith (NC),20.387,20.843,.306,24.216,4.529,(NC),56
584,Columbus Bishop Hartley (OH),20.341,20.132,.365,24.478,6.280,(OH),59
585,La Ca¦ada Flintridge St. Francis (CA),20.339,20.680,.503,22.688,5.372,(CA),56
586,Augusta Laney (GA),20.338,20.517,.316,21.828,3.679,(GA),73
587,Canton Central Catholic (OH),20.327,20.344,.502,20.547,4.765,(OH),91
588,Monahans (TX),20.315,20.644,.439,23.416,6.871,(TX),58
589,Jasper (IN),20.297,20.363,.367,22.482,4.567,(IN),57
590,Corpus Christi Miller (TX),20.275,20.386,.429,24.633,7.471,(TX),96
591,Carthage (TX),20.274,20.249,.345,24.012,6.121,(TX),91
592,Hartland Arrowhead (WI),20.267,20.073,.397,22.935,4.469,(WI),56
593,Oceanside (CA),20.220,19.952,.449,23.626,5.328,(CA),53
594,Denton (TX),20.215,20.250,.477,23.502,7.548,(TX),98
595,Louisville DuPont Manual (KY),20.192,20.108,.415,22.194,8.066,(KY),86
596,Findlay (OH),20.191,20.207,.389,24.274,7.428,(OH),81
597,Binghamton (NY),20.189,20.077,.650,26.283,9.441,(NY),54
598,Salina Central (KS),20.187,20.175,.296,24.973,7.346,(KS),61
599,Cedar Rapids Washington (IA),20.179,20.186,.364,23.492,6.817,(IA),73
600,Akron Central (OH),20.175,20.014,.526,22.568,9.206,(OH),71
601,Jacksonville (NC),20.174,19.751,.352,23.088,4.455,(NC),54
602,Gurnee Warren Township (IL),20.171,20.174,.365,22.022,3.903,(IL),50
603,Canton Pisgah (NC),20.167,20.543,.314,25.240,4.797,(NC),53
604,Cleveland Villa Angela-Saint Joseph (OH),20.164,20.264,.477,22.447,5.775,(OH),58
605,Milledgeville Baldwin (GA),20.159,20.131,.376,22.726,4.235,(GA),50
606,Fairhope (AL),20.148,20.206,.458,23.293,5.823,(AL),74
607,Dearborn Fordson (MI),20.124,20.190,.517,20.683,4.856,(MI),81
608,Brandon (MS),20.080,20.246,.401,22.655,5.398,(MS),83
609,Lynchburg Glass (VA),20.065,19.661,.473,22.177,5.094,(VA),74
610,Avon Lake (OH),20.058,19.688,.431,22.279,4.879,(OH),68
611,Aurora Regis Jesuit (CO),20.053,20.296,.225,22.630,4.708,(CO),67
612,Melbourne (FL),20.051,20.537,.370,22.441,4.333,(FL),53
613,New Philadelphia (OH),20.031,19.716,.486,21.646,5.433,(OH),74
614,Jonesboro (AR),19.983,19.950,.421,24.755,6.976,(AR),60
615,Carrollton (GA),19.963,19.905,.412,22.327,5.318,(GA),88
616,Hewitt-Trussville (AL),19.956,19.657,.362,23.093,5.596,(AL),64
617,Fairfield Prep (CT),19.932,20.124,.403,21.330,5.138,(CT),65
618,Conway (SC),19.922,19.811,.472,22.572,4.975,(SC),69
619,Brandon (FL),19.922,19.844,.468,22.368,4.641,(FL),59
620,Durham Northern (NC),19.913,19.781,.319,24.280,4.797,(NC),58
621,Martinsburg (WV),19.890,19.939,.347,24.587,6.978,(WV),63
622,Charlotte Myers Park (NC),19.884,19.600,.414,22.738,4.994,(NC),66
623,Daytona Beach Seabreeze (FL),19.880,20.106,.283,23.608,5.667,(FL),59
624,Arden Hills Mounds View (MN),19.869,19.768,.479,21.631,4.177,(MN),66
625,Laurens (SC),19.863,19.907,.395,22.937,4.774,(SC),55
626,Lake Forest (IL),19.856,19.879,.389,22.604,5.183,(IL),61
627,Houston King (TX),19.853,19.916,.271,22.747,6.490,(TX),56
628,Logan (UT),19.844,19.989,.450,24.174,6.936,(UT),57
629,East Lansing (MI),19.818,19.718,.443,21.414,6.290,(MI),85
630,Lansing Sexton (MI),19.816,19.957,.402,21.982,5.133,(MI),60
631,Kansas City Park Hill (MO),19.815,19.407,.321,23.491,4.744,(MO),52
632,Berwick (PA),19.813,19.444,.478,22.361,7.575,(PA),115
633,Ankeny (IA),19.806,19.973,.275,22.660,6.089,(IA),73
634,Gibsonia Pine-Richland (PA),19.795,19.618,.327,23.052,5.482,(PA),59
635,Fargo South (ND),19.794,19.428,.361,23.262,6.016,(ND),51
636,Sweetwater (TX),19.765,19.768,.488,24.201,7.196,(TX),56
637,Kimberly (WI),19.750,19.658,.289,22.775,4.885,(WI),58
638,Franklin (TN),19.732,19.929,.398,22.522,5.637,(TN),61
639,Waltham (MA),19.719,19.696,.520,21.185,6.709,(MA),57
640,Webb City (MO),19.675,19.545,.349,24.814,6.419,(MO),52
641,Asheville A.C. Reynolds (NC),19.674,19.831,.295,24.075,5.726,(NC),63
642,Akron Garfield (OH),19.673,19.511,.409,20.805,5.377,(OH),87
643,Decatur Columbia (GA),19.592,19.691,.385,21.540,3.859,(GA),53
644,Eufaula (AL),19.592,19.612,.340,22.829,5.951,(AL),77
645,Jacksonville (TX),19.591,19.607,.376,23.763,7.560,(TX),73
646,El Campo (TX),19.583,19.483,.345,22.669,5.588,(TX),92
647,Albuquerque Eldorado (NM),19.565,19.193,.282,24.492,6.184,(NM),53
648,Cedar Rapids Prairie (IA),19.538,19.603,.142,23.557,6.144,(IA),51
649,Nashville Hillsboro (TN),19.525,19.515,.403,22.578,5.830,(TN),51
650,Rock Island (IL),19.494,19.248,.442,23.424,6.700,(IL),62
651,Alexander City Benjamin Russell (AL),19.492,19.791,.393,23.121,6.119,(AL),101
652,Belleville East (IL),19.485,19.190,.420,23.274,5.781,(IL),52
653,Encino Crespi (CA),19.479,19.275,.408,23.705,6.501,(CA),56
654,Bloomington Jefferson (MN),19.474,18.921,.577,23.095,5.493,(MN),50
655,Evansville Mater Dei (IN),19.457,19.295,.310,22.358,5.550,(IN),63
656,Akron Manchester (OH),19.429,19.628,.416,22.054,5.165,(OH),57
657,Perkasie Pennridge (PA),19.412,19.471,.464,21.993,5.490,(PA),50
658,Germantown Valley View (OH),19.403,19.259,.228,25.167,7.159,(OH),50
659,Clinton (SC),19.388,19.196,.522,22.334,5.162,(SC),71
660,Downers Grove North (IL),19.384,19.463,.344,21.985,6.247,(IL),79
661,Metairie East Jefferson (LA),19.379,19.604,.422,21.949,4.815,(LA),51
662,Columbus Eastmoor Academy (OH),19.372,19.728,.403,21.029,4.624,(OH),62
663,Saint Marys Memorial (OH),19.352,19.296,.435,24.364,7.274,(OH),52
664,Memphis Central (TN),19.308,19.237,.124,22.189,5.546,(TN),76
665,Albany Westover (GA),19.292,19.650,.328,23.166,5.120,(GA),54
666,Coppell (TX),19.288,19.308,.306,24.915,7.007,(TX),54
667,Russellville (AR),19.288,19.739,.505,25.171,8.280,(AR),51
668,Elberton Elbert County (GA),19.278,19.380,.373,22.358,5.003,(GA),61
669,Northampton (PA),19.272,18.987,.378,23.403,7.207,(PA),53
670,Houston St. Thomas Catholic (TX),19.243,18.916,.307,21.994,5.692,(TX),59
671,Belton (TX),19.236,19.416,.322,22.456,7.342,(TX),109
672,Dover (OH),19.227,19.583,.371,23.640,8.277,(OH),96
673,Friendswood (TX),19.217,18.889,.424,23.996,8.409,(TX),67
674,Olive Branch (MS),19.200,19.646,.392,23.227,5.988,(MS),53
675,Weatherford (TX),19.178,19.706,.358,24.417,8.726,(TX),51
676,The College of New Jersey (NJ),19.155,19.332,.469,16.520,1.543,(NJ),65
677,Bryant (AR),19.154,18.472,.294,23.897,6.095,(AR),58
678,Charlotte Olympic (NC),19.148,19.732,.352,23.670,5.562,(NC),52
679,Darien Hinsdale South (IL),19.131,19.020,.313,23.414,6.276,(IL),52
680,Huntington (WV),19.109,19.125,.300,22.823,6.792,(WV),86
681,Burnsville (MN),19.104,19.193,.496,22.598,5.604,(MN),59
682,Eastman Dodge County (GA),19.086,19.094,.360,21.218,4.098,(GA),60
683,High Point Central (NC),19.034,18.731,.391,22.501,5.360,(NC),65
684,Danvers Saint John's Prep (MA),19.025,19.151,.389,20.783,4.892,(MA),61
685,Lockport Township (IL),19.021,19.302,.377,22.154,5.866,(IL),54
686,Langhorne Neshaminy (PA),18.995,18.797,.422,21.954,6.232,(PA),67
687,Dallas Bishop Lynch (TX),18.991,18.889,.311,24.722,7.530,(TX),53
688,Camden Fairview (AR),18.984,19.139,.328,23.703,5.863,(AR),51
689,Ada (OK),18.972,18.813,.297,22.996,5.969,(OK),105
690,Bourg South Terrebonne (LA),18.926,18.838,.365,23.194,6.360,(LA),58
691,Franklinton (LA),18.924,18.982,.255,23.297,6.910,(LA),61
692,Baton Rouge Redemptorist (LA),18.887,18.959,.276,21.634,5.455,(LA),61
693,Huron (OH),18.880,18.878,.397,21.800,5.457,(OH),57
694,Durham Hillside (NC),18.874,18.685,.295,22.556,5.612,(NC),58
695,Houston Aldine (TX),18.859,19.154,.466,23.484,7.583,(TX),65
696,Elyria (OH),18.854,18.738,.447,21.938,7.251,(OH),87
697,Omaha Central (NE),18.842,18.816,.222,23.238,7.446,(NE),70
698,Magnolia South Pike (MS),18.833,18.590,.270,22.893,5.905,(MS),61
699,Johnson City Science Hill (TN),18.813,18.710,.497,22.614,7.084,(TN),68
700,Marietta Sprayberry (GA),18.806,18.704,.255,22.212,5.318,(GA),52
701,Springfield (OH),18.802,18.608,.335,23.839,7.393,(OH),51
702,Liberty (MO),18.795,18.857,.213,23.686,6.560,(MO),54
703,Alexandria T.C. Williams (VA),18.792,19.019,.341,22.219,5.500,(VA),58
704,Indianapolis Decatur Central (IN),18.792,18.802,.311,23.021,6.219,(IN),56
705,Longview Pine Tree (TX),18.776,18.518,.345,23.893,8.062,(TX),56
706,Immokalee (FL),18.765,18.284,.280,23.499,5.824,(FL),51
707,Newport Harbor Beach (CA),18.764,18.684,.458,21.495,5.722,(CA),54
708,Fairless Hills Pennsbury (PA),18.762,18.207,.418,21.039,5.904,(PA),70
709,Mendenhall (MS),18.730,18.755,.364,22.564,6.074,(MS),60
710,Bossier City Bossier (LA),18.722,18.894,.384,21.682,6.270,(LA),77
711,Centreville Academy (MS),18.719,18.103,.532,23.422,5.807,(MS),50
712,Lompoc (CA),18.719,18.326,.376,23.114,6.999,(CA),52
713,Lebanon (OH),18.657,18.546,.383,25.044,8.576,(OH),50
714,Gadsden (AL),18.636,18.697,.332,21.439,5.563,(AL),54
715,Gardena Serra (CA),18.631,18.599,.353,22.530,6.655,(CA),62
716,Knoxville Central (TN),18.631,18.802,.353,22.155,7.267,(TN),78
717,Davenport Assumption (IA),18.628,18.510,.152,21.870,5.892,(IA),59
718,Hollywood South Broward (FL),18.625,18.653,.309,22.815,5.949,(FL),52
719,Cantonment Tate (FL),18.617,18.690,.315,23.471,8.059,(FL),77
720,Gulfport Harrison Central (MS),18.614,18.697,.284,21.798,4.913,(MS),56
721,Brigham City Box Elder (UT),18.612,18.513,.462,22.317,7.018,(UT),74
722,Philadelphia Central (PA),18.605,18.559,.422,21.850,7.280,(PA),84
723,Davenport Central (IA),18.584,18.677,.276,21.661,6.844,(IA),99
