TeamName,State,URL,Date,Location,Opponent,WL,Score,OpponentURL,ScrapedAt,Status
Wiggins Stone (MS),(MS),https://www.maxpreps.com/ms/wiggins/stone-tomcats/football/schedule/,11/22,vs,Brookhaven,L,33-7,https://www.maxpreps.com/ms/brookhaven/brookhaven-panthers/football/,2025-02-04T17:08:46.375945,Processed
Winona Christian (MS),(MS),https://www.maxpreps.com/ms/winona/winona-christian-stars/football/schedule/,8/23,@,West Memphis Christian,W,45-18,https://www.maxpreps.com/ar/west-memphis/west-memphis-christian-black-knights/football/,2025-02-04T17:08:56.787308,Processed
Winona Christian (MS),(MS),https://www.maxpreps.com/ms/winona/winona-christian-stars/football/schedule/,8/30,vs,"K
Kirk Academy",L,42-0,https://www.maxpreps.com/ms/grenada/kirk-academy-raiders/football/,2025-02-04T17:08:56.839307,Processed
Winona Christian (MS),(MS),https://www.maxpreps.com/ms/winona/winona-christian-stars/football/schedule/,9/6,vs,Manchester Academy,W,35-7,https://www.maxpreps.com/ms/yazoo-city/manchester-academy-mavericks/football/,2025-02-04T17:08:56.885829,Processed
Winona Christian (MS),(MS),https://www.maxpreps.com/ms/winona/winona-christian-stars/football/schedule/,9/6,vs,Manchester Academy,W,35-7,https://www.maxpreps.com/ms/yazoo-city/manchester-academy-mavericks/football/,2025-02-04T17:08:56.934951,Processed
Winona Christian (MS),(MS),https://www.maxpreps.com/ms/winona/winona-christian-stars/football/schedule/,9/13,@,"I
Indianola Academy",W,40-7,https://www.maxpreps.com/ms/indianola/indianola-academy-colonels/football/,2025-02-04T17:08:56.985474,Processed
Winona Christian (MS),(MS),https://www.maxpreps.com/ms/winona/winona-christian-stars/football/schedule/,9/20,vs,Benton Academy,W,41-0,https://www.maxpreps.com/ms/benton/benton-academy-raiders/football/,2025-02-04T17:08:57.040473,Processed
Winona Christian (MS),(MS),https://www.maxpreps.com/ms/winona/winona-christian-stars/football/schedule/,9/27,vs,Ethel,W,40-0,https://www.maxpreps.com/ms/ethel/ethel-tigers/football/,2025-02-04T17:08:57.092781,Processed
Winona Christian (MS),(MS),https://www.maxpreps.com/ms/winona/winona-christian-stars/football/schedule/,10/4,vs,North Delta,W,42-21,https://www.maxpreps.com/ms/batesville/north-delta-green-wave/football/,2025-02-04T17:08:57.162964,Processed
Winona Christian (MS),(MS),https://www.maxpreps.com/ms/winona/winona-christian-stars/football/schedule/,10/11,vs,Central Holmes Christian,W,35-0,https://www.maxpreps.com/ms/lexington/central-holmes-christian-trojans/football/,2025-02-04T17:08:57.214056,Processed
Winona Christian (MS),(MS),https://www.maxpreps.com/ms/winona/winona-christian-stars/football/schedule/,10/18,@,Marshall Academy,L,14-13,https://www.maxpreps.com/ms/holly-springs/marshall-academy-patriots/football/,2025-02-04T17:08:57.265064,Processed
Winona Christian (MS),(MS),https://www.maxpreps.com/ms/winona/winona-christian-stars/football/schedule/,10/25,@,Carroll Academy,W,13-12,https://www.maxpreps.com/ms/carrollton/carroll-academy-rebels/football/,2025-02-04T17:08:57.310278,Processed
Winona Christian (MS),(MS),https://www.maxpreps.com/ms/winona/winona-christian-stars/football/schedule/,11/1,vs,"I
Indianola Academy",W,42-27,https://www.maxpreps.com/ms/indianola/indianola-academy-colonels/football/,2025-02-04T17:08:57.362401,Processed
Winona Christian (MS),(MS),https://www.maxpreps.com/ms/winona/winona-christian-stars/football/schedule/,11/8,vs,Riverfield Academy,L,36-7,https://www.maxpreps.com/la/rayville/riverfield-academy-raiders/football/,2025-02-04T17:08:57.410921,Processed
Winona (MS),(MS),https://www.maxpreps.com/ms/winona/winona-tigers/football/schedule/,8/30,vs,Newton County,W,39-29,https://www.maxpreps.com/ms/decatur/newton-county-cougars/football/,2025-02-04T17:09:07.793476,Processed
Winona (MS),(MS),https://www.maxpreps.com/ms/winona/winona-tigers/football/schedule/,9/6,@,Grenada,L,49-6,https://www.maxpreps.com/ms/grenada/grenada-chargers/football/,2025-02-04T17:09:07.840646,Processed
Winona (MS),(MS),https://www.maxpreps.com/ms/winona/winona-tigers/football/schedule/,9/13,vs,Kosciusko,W,24-20,https://www.maxpreps.com/ms/kosciusko/kosciusko-whippets/football/,2025-02-04T17:09:07.889654,Processed
Winona (MS),(MS),https://www.maxpreps.com/ms/winona/winona-tigers/football/schedule/,9/20,@,Choctaw County,L,35-21,https://www.maxpreps.com/ms/ackerman/choctaw-county-chargers/football/,2025-02-04T17:09:07.939170,Processed
Winona (MS),(MS),https://www.maxpreps.com/ms/winona/winona-tigers/football/schedule/,9/27,vs,Senatobia,L,9-6,https://www.maxpreps.com/ms/senatobia/senatobia-warriors/football/,2025-02-04T17:09:08.025754,Processed
Winona (MS),(MS),https://www.maxpreps.com/ms/winona/winona-tigers/football/schedule/,10/4,@,Charleston,L,34-7,https://www.maxpreps.com/ms/charleston/charleston-tigers/football/,2025-02-04T17:09:08.094274,Processed
Winona (MS),(MS),https://www.maxpreps.com/ms/winona/winona-tigers/football/schedule/,10/11,@,Yazoo County,W,36-14,https://www.maxpreps.com/ms/yazoo-city/yazoo-county-panthers/football/,2025-02-04T17:09:08.139426,Processed
Winona (MS),(MS),https://www.maxpreps.com/ms/winona/winona-tigers/football/schedule/,10/18,@,"H
Humphreys County",L,30-27,https://www.maxpreps.com/ms/belzoni/humphreys-county-cowboys/football/,2025-02-04T17:09:08.185433,Processed
Winona (MS),(MS),https://www.maxpreps.com/ms/winona/winona-tigers/football/schedule/,10/25,vs,Amanda Elzy,W,47-8,https://www.maxpreps.com/ms/greenwood/amanda-elzy-panthers/football/,2025-02-04T17:09:08.229945,Processed
Winona (MS),(MS),https://www.maxpreps.com/ms/winona/winona-tigers/football/schedule/,11/1,vs,Edwards,W,56-28,https://www.maxpreps.com/ms/ruleville/edwards-tigers/football/,2025-02-04T17:09:08.313475,Processed
Winona (MS),(MS),https://www.maxpreps.com/ms/winona/winona-tigers/football/schedule/,11/8,vs,Coahoma County,W,35-0,https://www.maxpreps.com/ms/clarksdale/coahoma-county-red-panthers/football/,2025-02-04T17:09:08.360600,Processed
Winona (MS),(MS),https://www.maxpreps.com/ms/winona/winona-tigers/football/schedule/,11/15,vs,Choctaw County,L,41-27,https://www.maxpreps.com/ms/ackerman/choctaw-county-chargers/football/,2025-02-04T17:09:08.407740,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,8/9,vs,Magnolia,W,56-0,https://www.maxpreps.com/ms/terry/magnolia-wildcats/football/,2025-02-04T17:09:18.243351,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,8/23,@,Hillcrest Christian,W,53-24,https://www.maxpreps.com/ms/jackson/hillcrest-christian-cougars/football/,2025-02-04T17:09:18.294564,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,8/30,vs,Ben's Ford Christian,L,58-40,https://www.maxpreps.com/la/bogalusa/bens-ford-christian-eagles/football/,2025-02-04T17:09:18.361306,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,9/6,@,"D
Discovery Christian",W,46-14,https://www.maxpreps.com/ms/florence/discovery-christian/football/,2025-02-04T17:09:18.417822,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,9/13,vs,CCA,W,34-22,https://www.maxpreps.com/ms/gulfport/christian-collegiate-academy-bulldogs/football/,2025-02-04T17:09:18.461961,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,9/20,@,Tallulah Academy,L,38-12,https://www.maxpreps.com/la/tallulah/tallulah-academy-trojans/football/,2025-02-04T17:09:18.508480,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,9/27,vs,Franklin Academy,W,48-6,https://www.maxpreps.com/la/winnsboro/franklin-academy-cougars/football/,2025-02-04T17:09:18.556481,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,10/4,vs,Tensas Academy,W,55-14,https://www.maxpreps.com/la/st-joseph/tensas-academy-chiefs/football/,2025-02-04T17:09:18.603552,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,10/11,@,Riverdale Academy,W,58-28,https://www.maxpreps.com/la/coushatta/riverdale-academy-rebels/football/,2025-02-04T17:09:18.650554,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,10/18,vs,Porter's Chapel Academy,L,42-36,https://www.maxpreps.com/ms/vicksburg/porters-chapel-academy-eagles/football/,2025-02-04T17:09:18.699559,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,10/25,@,Briarfield Academy,L,30-28,https://www.maxpreps.com/la/lake-providence/briarfield-academy-rebels/football/,2025-02-04T17:09:18.751792,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,11/8,vs,Calhoun Academy,W,62-44,https://www.maxpreps.com/ms/calhoun-city/calhoun-academy-cougars/football/,2025-02-04T17:09:18.838259,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,11/15,vs,"L
Lee Academy",W,22-14,https://www.maxpreps.com/ms/clarksdale/lee-academy-colts/football/,2025-02-04T17:09:18.886457,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,11/15,@,Lee Academy,W,22-14,https://www.maxpreps.com/ar/marianna/lee-academy-cougars/football/,2025-02-04T17:09:18.933483,Processed
Woodville Wilkinson County Christian Academy (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-christian-academy-rams/football/schedule/,11/22,vs,Briarfield Academy,L,32-18,https://www.maxpreps.com/la/lake-providence/briarfield-academy-rebels/football/,2025-02-04T17:09:18.984640,Processed
Woodville Wilkinson County (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-wildcats/football/schedule/,8/30,@,Jefferson County,L,58-0,https://www.maxpreps.com/ms/fayette/jefferson-county-tigers/football/,2025-02-04T17:09:30.242976,Processed
Woodville Wilkinson County (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-wildcats/football/schedule/,9/13,@,Port Gibson,L,32-0,https://www.maxpreps.com/ms/port-gibson/port-gibson-blue-waves/football/,2025-02-04T17:09:30.290976,Processed
Woodville Wilkinson County (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-wildcats/football/schedule/,9/20,vs,McLaurin,L,33-20,https://www.maxpreps.com/ms/florence/mclaurin-tigers/football/,2025-02-04T17:09:30.340506,Processed
Woodville Wilkinson County (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-wildcats/football/schedule/,9/27,vs,Franklin County,L,20-6,https://www.maxpreps.com/ms/meadville/franklin-county-bulldogs/football/,2025-02-04T17:09:30.391505,Processed
Woodville Wilkinson County (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-wildcats/football/schedule/,10/4,vs,Loyd Star,L,44-0,https://www.maxpreps.com/ms/brookhaven/loyd-star-hornets/football/,2025-02-04T17:09:30.441029,Processed
Woodville Wilkinson County (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-wildcats/football/schedule/,10/11,vs,South Pike,L,58-6,https://www.maxpreps.com/ms/magnolia/south-pike-eagles/football/,2025-02-04T17:09:30.513552,Processed
Woodville Wilkinson County (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-wildcats/football/schedule/,10/18,@,West Lincoln,W,34-14,https://www.maxpreps.com/ms/brookhaven/west-lincoln-bears/football/,2025-02-04T17:09:30.558552,Processed
Woodville Wilkinson County (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-wildcats/football/schedule/,10/25,vs,Amite County,L,20-0,https://www.maxpreps.com/ms/liberty/amite-county-trojans/football/,2025-02-04T17:09:30.605562,Processed
Woodville Wilkinson County (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-wildcats/football/schedule/,10/31,@,Bogue Chitto,L,23-8,https://www.maxpreps.com/ms/bogue-chitto/bogue-chitto-bobcats/football/,2025-02-04T17:09:30.650074,Processed
Woodville Wilkinson County (MS),(MS),https://www.maxpreps.com/ms/woodville/wilkinson-county-wildcats/football/schedule/,11/8,@,Raleigh,L,47-0,https://www.maxpreps.com/ms/raleigh/raleigh-lions/football/,2025-02-04T17:09:30.697230,Processed
Yazoo City Manchester Academy (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/manchester-academy-mavericks/football/schedule/,8/23,@,"K
Kirk Academy",L,42-7,https://www.maxpreps.com/ms/grenada/kirk-academy-raiders/football/,2025-02-04T17:09:40.418624,Processed
Yazoo City Manchester Academy (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/manchester-academy-mavericks/football/schedule/,9/6,@,Winona Christian,L,35-7,https://www.maxpreps.com/ms/winona/winona-christian-stars/football/,2025-02-04T17:09:40.470627,Processed
Yazoo City Manchester Academy (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/manchester-academy-mavericks/football/schedule/,9/6,@,Winona Christian,L,35-7,https://www.maxpreps.com/ms/winona/winona-christian-stars/football/,2025-02-04T17:09:40.519973,Processed
Yazoo City Manchester Academy (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/manchester-academy-mavericks/football/schedule/,9/13,vs,Riverfield Academy,L,36-0,https://www.maxpreps.com/la/rayville/riverfield-academy-raiders/football/,2025-02-04T17:09:40.570164,Processed
Yazoo City Manchester Academy (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/manchester-academy-mavericks/football/schedule/,9/20,vs,Carroll Academy,L,27-0,https://www.maxpreps.com/ms/carrollton/carroll-academy-rebels/football/,2025-02-04T17:09:40.618683,Processed
Yazoo City Manchester Academy (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/manchester-academy-mavericks/football/schedule/,9/27,@,Benton Academy,W,34-8,https://www.maxpreps.com/ms/benton/benton-academy-raiders/football/,2025-02-04T17:09:40.695880,Processed
Yazoo City Manchester Academy (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/manchester-academy-mavericks/football/schedule/,10/4,vs,"G
Greenville Christian",L,42-21,https://www.maxpreps.com/ms/greenville/greenville-christian-saints/football/,2025-02-04T17:09:40.747933,Processed
Yazoo City Manchester Academy (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/manchester-academy-mavericks/football/schedule/,10/11,@,St. Joseph,L,34-6,https://www.maxpreps.com/ms/greenville/st-joseph-fighting-irish/football/,2025-02-04T17:09:40.804508,Processed
Yazoo City Manchester Academy (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/manchester-academy-mavericks/football/schedule/,10/18,@,St. Aloysius,L,28-7,https://www.maxpreps.com/ms/vicksburg/st-aloysius-flashes/football/,2025-02-04T17:09:40.900024,Processed
Yazoo City Manchester Academy (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/manchester-academy-mavericks/football/schedule/,10/25,vs,"C
Centreville Academy",L,42-10,https://www.maxpreps.com/ms/centreville/centreville-academy-tigers/football/,2025-02-04T17:09:40.955534,Processed
Yazoo City Manchester Academy (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/manchester-academy-mavericks/football/schedule/,11/1,@,"G
Greenville Christian",L,36-0,https://www.maxpreps.com/ms/greenville/greenville-christian-saints/football/,2025-02-04T17:09:41.065294,Processed
Yazoo City (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/yazoo-city-indians/football/schedule/,8/30,@,"H
Humphreys County",L,28-16,https://www.maxpreps.com/ms/belzoni/humphreys-county-cowboys/football/,2025-02-04T17:09:52.190133,Processed
Yazoo City (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/yazoo-city-indians/football/schedule/,9/6,@,Greenwood,L,22-14,https://www.maxpreps.com/ms/greenwood/greenwood-bulldogs/football/,2025-02-04T17:09:52.235826,Processed
Yazoo City (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/yazoo-city-indians/football/schedule/,9/13,@,Yazoo County,L,34-14,https://www.maxpreps.com/ms/yazoo-city/yazoo-county-panthers/football/,2025-02-04T17:09:52.344700,Processed
Yazoo City (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/yazoo-city-indians/football/schedule/,9/20,vs,St. Patrick,W,48-7,https://www.maxpreps.com/ms/biloxi/st-patrick-fighting-irish/football/,2025-02-04T17:09:52.397700,Processed
Yazoo City (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/yazoo-city-indians/football/schedule/,9/27,vs,Vicksburg,W,8-7,https://www.maxpreps.com/ms/vicksburg/vicksburg-gators/football/,2025-02-04T17:09:52.498419,Processed
Yazoo City (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/yazoo-city-indians/football/schedule/,10/11,vs,Gentry,W,48-12,https://www.maxpreps.com/ms/indianola/gentry-rams/football/,2025-02-04T17:09:52.628650,Processed
Yazoo City (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/yazoo-city-indians/football/schedule/,10/18,@,Canton,L,21-14,https://www.maxpreps.com/ms/canton/canton-tigers/football/,2025-02-04T17:09:52.675806,Processed
Yazoo City (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/yazoo-city-indians/football/schedule/,10/25,vs,Holmes County Central,L,46-20,https://www.maxpreps.com/ms/lexington/holmes-county-central-jaguars/football/,2025-02-04T17:09:52.780879,Processed
Yazoo City (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/yazoo-city-indians/football/schedule/,11/1,vs,Greenville,W,24-18,https://www.maxpreps.com/ms/greenville/greenville-hornets/football/,2025-02-04T17:09:52.838569,Processed
Yazoo City (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/yazoo-city-indians/football/schedule/,11/7,@,Cleveland Central,L,41-12,https://www.maxpreps.com/ms/cleveland/cleveland-central-wolves/football/,2025-02-04T17:09:52.887745,Processed
Yazoo City (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/yazoo-city-indians/football/schedule/,11/15,@,West Point,L,41-0,https://www.maxpreps.com/ms/west-point/west-point-green-wave/football/,2025-02-04T17:09:52.938386,Processed
Yazoo City Yazoo County (MS),(MS),https://www.maxpreps.com/ms/yazoo-city/yazoo-county-panthers/football/schedule/,,,,,,,,"Error: HTTPConnectionPool(host='localhost', port=50944): Max retries exceeded with url: /session/b2c15a9c0a4c570f8f3fb47cbdcdefe6/element/f.3C25039AFD0F3B8022B0084B1C8C6F06.d.FCEA4C9C925BB33C2713C0094DD71797.e.81/text (Caused by ReadTimeoutError(""HTTPConnectionPool(host='localhost', port=50944): Read timed out. (read timeout=120)""))"
Absarokee (MT),(MT),https://www.maxpreps.com/mt/absarokee/absarokee-huskies/football/schedule/,8/30,vs,North Star,W,67-43,https://www.maxpreps.com/mt/rudyard/north-star-knights/football/,2025-02-04T17:19:04.548493,Processed
Absarokee (MT),(MT),https://www.maxpreps.com/mt/absarokee/absarokee-huskies/football/schedule/,9/6,vs,Reed Point/Rapelje,W,41-6,https://www.maxpreps.com/mt/reed-point/reed-point-rapelje-renegades/football/,2025-02-04T17:19:04.676543,Processed
Absarokee (MT),(MT),https://www.maxpreps.com/mt/absarokee/absarokee-huskies/football/schedule/,9/13,vs,Shields Valley,W,22-12,https://www.maxpreps.com/mt/clyde-park/shields-valley-rebels/football/,2025-02-04T17:19:04.831594,Processed
Absarokee (MT),(MT),https://www.maxpreps.com/mt/absarokee/absarokee-huskies/football/schedule/,9/21,@,"M
MonDak [Westby/Grenora]",W,31-21,https://www.maxpreps.com/mt/westby/mondak-westby-grenora-mon-dak-thunder/football/,2025-02-04T17:19:04.944565,Processed
Absarokee (MT),(MT),https://www.maxpreps.com/mt/absarokee/absarokee-huskies/football/schedule/,9/27,vs,"F
Fromberg",W,74-46,https://www.maxpreps.com/mt/fromberg/fromberg-falcons/football/,2025-02-04T17:19:04.999080,Processed
Absarokee (MT),(MT),https://www.maxpreps.com/mt/absarokee/absarokee-huskies/football/schedule/,9/27,vs,Fromberg/Belfry,,Upcoming,https://www.maxpreps.com/mt/fromberg/fromberg-belfry/football/,2025-02-04T17:19:05.204133,Processed
Absarokee (MT),(MT),https://www.maxpreps.com/mt/absarokee/absarokee-huskies/football/schedule/,10/4,vs,"C
Custer/Hysham/Melstone",L,60-49,https://www.maxpreps.com/mt/custer/custer-hysham-melstone/football/,2025-02-04T17:19:05.266133,Processed
Absarokee (MT),(MT),https://www.maxpreps.com/mt/absarokee/absarokee-huskies/football/schedule/,10/14,vs,"B
Bridger",L,68-30,https://www.maxpreps.com/mt/bridger/bridger-scouts/football/,2025-02-04T17:19:05.347657,Processed
Absarokee (MT),(MT),https://www.maxpreps.com/mt/absarokee/absarokee-huskies/football/schedule/,10/17,@,West Yellowstone,W,66-58,https://www.maxpreps.com/mt/yellowstone/west-yellowstone-wolverines/football/,2025-02-04T17:19:05.437833,Processed
Absarokee (MT),(MT),https://www.maxpreps.com/mt/absarokee/absarokee-huskies/football/schedule/,10/25,@,Broadview/Lavina,W,32-27,https://www.maxpreps.com/mt/lavina/broadview-lavina-pirates/football/,2025-02-04T17:19:05.491839,Processed
Absarokee (MT),(MT),https://www.maxpreps.com/mt/absarokee/absarokee-huskies/football/schedule/,11/2,@,Box Elder,L,67-24,https://www.maxpreps.com/mt/box-elder/box-elder-bears/football/,2025-02-04T17:19:05.851944,Processed
Alberton (MT),(MT),https://www.maxpreps.com/mt/alberton/alberton-panthers/football/schedule/,8/31,@,GFCC,L,50-12,https://www.maxpreps.com/mt/great-falls/great-falls-central-catholic-mustangs/football/,2025-02-04T17:19:17.725687,Processed
Alberton (MT),(MT),https://www.maxpreps.com/mt/alberton/alberton-panthers/football/schedule/,9/7,@,West Yellowstone,L,80-12,https://www.maxpreps.com/mt/yellowstone/west-yellowstone-wolverines/football/,2025-02-04T17:19:17.826789,Processed
Alberton (MT),(MT),https://www.maxpreps.com/mt/alberton/alberton-panthers/football/schedule/,9/27,@,Noxon,L,41-0,https://www.maxpreps.com/mt/noxon/noxon-red-devils/football/,2025-02-04T17:19:17.951310,Processed
Alberton (MT),(MT),https://www.maxpreps.com/mt/alberton/alberton-panthers/football/schedule/,10/4,vs,"G
Gardiner",L,39-6,https://www.maxpreps.com/mt/gardiner/gardiner-bruins/football/,2025-02-04T17:19:18.016836,Processed
Alberton (MT),(MT),https://www.maxpreps.com/mt/alberton/alberton-panthers/football/schedule/,10/11,vs,"W
White Sulphur Springs",L,52-6,https://www.maxpreps.com/mt/white-sulphur-springs/white-sulphur-springs-hornets/football/,2025-02-04T17:19:18.075835,Processed
Alberton (MT),(MT),https://www.maxpreps.com/mt/alberton/alberton-panthers/football/schedule/,10/17,vs,Hot Springs,L,76-0,https://www.maxpreps.com/mt/hot-springs/hot-springs-savage-heat/football/,2025-02-04T17:19:18.137355,Processed
Alberton (MT),(MT),https://www.maxpreps.com/mt/alberton/alberton-panthers/football/schedule/,10/25,@,"L
Lincoln",L,88-7,https://www.maxpreps.com/mt/lincoln/lincoln-lynx/football/,2025-02-04T17:19:18.216061,Processed
Anaconda (MT),(MT),https://www.maxpreps.com/mt/anaconda/anaconda-copperheads/football/schedule/,8/30,vs,"C
Columbus",L,7-0,https://www.maxpreps.com/mt/columbus/columbus-cougars/football/,2025-02-04T17:19:28.555285,Processed
Anaconda (MT),(MT),https://www.maxpreps.com/mt/anaconda/anaconda-copperheads/football/schedule/,9/6,vs,Conrad,L,34-20,https://www.maxpreps.com/mt/conrad/conrad-cowboys/football/,2025-02-04T17:19:28.722923,Processed
Anaconda (MT),(MT),https://www.maxpreps.com/mt/anaconda/anaconda-copperheads/football/schedule/,9/20,@,"T
Three Forks/Willow Creek",L,53-12,https://www.maxpreps.com/mt/three-forks/three-forks-willow-creek-wolves/football/,2025-02-04T17:19:28.794918,Processed
Anaconda (MT),(MT),https://www.maxpreps.com/mt/anaconda/anaconda-copperheads/football/schedule/,9/27,vs,Thompson Falls,L,28-0,https://www.maxpreps.com/mt/thompson-falls/thompson-falls-blue-hawks/football/,2025-02-04T17:19:28.918477,Processed
Anaconda (MT),(MT),https://www.maxpreps.com/mt/anaconda/anaconda-copperheads/football/schedule/,10/3,@,"F
Florence-Carlton",L,28-0,https://www.maxpreps.com/mt/florence/florence-carlton-falcons/football/,2025-02-04T17:19:29.018554,Processed
Anaconda (MT),(MT),https://www.maxpreps.com/mt/anaconda/anaconda-copperheads/football/schedule/,10/11,vs,Whitehall/Harrison,W,40-0,https://www.maxpreps.com/mt/whitehall/whitehall-harrison-trojans/football/,2025-02-04T17:19:29.079560,Processed
Anaconda (MT),(MT),https://www.maxpreps.com/mt/anaconda/anaconda-copperheads/football/schedule/,10/18,@,Loyola-Sacred Heart,L,28-6,https://www.maxpreps.com/mt/missoula/loyola-sacred-heart-rams/football/,2025-02-04T17:19:29.141691,Processed
Anaconda (MT),(MT),https://www.maxpreps.com/mt/anaconda/anaconda-copperheads/football/schedule/,10/25,@,Lincoln County,L,41-6,https://www.maxpreps.com/mt/eureka/lincoln-county-lions/football/,2025-02-04T17:19:29.197689,Processed
Arlee (MT),(MT),https://www.maxpreps.com/mt/arlee/arlee/football/schedule/,8/29,vs,Lodge Grass,W,54-14,https://www.maxpreps.com/mt/lodge-grass/lodge-grass-indians/football/,2025-02-04T17:19:40.646675,Processed
Arlee (MT),(MT),https://www.maxpreps.com/mt/arlee/arlee/football/schedule/,9/7,@,Valley Christian,L,28-8,https://www.maxpreps.com/mt/missoula/valley-christian-eagles/football/,2025-02-04T17:19:40.742205,Processed
Arlee (MT),(MT),https://www.maxpreps.com/mt/arlee/arlee/football/schedule/,9/13,vs,St. Regis,L,30-28,https://www.maxpreps.com/mt/st-regis/st-regis-tigers/football/,2025-02-04T17:19:40.881234,Processed
Arlee (MT),(MT),https://www.maxpreps.com/mt/arlee/arlee/football/schedule/,9/20,@,Seeley-Swan,L,62-8,https://www.maxpreps.com/mt/seeley-lake/seeley-swan-blackhawks/football/,2025-02-04T17:19:40.946749,Processed
Arlee (MT),(MT),https://www.maxpreps.com/mt/arlee/arlee/football/schedule/,9/27,@,Troy,W,16-14,https://www.maxpreps.com/mt/troy/troy-trojans/football/,2025-02-04T17:19:41.013758,Processed
Arlee (MT),(MT),https://www.maxpreps.com/mt/arlee/arlee/football/schedule/,10/4,vs,Charlo,W,62-20,https://www.maxpreps.com/mt/charlo/charlo-vikings/football/,2025-02-04T17:19:41.070901,Processed
Arlee (MT),(MT),https://www.maxpreps.com/mt/arlee/arlee/football/schedule/,10/11,@,St. Ignatius,L,56-16,https://www.maxpreps.com/mt/st-ignatius/st-ignatius-bulldogs/football/,2025-02-04T17:19:41.128900,Processed
Arlee (MT),(MT),https://www.maxpreps.com/mt/arlee/arlee/football/schedule/,10/18,vs,"S
Superior",L,60-14,https://www.maxpreps.com/mt/superior/superior-bobcats/football/,2025-02-04T17:19:41.191419,Processed
