Alias_Name,GameCount,Standardized_Name
Burton (OH),12,
Burton Berkshire (OH),412,Burton Berkshire (OH)
Butler Vandalia (OH),1,
Byesville Meadowbrook (OH),448,Byesville Meadowbrook (OH)
Cadiz (OH),246,Cadiz (OH)
Cadiz Harrison Central (OH),257,Cadiz Harrison Central (OH)
Caldwell (OH),448,Caldwell (OH)
Caledonia River Valley (OH),333,Caledonia River Valley (OH)
Calvin Coolidge (OH),1,
Cambridge (OH),583,Cambridge (OH)
Camden Preble Shawnee (OH),55,Camden Preble Shawnee (OH)
Camden PrebleShawnee (OH),397,Camden Preble Shawnee (OH)
Cameron (OH),4,
Campbell (OH),1,
Campbell Memorial (OH),727,Campbell Memorial (OH)
Campbell Memorial Reserves (OH),1,
Campbell Reserves (OH),1,
Canal Dover (OH),6,
Canal Dover Rolling Mill Workers (OH),1,
Canal Fulton (OH),23,
Canal Fulton Northwest (OH),593,Canal Fulton Northwest (OH)
Canal Winchester (OH),426,Canal Winchester (OH)
Canal Winchester Harvest Prep (OH),307,Canal Winchester Harvest Prep (OH)
Canal Winchester Northwest (OH),2,
Canal Winchester World Han-Est Christian (OH),1,Canal Winchester World Harvest Christian Academy (OH)
Canal Winchester World Harvest (OH),1,Canal Winchester World Harvest Christian Academy (OH)
Canal Winchester World Harvest Christian Academy (OH),8,Canal Winchester World Harvest Christian Academy (OH)
Canfield (OH),520,Canfield (OH)
Canfield South Range (OH),559,Canfield South Range (OH)
Canfield Warren (OH),1,
Canton Athletic Club (OH),1,
Canton Athletic Club Juniors (OH),1,
Canton Blacks Club (OH),1,
Canton Catholic Central (OH),1,Canton Central Catholic (OH)
Canton Central (OH),31,Canton Central Catholic (OH)
Canton Central Catholic (OH),638,Canton Central Catholic (OH)
Canton East (OH),10,
Canton Ex-Highs (OH),6,
Canton GlenOak (OH),548,Canton GlenOak (OH)
Canton Glenwood (OH),80,
Canton Jordans (OH),1,
Canton Jr. (OH),1,
Canton Lehman (OH),162,Canton Lehman (OH)
Canton Lehman Catholic (OH),3,Canton Lehman (OH)
Canton Lincoln (OH),292,Canton Lincoln (OH)
"Canton Lincoln Opp """"Youngstown"""" (OH)",1,
Canton McKinley (OH),1402,Canton McKinley (OH)
Canton McKinley Alumni (OH),2,
Canton McKinley JV (OH),1,
Canton McKinnley (OH),1,Canton McKinley (OH)
Canton North (OH),1,
Canton Northmont (OH),1,
Canton South (OH),658,Canton South (OH)
Canton St. Johns (OH),12,
Canton Tigers (OH),2,
Canton Tigers Juniors (OH),1,
Canton Timken (OH),478,Canton Timken (OH)
Canton Trinity Christian (OH),9,
Canton Woodland (OH),1,
Cardington (OH),32,
Cardington Lincoln (OH),20,Cardington-Lincoln (OH)
Cardington-Lincoln (OH),402,Cardington-Lincoln (OH)
Carey (OH),520,Carey (OH)
Carlisle (OH),531,Carlisle (OH)
Carroll (OH),46,
Carroll Bloom Carroll (OH),24,
Carrollton (OH),558,Carrollton (OH)
Carrollton Carroll County Christian (OH),3,
Case Western Reserve University (OH),11,
Case Western Reserve University Reserves (OH),1,
Case Western Reseve University Frosh (OH),1,
Casstown Miami East (OH),477,Casstown Miami East (OH)
Castalia (OH),1,
Castalia Margaretta (OH),466,Castalia Margaretta (OH)
Catholic Prep. (OH),1,
Cedarville (OH),511,Cedarville (OH)
Cedersville Perry (OH),2,
Celina (OH),627,Celina (OH)
"Celina Opp """"St. Mary's"""" (OH)",2,
Centerburg (OH),445,Centerburg (OH)
Centerville (OH),876,Centerville (OH)
Central Catholic (OH),1,
Central Columbus (OH),1,
Central Vocational (OH),3,
Chagrin Falls (OH),523,Chagrin Falls (OH)
Chagrin Falls Kenston (OH),603,Chagrin Falls Kenston (OH)
"Chagrin Falls Kenston Opp """"Thompson"""" (OH)",1,
"Chagrin Falls Kenston Opp """"West"""" (OH)",1,
Chaney (OH),1,
Chardon (OH),555,Chardon (OH)
Chardon Notre Dame (OH),23,
Chardon Notre Dame-Cathedral Latin (OH),247,Chardon Notre Dame-Cathedral Latin (OH)
Chauncey-Dover (OH),13,
Chesapeake (OH),514,Chesapeake (OH)
Cheshire Kyger Creek (OH),128,Cheshire Kyger Creek (OH)
Cheshire River Valley (OH),39,
Cheshire Valley (OH),1,
Chesterland West Geauga (OH),472,Chesterland West Geauga (OH)
Chillicothe (OH),643,Chillicothe (OH)
Chillicothe Bishop Flaget (OH),4,
Chillicothe Huntington (OH),284,Chillicothe Huntington (OH)
Chillicothe Huntington Ross (OH),4,
Chillicothe Southeast (OH),18,Chillicothe Southeastern (OH)
Chillicothe Southeastern (OH),426,Chillicothe Southeastern (OH)
Chillicothe Unioto (OH),400,Chillicothe Unioto (OH)
Chillicothe Zane Trace (OH),402,Chillicothe Zane Trace (OH)
Christopher Columbus (OH),1,
Cincinnati Academy of Physical Education (OH),107,Cincinnati Academy of Physical Education (OH)
Cincinnati Aiken (OH),440,Cincinnati Aiken (OH)
Cincinnati Anderson (OH),571,Cincinnati Anderson (OH)
Cincinnati Archbishop McNicholas (OH),494,Cincinnati Archbishop McNicholas (OH)
Cincinnati Archbishop Moeller (OH),802,Cincinnati Archbishop Moeller (OH)
Cincinnati CAPE (OH),7,
Cincinnati Cardinal Stritch (OH),1,
Cincinnati Central (OH),3,
Cincinnati Central Vocational (OH),36,
Cincinnati Clark Montessori (OH),170,Cincinnati Clark Montessori (OH)
Cincinnati Colerain (OH),685,Cincinnati Colerain (OH)
Cincinnati College Academy (OH),22,
Cincinnati College Prep (OH),1,
Cincinnati College Prep Academy (OH),132,Cincinnati College Prep Academy (OH)
Cincinnati Country (OH),24,
Cincinnati Country Day (OH),368,Cincinnati Country Day (OH)
Cincinnati Courter Tech (OH),32,
Cincinnati Creative & Performing Arts (OH),1,
Cincinnati Deer Park (OH),499,Cincinnati Deer Park (OH)
Cincinnati DePorres (OH),10,
Cincinnati Dohn Community (OH),65,
Cincinnati East (OH),7,
Cincinnati Elder (OH),1211,Cincinnati Elder (OH)
Cincinnati Elder Alumni (OH),5,
"Cincinnati Elder Opp """"Thomas Jefferson"""" (OH)",1,
Cincinnati Finneylown (OH),1,Cincinnati Finneytown (OH)
Cincinnati Finneytown (OH),459,Cincinnati Finneytown (OH)
Cincinnati Forest Park (OH),149,Cincinnati Forest Park (OH)
Cincinnati Gamble (OH),1,Cincinnati Gamble Montessori (OH)
Cincinnati Gamble Montessori (OH),138,Cincinnati Gamble Montessori (OH)
Cincinnati Glen Este (OH),554,Cincinnati Glen Este (OH)
Cincinnati Green hills (OH),1,
Cincinnati Greenhills (OH),1,
Cincinnati Harmony (OH),34,
Cincinnati Harrison (OH),30,
Cincinnati Hartwell (OH),2,
Cincinnati Hillcrest Academy (OH),116,Cincinnati Hillcrest Academy (OH)
Cincinnati Hills (OH),21,Cincinnati Hills Christian Academy (OH)
Cincinnati Hills Christian Academy (OH),1,Cincinnati Hills Christian Academy (OH)
Cincinnati HillsChristian Academy (OH),272,Cincinnati Hills Christian Academy (OH)
Cincinnati Holy Trinity (OH),1,
Cincinnati Horizon Science Academy (OH),10,
Cincinnati Hughes (OH),530,Cincinnati Hughes (OH)
Cincinnati Hughes Reserves (OH),1,
Cincinnati Indian Hill (OH),517,Cincinnati Indian Hill (OH)
Cincinnati Indian Hills (OH),1,Cincinnati Indian Hill (OH)
Cincinnati Jacobs (OH),13,Cincinnati Jacobs Center (OH)
Cincinnati Jacobs Center (OH),1,Cincinnati Jacobs Center (OH)
Cincinnati Kennedy Heights (OH),2,
Cincinnati La Salle (OH),630,Cincinnati La Salle (OH)
"Cincinnati La Salle Opp """"Holmes"""" (OH)",1,
Cincinnati Lakota (OH),1,
Cincinnati Landmark (OH),9,Cincinnati Landmark Christian (OH)
Cincinnati Landmark Christian (OH),285,Cincinnati Landmark Christian (OH)
Cincinnati Landmark HomeSchool (OH),2,
Cincinnati Lincoln Heights (OH),3,
Cincinnati Lockland (OH),40,
Cincinnati Madeira (OH),497,Cincinnati Madeira (OH)
Cincinnati Madeira Mustangs (OH),21,Cincinnati Madeira (OH)
Cincinnati Mariemont (OH),421,Cincinnati Mariemont (OH)
Cincinnati Miami Valley (OH),20,Cincinnati Miami Valley Christian Academy (OH)
Cincinnati Miami Valley Christian Academy (OH),121,Cincinnati Miami Valley Christian Academy (OH)
Cincinnati Moeller (OH),9,Cincinnati Archbishop Moeller (OH)
Cincinnati Mount Healthy (OH),507,Cincinnati Mt. Healthy (OH)
Cincinnati Mt. Healthy (OH),21,Cincinnati Mt. Healthy (OH)
Cincinnati North College (OH),20,
Cincinnati North College Hill (OH),449,Cincinnati North College Hill (OH)
Cincinnati Northwest (OH),510,Cincinnati Northwest (OH)
Cincinnati Northwestern (OH),1,
Cincinnati Norwood (OH),3,
Cincinnati Oak Hills (OH),629,Cincinnati Oak Hills (OH)
Cincinnati Ohio Mechanics Institute (OH),1,
Cincinnati Ohio Military Institute (OH),2,
Cincinnati Our Lady of the Lourdes (OH),1,
Cincinnati Oyler (OH),54,
Cincinnati Princeton (OH),770,Cincinnati Princeton (OH)
Cincinnati Purcell (OH),197,Cincinnati Purcell Marian (OH)
Cincinnati Purcell Marian (OH),734,Cincinnati Purcell Marian (OH)
"Cincinnati Purcell Marian Opp """"Evansville"""""""" (OH)",1,
Cincinnati Reading (OH),57,
Cincinnati Riverside-Harrison (OH),40,
Cincinnati Riverview East Academy (OH),104,Cincinnati Riverview East Academy (OH)
Cincinnati Roger Bacon (OH),22,
Cincinnati Saint Xavier (OH),917,Cincinnati St. Xavier (OH)
Cincinnati Shroder Paideia (OH),19,Cincinnati Shroder Paideia Academy (OH)
Cincinnati Shroder Paideia Academy (OH),197,Cincinnati Shroder Paideia Academy (OH)
Cincinnati St Xavier (OH),2,Cincinnati St. Xavier (OH)
Cincinnati St. Ignatius Loyola (OH),1,
Cincinnati St. Mary's (OH),4,
Cincinnati St. Rita (OH),4,Cincinnati St. Rita School for the Deaf (OH)
Cincinnati St. Rita School for the Deaf (OH),1,Cincinnati St. Rita School for the Deaf (OH)
Cincinnati St. Xavier (OH),912,Cincinnati St. Xavier (OH)
Cincinnati Summit Country (OH),18,Cincinnati Summit Country Day (OH)
Cincinnati Summit Country Day (OH),346,Cincinnati Summit Country Day (OH)
Cincinnati Sycamore (OH),625,Cincinnati Sycamore (OH)
Cincinnati Taft (OH),473,Cincinnati Taft (OH)
Cincinnati Turpin (OH),455,Cincinnati Turpin (OH)
Cincinnati Walnut Hills (OH),506,Cincinnati Walnut Hills (OH)
Cincinnati West (OH),10,
Cincinnati West Clermont (OH),91,
Cincinnati West Night (OH),1,
Cincinnati Western Hills (OH),575,Cincinnati Western Hills (OH)
Cincinnati White (OH),1,
