Alias_Name,GameCount,Standardized_Name
Exeter St. Cecilia (PA),5,Exeter St. Cecilia (PA)
Exeter Wyoming Area (PA),909,Exeter Wyoming Area (PA)
Exeter Wyoming (PA),347,Exeter Wyoming Area (PA)
Exton Downingtown East (PA),266,Exton Downingtown East (PA)
Factoryville Lackawanna Trail (PA),646,Factoryville Lackawanna Trail (PA)
Fairchance (PA),289,Fairchance (PA)
Fairfield (PA),221,Fairfield (PA)
Fairless Hills Bishop Egan (PA),430,Fairless Hills Bishop Egan (PA)
Fairless Hills Conwell-EganCatholic (PA),732,Fairless Hills Conwell-Egan Catholic (PA)
Fairless Hills Conwell-Egan Catholic (PA),34,Fairless Hills Conwell-Egan Catholic (PA)
Fairless Hills Conwell Egan (PA),20,Fairless Hills Conwell-Egan Catholic (PA)
Fairless Hills Pennsbury (PA),1097,Fairless Hills Pennsbury (PA)
Fairless Hills Pennsbury Falls Township (PA),118,Fairless Hills Pennsbury Falls Township (PA)
Fairview (PA),902,Fairview (PA)
Farrell (PA),1119,Farrell (PA)
Farwell Bucktail (PA),788,Farwell Bucktail (PA)
Fawn Grove Kennard-Dale (PA),610,Fawn Grove Kennard-Dale (PA)
Fawn Grove Kennard Dale (PA),21,Fawn Grove Kennard-Dale (PA)
Findlay Township (PA),195,Findlay Township (PA)
Fleetwood (PA),252,Fleetwood (PA)
Flinton Glendale (PA),652,Flinton Glendale (PA)
Folsom Ridley (PA),1028,Folsom Ridley (PA)
Folsom Ridley Township (PA),582,Folsom Ridley Township (PA)
Ford City (PA),849,Ford City (PA)
Fort Washington Germantown Academy (PA),1222,Fort Washington Germantown Academy (PA)
Ft. Washington Germantown Academy (PA),2,Fort Washington Germantown Academy (PA)
Fort Washington Upper Dublin (PA),810,Fort Washington Upper Dublin (PA)
Forty Fort (PA),543,Forty Fort (PA)
Foxburg Allegheny-Clarion Valley (PA),380,Foxburg Allegheny-Clarion Valley (PA)
Foxburg Allegheny Clarion Valley (PA),7,Foxburg Allegheny-Clarion Valley (PA)
Frackville (PA),367,Frackville (PA)
Franklin & Marshall College (PA),4,Franklin & Marshall College (PA)
Franklin and Marshall College (PA),1,Franklin & Marshall College (PA)
Franklin (PA),1117,Franklin (PA)
Franklin Boro (PA),334,Franklin Boro (PA)
Fredericksburg Northern Lebanon (PA),524,Fredericksburg Northern Lebanon (PA)
Fredericktown Bethlehem Center (PA),721,Fredericktown Bethlehem Center (PA)
Fredericktown East Bethlehem Township (PA),351,Fredericktown East Bethlehem Township (PA)
Freedom Area (PA),1211,Freedom Area (PA)
Freeland (PA),188,Freeland (PA)
Freeland Mining & Mechanical Institute (PA),168,Freeland Mining & Mechanical Institute (PA)
Freeland MMI Prep (PA),1,Freeland Mining & Mechanical Institute (PA)
Freeport (PA),1024,Freeport (PA)
Galeton (PA),90,Galeton (PA)
GaletonArea (PA),1,Galeton (PA)
Gallitzin (PA),217,Gallitzin (PA)
Germantown Friends (PA),429,Germantown Friends (PA)
Gettysburg (PA),987,Gettysburg (PA)
Gettysburg Academy (PA),143,Gettysburg Academy (PA)
Gibsonia Pine-Richland (PA),681,Gibsonia Pine-Richland (PA)
Gibsonia Pine Richland (PA),22,Gibsonia Pine-Richland (PA)
Girard (PA),908,Girard (PA)
Glassport (PA),370,Glassport (PA)
Glen Lyon Newport Township (PA),435,Glen Lyon Newport Township (PA)
Glen Mills Garnet Valley (PA),673,Glen Mills Garnet Valley (PA)
Glen Rock Susquehannock (PA),931,Glen Rock Susquehannock (PA)
Glenolden Darby Township (PA),145,Glenolden Darby Township (PA)
Glenolden Glen-Nor (PA),322,Glenolden Glen-Nor (PA)
Greater Johnstown (PA),1212,Greater Johnstown (PA)
Greater Johnstown Voc-Tech (PA),309,Greater Johnstown Voc-Tech (PA)
Greater Latrobe (PA),1181,Greater Latrobe (PA)
Greencastle-Antrim (PA),606,Greencastle-Antrim (PA)
Greensboro Mapletown (PA),947,Greensboro Mapletown (PA)
Greensboro Mapleton (PA),9,Greensboro Mapletown (PA)
Greensburg (PA),447,Greensburg (PA)
GreensburgCentralCatholic (PA),611,Greensburg Central Catholic (PA)
Greensburg Hempfield Area (PA),731,Greensburg Hempfield Area (PA)
Greensburg Salem (PA),1026,Greensburg Salem (PA)
Greenville (PA),1077,Greenville (PA)
Greenville Reynolds (PA),628,Greenville Reynolds (PA)
Grove City (PA),1130,Grove City (PA)
Guys Mills Maplewood (PA),513,Guys Mills Maplewood (PA)
Halifax (PA),723,Halifax (PA)
Hamburg (PA),617,Hamburg (PA)
Hanover (PA),1052,Hanover (PA)
Hanover South Western (PA),794,Hanover South Western (PA)
