Alias_Name,GameCount,Standardized_Name
Gloucester City Gloucester Catholic (NJ),17,Gloucester City Catholic (NJ)
Gloucester City Catholic (NJ),2,Gloucester City Catholic (NJ)
GloucesterCity JV (NJ),5,Gloucester City JV (NJ)
Green Brook (NJ),140,Green Brook (NJ)
Hackensack (NJ),1304,Hackensack (NJ)
Hackensack Bergen Tech (NJ),581,Hackensack Bergen Tech (NJ)
Hackensack Holy Trinity (NJ),7,Hackensack Holy Trinity (NJ)
Hackensack Holy Trinity School (NJ),2,Hackensack Holy Trinity (NJ)
Hackettstown (NJ),1006,Hackettstown (NJ)
Hackettstown Centenary Collegiate Institute (NJ),10,Hackettstown Centenary Collegiate Institute (NJ)
Hackettstown Centenary College (NJ),5,Hackettstown Centenary Collegiate Institute (NJ)
Hackettstown Centenary College Institution (NJ),5,Hackettstown Centenary Collegiate Institute (NJ)
Haddon Heights (NJ),1075,Haddon Heights (NJ)
Haddonfield (NJ),1168,Haddonfield (NJ)
Haddonfield Paul VI (NJ),775,Haddonfield Paul VI (NJ)
Haddonfield St. John's (NJ),1,Haddonfield St. John's Military Academy (NJ)
Haddonfield St. John's Military Academy (NJ),1,Haddonfield St. John's Military Academy (NJ)
Haledon Manchester Regional (NJ),611,Haledon Manchester Regional (NJ)
Hamburg Wallkill Valley (NJ),409,Hamburg Wallkill Valley (NJ)
Hamburg Wallkill Valley Regional (NJ),13,Hamburg Wallkill Valley (NJ)
Hamilton (NJ),274,Hamilton (NJ)
Hamilton East (NJ),129,Hamilton East (NJ)
HamiltonEast-Steinert (NJ),276,Hamilton East-Steinert (NJ)
Hamilton Nottingham (NJ),317,Hamilton Nottingham (NJ)
Hamilton Steinert (NJ),291,Hamilton Steinert (NJ)
Hamilton West (NJ),578,Hamilton West (NJ)
Hammonton (NJ),1104,Hammonton (NJ)
HammontonSt. Joseph (NJ),658,Hammonton St. Joseph (NJ)
Hammonton Saint Joseph (NJ),36,Hammonton St. Joseph (NJ)
Hammonton St. Joseph's (NJ),17,Hammonton St. Joseph (NJ)
Hammonton St. Joseph (NJ),12,Hammonton St. Joseph (NJ)
Harrison (NJ),833,Harrison (NJ)
Hasbrouck Heights (NJ),1180,Hasbrouck Heights (NJ)
Hawthorne (NJ),932,Hawthorne (NJ)
Hazlet Raritan (NJ),673,Hazlet Raritan (NJ)
Highland Park (NJ),847,Highland Park (NJ)
Highland Park Irving (NJ),1,Highland Park (NJ)
Hightstown (NJ),595,Hightstown (NJ)
Hightstown The Peddie School (NJ),1045,Hightstown The Peddie School (NJ)
Hightstown Peddie (NJ),32,Hightstown The Peddie School (NJ)
"Hightstown Peddie """"B"""" (NJ)",1,Hightstown The Peddie School B (NJ)
Hightstown Peddie JV (NJ),19,Hightstown The Peddie School JV (NJ)
Hillsborough (NJ),582,Hillsborough (NJ)
Hillsdale Pascack Valley (NJ),765,Hillsdale Pascack Valley (NJ)
Hillside (NJ),945,Hillside (NJ)
Ho Ho Kus St. Lukes (NJ),196,Ho Ho Kus St. Lukes (NJ)
Ho Ho Kus St. Luke's (NJ),1,Ho Ho Kus St. Lukes (NJ)
Ho Ho Kus St. Lukes JV (NJ),1,Ho Ho Kus St. Lukes JV (NJ)
Hoboken (NJ),835,Hoboken (NJ)
Hoboken Stevens Academy (NJ),172,Hoboken Stevens Academy (NJ)
Hoboken Stevens Instituteof Technology JV (NJ),1,Hoboken Stevens Academy (NJ)
Holmdel (NJ),498,Holmdel (NJ)
Holmdel St.John Vianney (NJ),334,Holmdel St. John-Vianney (NJ)
Holmdel St. John-Vianney (NJ),329,Holmdel St. John-Vianney (NJ)
Holmdel Saint John-Vianney (NJ),31,Holmdel St. John-Vianney (NJ)
Holmdel St. John (NJ),22,Holmdel St. John-Vianney (NJ)
Holmdel St. John Vianney (NJ),11,Holmdel St. John-Vianney (NJ)
Hopatcong (NJ),550,Hopatcong (NJ)
Immaculate Conception (NJ),125,Immaculate Conception (NJ)
Irvington (NJ),1107,Irvington (NJ)
Iselin Kennedy Memorial (NJ),514,Iselin Kennedy Memorial (NJ)
Iselin John F. Kennedy Memorial (NJ),10,Iselin Kennedy Memorial (NJ)
Jackson Liberty (NJ),175,Jackson Liberty (NJ)
Jackson Township Jackson Memorial (NJ),669,Jackson Township Jackson Memorial (NJ)
Jamesburg New Jersey Training (NJ),49,Jamesburg New Jersey Training (NJ)
New Jersey Training (NJ),12,Jamesburg New Jersey Training (NJ)
Jamesburg New Jersey Training School (NJ),3,Jamesburg New Jersey Training (NJ)
Jersey City Dickinson (NJ),1065,Jersey City Dickinson (NJ)
Jersey City Ferris (NJ),817,Jersey City Ferris (NJ)
Jersey City Hudson Catholic (NJ),557,Jersey City Hudson Catholic (NJ)
Jersey City Lincoln (NJ),1003,Jersey City Lincoln (NJ)
Jersey City Snyder (NJ),803,Jersey City Snyder (NJ)
Jersey City St. Anthony (NJ),92,Jersey City St. Anthony (NJ)
Jersey City St. Joseph (NJ),1,Jersey City St. Joseph (NJ)
Jersey City St. Joseph School (NJ),1,Jersey City St. Joseph (NJ)
Jersey City St. Peters Prep (NJ),29,Jersey City St. Peters Prep (NJ)
Jersey City St. Peters (NJ),17,Jersey City St. Peters Prep (NJ)
Jersey City St. Peter's (NJ),10,Jersey City St. Peters Prep (NJ)
Jersey St. Peters (NJ),6,Jersey City St. Peters Prep (NJ)
Jersey City Saint Peter's Prep (NJ),1165,Jersey City St. Peter's Prep (NJ)
Jersey City Saint Peter's Prep Alumni (NJ),1,Jersey City St. Peter's Prep Alumni (NJ)
Keansburg (NJ),590,Keansburg (NJ)
Kearny (NJ),975,Kearny (NJ)
Kenilworth Brearley (NJ),558,Kenilworth Brearley (NJ)
Keyport (NJ),1047,Keyport (NJ)
Keyport-Hudson Regional (NJ),155,Keyport-Hudson Regional (NJ)
Keyport Hudson (NJ),19,Keyport-Hudson Regional (NJ)
Kinnelon (NJ),612,Kinnelon (NJ)
Lakehurst Manchester Township (NJ),919,Lakehurst Manchester Township (NJ)
Lakewood (NJ),1106,Lakewood (NJ)
Lambertville South Hunterdon (NJ),945,Lambertville South Hunterdon (NJ)
Lanoka Harbor Lacey Township (NJ),485,Lanoka Harbor Lacey Township (NJ)
Lawrenceville Lawrence (NJ),710,Lawrenceville Lawrence (NJ)
Lawrenceville Notre Dame (NJ),639,Lawrenceville Notre Dame (NJ)
Lawrenceville School (NJ),825,Lawrenceville School (NJ)
Leonia (NJ),847,Leonia (NJ)
Linden (NJ),986,Linden (NJ)
Lindenwold (NJ),242,Lindenwold (NJ)
Linwood Mainland Regional (NJ),670,Linwood Mainland Regional (NJ)
Little Falls Passaic Valley (NJ),873,Little Falls Passaic Valley (NJ)
Little Silver Red Bank Regional (NJ),1027,Little Silver Red Bank Regional (NJ)
Livingston (NJ),699,Livingston (NJ)
Livingston Newark Academy (NJ),1026,Livingston Newark Academy (NJ)
Livingston School (NJ),4,Livingston Newark Academy (NJ)
Lodi (NJ),977,Lodi (NJ)
Long Branch (NJ),1184,Long Branch (NJ)
LowerCape MayRegional (NJ),909,Lower Cape May Regional (NJ)
Lower Cape May Regional (NJ),3,Lower Cape May Regional (NJ)
Lower Cape May Regiona (NJ),1,Lower Cape May Regional (NJ)
Lyndhurst (NJ),1047,Lyndhurst (NJ)
Madison (NJ),1005,Madison (NJ)
Madison Bayley Ellard (NJ),21,Madison Bayley-Ellard (NJ)
Madison Bayley-Ellard (NJ),11,Madison Bayley-Ellard (NJ)
Madison Township (NJ),616,Madison Township (NJ)
Mahwah (NJ),730,Mahwah (NJ)
Manahawkin Southern Regional (NJ),906,Manahawkin Southern Regional (NJ)
Manasquan (NJ),1053,Manasquan (NJ)
Manville (NJ),659,Manville (NJ)
Maple Shade (NJ),527,Maple Shade (NJ)
Maplewood Columbia (NJ),1158,Maplewood Columbia (NJ)
Marlboro (NJ),581,Marlboro (NJ)
Marlton Cherokee (NJ),564,Marlton Cherokee (NJ)
Martinsville The Pingry School (NJ),1079,Martinsville The Pingry School (NJ)
Martinsville The Pingry (NJ),18,Martinsville The Pingry School (NJ)
Martinsville Pingry JV (NJ),3,Martinsville The Pingry School JV (NJ)
Mays Landing Atlantic County Vo-Tech (NJ),122,Mays Landing Atlantic County Vo-Tech (NJ)
Mays Landing Atlantic County (NJ),16,Mays Landing Atlantic County Vo-Tech (NJ)
Mays Landing Oakcrest (NJ),645,Mays Landing Oakcrest (NJ)
Medford Lenape (NJ),738,Medford Lenape (NJ)
Medford Shawnee (NJ),604,Medford Shawnee (NJ)
Merchantville (NJ),431,Merchantville (NJ)
Metuchen (NJ),958,Metuchen (NJ)
Metuchen St. Joseph (NJ),133,Metuchen St. Joseph (NJ)
Middlesex (NJ),642,Middlesex (NJ)
Middletown North (NJ),1004,Middletown North (NJ)
Middletown South (NJ),559,Middletown South (NJ)
Midland Park (NJ),541,Midland Park (NJ)
Millburn (NJ),1029,Millburn (NJ)
Millington Bonnie BraeFarm For Boys (NJ),1,Millington Bonnie Brae Farm For Boys (NJ)
Millville (NJ),1171,Millville (NJ)
Monmouth Junction South Brunswick (NJ),627,Monmouth Junction South Brunswick (NJ)
Monroe Township (NJ),435,Monroe Township (NJ)
Montclair (NJ),1425,Montclair (NJ)
Montclair Immaculate Conception (NJ),553,Montclair Immaculate Conception (NJ)
Montclair Kimberley Academy (NJ),1089,Montclair Kimberley Academy (NJ)
Mont clair State University (NJ),78,Montclair State University (NJ)
Montclair State University (NJ),1,Montclair State University (NJ)
Montclair State University Fresh (NJ),1,Montclair State University Frosh (NJ)
Montclair State University Frosh (NJ),1,Montclair State University Frosh (NJ)
Montclair StateUniversity Frosh (NJ),1,Montclair State University Frosh (NJ)
Montvale Pascack Hills (NJ),656,Montvale Pascack Hills (NJ)
Montvale Saint Joseph Regional (NJ),733,Montvale St. Joseph Regional (NJ)
Montvale St. Joseph Regional (NJ),1,Montvale St. Joseph Regional (NJ)
Montville (NJ),558,Montville (NJ)
Moorestown (NJ),1075,Moorestown (NJ)
Morristown (NJ),1087,Morristown (NJ)
Morristown Delbarton (NJ),805,Morristown Delbarton (NJ)
Morristown-Beard (NJ),961,Morristown-Beard (NJ)
Mount Holly (NJ),23,Mount Holly Academy (NJ)
Mount Holly Academy (NJ),7,Mount Holly Academy (NJ)
Mt. Holly Rancocas Valley (NJ),1006,Mount Holly Rancocas Valley Regional (NJ)
Mt. Holly RancocasValley Regional (NJ),236,Mount Holly Rancocas Valley Regional (NJ)
Mt. Holly Rancocas Valley Regional (NJ),3,Mount Holly Rancocas Valley Regional (NJ)
Mountain Lakes (NJ),852,Mountain Lakes (NJ)
Mullica Hill Clearview (NJ),639,Mullica Hill Clearview (NJ)
Mullica Hill ClearviewRegional (NJ),1,Mullica Hill Clearview (NJ)
Neptune (NJ),1097,Neptune (NJ)
Netcong (NJ),353,Netcong (NJ)
New Brunswick St. Peter's (NJ),572,New Brunswick St. Peter's (NJ)
New Brunswick St. Peters (NJ),11,New Brunswick St. Peter's (NJ)
New Brunswick St. Peter (NJ),1,New Brunswick St. Peter's (NJ)
New Egypt (NJ),253,New Egypt (NJ)
New Jersey School for the Deaf (NJ),241,New Jersey School for the Deaf (NJ)
New Milford (NJ),690,New Milford (NJ)
New Monmouth Mater Dei (NJ),580,New Monmouth Mater Dei (NJ)
New Providence (NJ),683,New Providence (NJ)
Newark Barringer (NJ),1298,Newark Barringer (NJ)
Newark Central (NJ),1110,Newark Central (NJ)
Newark Collegiate Academy (NJ),92,Newark Collegiate Academy (NJ)
Newark Collegiate (NJ),15,Newark Collegiate Academy (NJ)
Newark East Side (NJ),1070,Newark East Side (NJ)
Newark Essex Catholic (NJ),415,Newark Essex Catholic (NJ)
Newark Shabazz (NJ),467,Newark Shabazz (NJ)
Newark Shabazz-South Side (NJ),833,Newark Shabazz-South Side (NJ)
Newark Southside (NJ),55,Newark South Side (NJ)
Newark South Side (NJ),1,Newark South Side (NJ)
Newark St.Benedict'sPrep (NJ),531,Newark St.Benedict's Prep (NJ)
Newark St. Benedict's Preparatory (NJ),1,Newark St.Benedict's Prep (NJ)
Newark St. Benedict's Prep JV (NJ),1,Newark St.Benedict's Prep JV (NJ)
Newark Vailsburg (NJ),251,Newark Vailsburg (NJ)
Newark Weequahic (NJ),911,Newark Weequahic (NJ)
Newark West Side (NJ),925,Newark West Side (NJ)
NewBrunswick (NJ),1106,NewBrunswick (NJ)
Newton (NJ),1061,Newton (NJ)
Newton Kittatinny Regional (NJ),475,Newton Kittatinny Regional (NJ)
North Arlington (NJ),877,North Arlington (NJ)
North Arlington Queen of Peace (NJ),842,North Arlington Queen of Peace (NJ)
North Bergen (NJ),703,North Bergen (NJ)
North Brunswick (NJ),438,North Brunswick (NJ)
North Caldwell West Essex (NJ),690,North Caldwell West Essex (NJ)
North Plainfield (NJ),1056,North Plainfield (NJ)
Nutley (NJ),1067,Nutley (NJ)
Oak Ridge Jefferson Township (NJ),626,Oak Ridge Jefferson Township (NJ)
Oakhurst Ocean Township (NJ),645,Oakhurst Ocean Township (NJ)
Oakland Indian Hills (NJ),661,Oakland Indian Hills (NJ)
Ocean City (NJ),1019,Ocean City (NJ)
Old Bridge (NJ),324,Old Bridge (NJ)
Old Bridge Cedar Ridge (NJ),198,Old Bridge Cedar Ridge (NJ)
Old Bridge Madison Central (NJ),301,Old Bridge Madison Central (NJ)
Old Tappan Northern Valley (NJ),1128,Old Tappan Northern Valley (NJ)
NV-Old Tappan (NJ),39,Old Tappan Northern Valley (NJ)
Old Tappan Nv Old (NJ),21,Old Tappan Northern Valley (NJ)
