Alias_Name,GameCount,Standardized_Name
Richmond Madison (KY),129,Richmond Madison (KY)
Richmond Madison Central (KY),770,Richmond Madison Central (KY)
Russell (KY),1184,Russell (KY)
Russell Springs Russell County (KY),531,Russell Springs Russell County (KY)
Russellville (KY),577,Russellville (KY)
Russellville Logan County (KY),416,Russellville Logan County (KY)
Salyersville Magoffin County (KY),397,Salyersville Magoffin County (KY)
Scottsville Allen County (KY),525,Scottsville Allen County (KY)
Shelbyville Collins (KY),191,Shelbyville Collins (KY)
Shelbyville Shelby County (KY),575,Shelbyville Shelby County (KY)
Shepherdsville Bullitt Central (KY),532,Shepherdsville Bullitt Central (KY)
Shepherdsville North Bullitt (KY),528,Shepherdsville North Bullitt (KY)
Somerset (KY),805,Somerset (KY)
Somerset Pulaski County (KY),501,Somerset Pulaski County (KY)
Somerset Southwest (KY),1,Somerset Southwestern (KY)
Somerset Southwestern (KY),390,Somerset Southwestern (KY)
South Shore McKell (KY),416,South Shore McKell (KY)
Springfield Washington County (KY),527,Springfield Washington County (KY)
Stanford Lincoln County (KY),553,Stanford Lincoln County (KY)
Stanton Powell County (KY),354,Stanton Powell County (KY)
Stearns McCreary Central (KY),367,Stearns McCreary Central (KY)
Stearns McCreary County (KY),5,Stearns McCreary Central (KY)
Taylorsville Spencer County (KY),235,Taylorsville Spencer County (KY)
Monroe County (KY) (TN),1,Tompkinsville Monroe County (KY)
Tompkinsville Monroe County (KY),541,Tompkinsville Monroe County (KY)
Union Ryle (KY),416,Union Ryle (KY)
University of Louisville Fresh (KY),1,University of Louisville Frosh (KY)
University of Louisville Frosh (KY),1,University of Louisville Frosh (KY)
Vanceburg Lewis County (KY),555,Vanceburg Lewis County (KY)
Versailles Woodford County (KY),561,Versailles Woodford County (KY)
Virgie (KY),175,Virgie (KY)
Wallins (KY),1,Wallins Creek (KY)
Wallins Creek (KY),118,Wallins Creek (KY)
Walton Verona (KY),19,Walton-Verona (KY)
Walton-Verona (KY),189,Walton-Verona (KY)
Warsaw Gallatin County (KY),200,Warsaw Gallatin County (KY)
West Liberty Morgan County (KY),778,West Liberty Morgan County (KY)
Wheelwright (KY),266,Wheelwright (KY)
Whitesburg (KY),592,Whitesburg (KY)
Whitesburg Letcher County (KY),20,Whitesburg Letcher County Central (KY)
Whitesburg Letcher County Central (KY),220,Whitesburg Letcher County Central (KY)
Williamsburg (KY),905,Williamsburg (KY)
Williamsburg Whitley County (KY),214,Williamsburg Whitley County (KY)
Williamsburg WhitleyCounty (KY),642,Williamsburg Whitley County (KY)
Williamsburg Yellow (KY),17,Williamstown (KY)
Williamstown (KY),7,Williamstown (KY)
Winchester Clark County (KY),262,Winchester Clark County (KY)
Winchester George Rogers (KY),21,Winchester George Rogers Clark (KY)
Winchester George Rogers Clark (KY),394,Winchester George Rogers Clark (KY)
Wurtland (KY),313,Wurtland (KY)
