Alias_Name,GameCount,Standardized_Name
Fulton Itawamba Agricultural (MS),827,Fulton Itawamba Agricultural (MS)
Gallman Copiah Academy (MS),620,Gallman Copiah Academy (MS)
Gautier (MS),329,Gautier (MS)
Georgetown Union Academy (MS),344,Georgetown Union Academy (MS)
Glen Alcorn Central (MS),601,Glen Alcorn Central (MS)
Glen Allan (MS),148,Glen Allan (MS)
Gloster (MS),335,Gloster (MS)
Gloster Pine Hills Academy (MS),308,Gloster Pine Hills Academy (MS)
Greenville (MS),1061,Greenville (MS)
"Greenville """"B"""" (MS)",13,Greenville B (MS)
Greenville Christian (MS),575,Greenville Christian (MS)
Greenville O'Bannon (MS),589,Greenville O'Bannon (MS)
Greenville Obannon (MS),19,Greenville O'Bannon (MS)
Greenville Saint Joseph (MS),645,Greenville St. Joseph (MS)
Greenville St. Joseph (MS),250,Greenville St. Joseph (MS)
"Greenville St. Joseph """"B"""" (MS)",1,Greenville St. Joseph B (MS)
Greenville-Weston (MS),224,Greenville T.L. Weston (MS)
Greenville Weston (MS),193,Greenville T.L. Weston (MS)
Greenville T.L. Weston (MS),3,Greenville T.L. Weston (MS)
Greenville T. L. Weston (MS),1,Greenville T.L. Weston (MS)
Greenville Washington (MS),377,Greenville Washington (MS)
Greenwood (MS),1201,Greenwood (MS)
Greenwood Amanda Elzy (MS),589,Greenwood Amanda Elzy (MS)
"Greenwood """"B"""" (MS)",13,Greenwood B (MS)
Greenwood Delta Streets Academy (MS),98,Greenwood Delta Streets Academy (MS)
Greenwood Delta St. reets (MS),13,Greenwood Delta Streets Academy (MS)
Greenwood Pillow Academy (MS),636,Greenwood Pillow Academy (MS)
Grenada (MS),1003,Grenada (MS)
"Grenada """"B"""" (MS)",2,Grenada B (MS)
Grenada Kirk Academy (MS),634,Grenada Kirk Academy (MS)
Gulf Coast Military Academy (MS),225,Gulf Coast Military Academy (MS)
Gulfport (MS),1209,Gulfport (MS)
Gulfport Christian Collegiate Academy (MS),181,Gulfport Christian Collegiate Academy (MS)
Gulfport East (MS),121,Gulfport East (MS)
Gulfport Harrison Central (MS),785,Gulfport Harrison Central (MS)
Gulfport St. John (MS),586,Gulfport St. John (MS)
Gulfport West Harrison (MS),174,Gulfport West Harrison (MS)
Hamilton (MS),705,Hamilton (MS)
Hattiesburg (MS),1255,Hattiesburg (MS)
"Hattiesburg """"B"""" (MS)",26,Hattiesburg B (MS)
Hattiesburg Eatonville (MS),114,Hattiesburg Eatonville (MS)
Euraka (MS),2,Hattiesburg Eureka (MS)
Hattiesburg's Eureka (MS),2,Hattiesburg Eureka (MS)
Eureka (MS),1,Hattiesburg Eureka (MS)
Eureks (MS),1,Hattiesburg Eureka (MS)
Hattiesburg North Forrest (MS),803,Hattiesburg North Forrest (MS)
Hattiesburg Oak Grove (MS),756,Hattiesburg Oak Grove (MS)
Hattiesburg Presbyterian Christian (MS),283,Hattiesburg Presbyterian Christian (MS)
Hattiesburg Sacred Heart (MS),152,Hattiesburg Sacred Heart (MS)
Hattiesburg Sacred Heart Catholic (MS),1,Hattiesburg Sacred Heart (MS)
Hazlehurst (MS),975,Hazlehurst (MS)
Heidelberg (MS),790,Heidelberg (MS)
Heidelberg Academy (MS),505,Heidelberg Academy (MS)
Hernando (MS),783,Hernando (MS)
Hickory (MS),346,Hickory (MS)
Hollandale (MS),194,Hollandale (MS)
Hollandale Simmons (MS),636,Hollandale Simmons (MS)
Holly Springs (MS),789,Holly Springs (MS)
Holly Springs Byers (MS),159,Holly Springs Byers (MS)
Holly Springs Marshall Academy (MS),637,Holly Springs Marshall Academy (MS)
Holmes AHS (MS),62,Holmes Academy (MS)
Horn Lake (MS),758,Horn Lake (MS)
Houston (MS),1020,Houston (MS)
Independence (MS),699,Independence (MS)
Indianola (MS),444,Indianola (MS)
Indianola Academy (MS),690,Indianola Academy (MS)
Indianola Gentry (MS),600,Indianola Gentry (MS)
Inverness (MS),209,Inverness (MS)
Isola (MS),107,Isola (MS)
Itta Bena Leflore County (MS),828,Itta Bena Leflore County (MS)
Iuka (MS),345,Iuka (MS)
Iuka Tishomingo County (MS),375,Iuka Tishomingo County (MS)
Jackson Academy (MS),548,Jackson Academy (MS)
Jackson Bailey (MS),200,Jackson Bailey (MS)
Jackson Callaway (MS),674,Jackson Callaway (MS)
Jackson Central (MS),631,Jackson Central (MS)
"Jackson Central """"B"""" (MS)",13,Jackson Central B (MS)
Jackson Christ Missionary & Industrial (MS),65,Jackson Christ Missionary & Industrial (MS)
Jackson Christ Missionary Industrial College (MS),1,Jackson Christ Missionary & Industrial (MS)
Jackson CouncilHanging Moss (MS),44,Jackson Council Hanging Moss (MS)
Jackson EmmanuelChristian (MS),1,Jackson Emmanuel Christian (MS)
Jackson Forest Hill (MS),857,Jackson Forest Hill (MS)
Jackson Hillcrest Christian (MS),419,Jackson Hillcrest Christian (MS)
Jackson Jim Hill (MS),559,Jackson Jim Hill (MS)
Jackson Lanier (MS),587,Jackson Lanier (MS)
Jackson Magnolia Academy (MS),157,Jackson Magnolia Academy (MS)
Jackson Manhattan Academy (MS),148,Jackson Manhattan Academy (MS)
Jackson McCluer Academy (MS),167,Jackson McCluer Academy (MS)
