Alias_Name,GameCount,Standardized_Name
Lafayette Renaissance Charter Academy (LA),13,Lafayette Renaissance Charter Academy (LA)
Lafayette Saint Thomas More (LA),40,Lafayette St. Thomas More (LA)
Lafayette St. Thomas (LA),20,Lafayette St. Thomas More (LA)
Lafayette St. Thomas More (LA),489,Lafayette St. Thomas More (LA)
Lafayette Teurlings (LA),23,Lafayette TeurlingsCatholic (LA)
Lafayette Teurlings Catholic (LA),17,Lafayette TeurlingsCatholic (LA)
Lafayette TeurlingsCatholic (LA),462,Lafayette TeurlingsCatholic (LA)
Lafitte Fischer (LA),1,Lafitte Fisher (LA)
Lafitte Fisher (LA),363,Lafitte Fisher (LA)
Lake Arthur (LA),453,Lake Arthur (LA)
Lake Charles (LA),471,Lake Charles (LA)
Lake Charles Barbe (LA),593,Lake Charles Barbe (LA)
Lake Charles Grand Lake (LA),139,Lake Charles Grand Lake (LA)
Lake Charles Hamilton Christian (LA),208,Lake Charles Hamilton Christian (LA)
Lake Charles LaGrange (LA),637,Lake Charles LaGrange (LA)
Lake Charles Saint Louis Catholic (LA),130,Lake Charles Saint Louis Catholic (LA)
Lake Charles Sam Houston (LA),500,Lake Charles Sam Houston (LA)
Lake Charles Southwest Louisiana HomeSchool (LA),109,Lake Charles Southwest Louisiana HomeSchool (LA)
Lake Charles St. Louis Catholic (LA),364,Lake Charles St. Louis Catholic (LA)
Lake Charles W. O. Boston (LA),4,Lake Charles W.O. Boston (LA)
Lake Charles W.O. Boston (LA),12,Lake Charles W.O. Boston (LA)
Lake Charles B. T. Washington (LA),1,Lake Charles Washington (LA)
Lake Charles B.T. Washington (LA),1,Lake Charles Washington (LA)
Lake Charles Washington Marion (LA),17,Lake Charles Washington-Marion (LA)
Lake Charles Washington-Marion (LA),423,Lake Charles Washington-Marion (LA)
Lake Charles-Boston (LA),226,Lake Charles-Boston (LA)
Lake Providence (LA),153,Lake Providence (LA)
Lake Providence Briarfield Academy (LA),483,Lake Providence Briarfield Academy (LA)
Lake Providence General Trass (LA),234,Lake Providence General Trass (LA)
LaPlace Saint Charles Catholic (LA),516,Laplace St. Charles (LA)
Laplace St. Charles (LA),18,Laplace St. Charles (LA)
"LaPlace St. Charles Catholic """"B"""" (LA)",1,Laplace St. Charles B (LA)
Larose - Cut Off (LA),2,Larose-Cutoff (LA)
Larose-Cutoff (LA),9,Larose-Cutoff (LA)
Lebeau North Central (LA),315,Lebeau North Central (LA)
Leesville (LA),743,Leesville (LA)
Leesville Pickering (LA),383,Leesville Pickering (LA)
Lena Northwood (LA),306,Lena Northwood (LA)
"Lena Northwood """"B"""" (LA)",1,Lena Northwood B (LA)
Little Rock Central (LA),1,Little Rock Central (AR)
Livonia (LA),434,Livonia (LA)
Logansport (LA),551,Logansport (LA)
Longville South Beauregard (LA),444,Longville South Beauregard (LA)
Loranger (LA),444,Loranger (LA)
Loreauville (LA),521,Loreauville (LA)
Louisanna School for the Deaf (LA),1,Louisiana School for the Deaf (LA)
Louisiana School for the Deaf (LA),192,Louisiana School for the Deaf (LA)
Lutcher (LA),597,Lutcher (LA)
Mamou (LA),446,Mamou (LA)
Mandeville (LA),542,Mandeville (LA)
Mandeville Fontainebleau (LA),310,Mandeville Fontainebleau (LA)
Mandeville Lakeshore (LA),180,Mandeville Lakeshore (LA)
Mangham (LA),514,Mangham (LA)
Mansfield (LA),572,Mansfield (LA)
Many (LA),577,Many (LA)
Marksville (LA),460,Marksville (LA)
Marrero Archbishop Shaw (LA),532,Marrero Archbishop Shaw (LA)
Marrero John Ehret (LA),484,Marrero John Ehret (LA)
