Alias_Name,GameCount,Standardized_Name
Cahokia St. CatherineLaBoure (IL),1,Cahokia St. Catherine LaBoure (IL)
Cairo (IL),266,Cairo (IL)
Cairo Meridian Coop (IL),25,Cairo Meridian Coop (IL)
Cairo-Meridian (IL),5,Cairo Meridian Coop (IL)
Caitlin (IL),1,
Calumet City (IL),16,
Calumet City St. Victor (IL),1,
Calumet City Thornton Fractional (IL),90,
Calumet City Thornton Fractional North (IL),579,Calumet City Thornton Fractional North (IL)
Calumet City Thornton Fractional North/Thornton Fractional South (IL),1,
"Calumet City Thorton Fraction Opp """"Catholic Central"""" (IL)",1,
Cambridge (IL),389,Cambridge (IL)
Cambridge-Princeville (IL),1,
Camp Point (IL),25,
Camp Point Central-Southeastern (IL),418,Camp Point Central-Southeastern (IL)
Canton (IL),577,Canton (IL)
Canton Little (IL),18,
Canton-East Peoria (IL),1,
Carbondale (IL),545,Carbondale (IL)
Carlinville (IL),553,Carlinville (IL)
Carlyle (IL),441,Carlyle (IL)
Carlyle Indians (IL),18,
Carmi (IL),422,Carmi (IL)
Carmi White (IL),19,
Carmine (IL),4,
Carmi-White County (IL),284,Carmi-White County (IL)
Carol Stream Glenbard North (IL),606,Carol Stream Glenbard North (IL)
Carpentersville Crown (IL),155,Carpentersville Crown (IL)
Carpentersville Dundee (IL),197,Carpentersville Dundee (IL)
Carpentersville Dundee Crown (IL),17,Carpentersville Dundee-Crown (IL)
Carpentersville Dundee-Crown (IL),362,Carpentersville Dundee-Crown (IL)
Carpentersville Irving Crown (IL),12,Carpentersville Crown (IL)
Carroll (IL),2,
Carrollton (IL),542,Carrollton (IL)
Carrolton (IL),1,Carrollton (IL)
Carterville (IL),538,Carterville (IL)
Carthage & Hancock Central (IL),33,Carthage & Hancock Central (IL)
Carthage (IL),352,Carthage (IL)
Carthage Hancock County (IL),1,Carthage & Hancock Central (IL)
Carthage Illini West (IL),194,Carthage Illini West (IL)
Cary-Grove (IL),625,Cary-Grove (IL)
Casey (IL),174,Casey (IL)
Casey-Westfield (IL),432,Casey-Westfield (IL)
Casey-Westville (IL),1,Casey-Westfield (IL)
Catlin (IL),199,Catlin (IL)
Catlin Salt Fork (IL),16,
Centralia (IL),552,Centralia (IL)
Centreville (IL),3,
Cerro Gordo-Bement (IL),14,
Cerro Gordo-DeLand-Weldon (IL),33,
Cerro Gordo-DeLand-Weldon-Bement (IL),462,Cerro Gordo-DeLand-Weldon-Bement (IL)
Champaign Centennial (IL),542,Champaign Centennial (IL)
Champaign Central (IL),641,Champaign Central (IL)
Champaign Judah Christian (IL),7,
Champaign Saint Thomas More (IL),208,Champaign St. Thomas More (IL)
Champaign St. Thomas (IL),15,Champaign St. Thomas More (IL)
Champaign St. Thomas More (IL),225,
Champaign-Urbana (IL),1,
Chapin (IL),13,
Chapin Triopia (IL),2,Chapin-Triopia (IL)
Chapin-Triopia (IL),1,Chapin-Triopia (IL)
Charleston (IL),509,Charleston (IL)
"Charleston Normal University """"B"""" Team (IL)",1,
Charleston Normal University (IL),1,
Chatham Glenwood (IL),567,Chatham Glenwood (IL)
Chatsworth (IL),133,Chatsworth (IL)
Chenoa (IL),386,Chenoa (IL)
Cherry Grove (IL),1,
Chester (IL),486,Chester (IL)
Chicago Academy (IL),129,Chicago Academy (IL)
Chicago Academy-Kelvyn Park (IL),6,
Chicago ACT Charter (IL),24,
Chicago Agricultural Science (IL),196,Chicago Agricultural Science (IL)
Chicago Al Raby (IL),62,
Chicago All-Stars (IL),1,
Chicago Amundsen (IL),431,Chicago Amundsen (IL)
Chicago Armour Institute of Technology (IL),4,
Chicago Aspira Business and Finance (IL),4,
Chicago Austin (IL),2,Chicago Austin Poly (IL)
Chicago Austin Poly (IL),11,Chicago Austin Poly (IL)
Chicago Austin Poly-Austin Business & Entrepreneurship-VOISE Academy (IL),37,
Chicago Austin Polytechnic (IL),473,Chicago Austin Poly (IL)
Chicago Back Of (IL),15,Chicago Back of the Yards College Prep (IL)
Chicago Back of the Yards College Prep (IL),55,Chicago Back of the Yards College Prep (IL)
Chicago Baker (IL),14,
Chicago Battery D (IL),1,
Chicago Benito Juarez Community Academy (IL),14,
Chicago Bogan (IL),456,Chicago Bogan (IL)
Chicago Bowen (IL),624,Chicago Bowen (IL)
Chicago Bowen Alumni (IL),2,
Chicago Bowen Baker (IL),18,Chicago Bowen-Baker College Prep (IL)
Chicago Bowen JV-Frosh (IL),1,
Chicago Bowen-Baker College Prep (IL),6,Chicago Bowen-Baker College Prep (IL)
Chicago Bronzeville (IL),16,
Chicago Brooks College Prep (IL),216,Chicago Brooks College Prep (IL)
Chicago Brother Rice (IL),680,Chicago Brother Rice (IL)
Chicago Bulls College (IL),18,Chicago Bulls College Prep (IL)
Chicago Bulls College Prep (IL),118,Chicago Bulls College Prep (IL)
Chicago Butler (IL),32,
Chicago Butler College Prep-Baker College Prep (IL),4,
Chicago Calumet (IL),515,Chicago Calumet (IL)
Chicago Caner (IL),1,
Chicago Carter Harrison Technical (IL),1,
Chicago Carver (IL),406,Chicago Carver (IL)
Chicago Carver Military Academy (IL),1,
Chicago Catalyst Maria (IL),12,Chicago Catalyst-Maria (IL)
Chicago Catalyst-Maria (IL),53,Chicago Catalyst-Maria (IL)
Chicago Charter (IL),2,
Chicago Christ The (IL),17,Chicago Christ the King (IL)
Chicago Christ the King (IL),34,Chicago Christ the King (IL)
Chicago Christ the King Jesuit (IL),1,
Chicago Christian Fenger (IL),18,Chicago Christian Fenger Academy (IL)
Chicago Christian Fenger Academy (IL),2,Chicago Christian Fenger Academy (IL)
Chicago Christian Vocational (IL),2,
Chicago CICS-Longwood (IL),9,
Chicago Clark (IL),7,
Chicago Clark Prep (IL),183,Chicago Clark Prep (IL)
Chicago Clark Prep-Austin Poly-Douglass (IL),3,
Chicago Clemente (IL),390,Chicago Clemente (IL)
Chicago Collins Academy (IL),361,Chicago Collins Academy (IL)
Chicago Collins Academy-Manley (IL),12,
Chicago Columbia (IL),1,
Chicago Columbia College (IL),2,
Chicago Comer Prep (IL),136,Chicago Comer Prep (IL)
Chicago Corliss (IL),360,Chicago Corliss (IL)
Chicago Corliss Butler (IL),10,Chicago Corliss-Butler College Prep (IL)
Chicago Corliss-Butler College Prep (IL),3,Chicago Corliss-Butler College Prep (IL)
Chicago Crane Medical (IL),77,
Chicago Crane Medical-Talent Development (IL),1,
Chicago Crane Tech (IL),25,
Chicago Crane-Talent Development (IL),372,
Chicago Curie (IL),472,Chicago Curie (IL)
Chicago De La (IL),15,Chicago De La Salle (IL)
Chicago De La Salle (IL),624,Chicago De La Salle (IL)
Chicago De La Salle Alumni (IL),1,
Chicago De La Salle JV (IL),1,
Chicago Dental (IL),1,
Chicago DePaul Academy (IL),73,
Chicago Depaul College (IL),23,
Chicago DePaul College Prep (IL),268,Chicago DePaul College Prep (IL)
Chicago Divine Word (IL),1,
Chicago Douglass Academy (IL),98,
Chicago Drw College (IL),12,Chicago DRW College Prep (IL)
Chicago DRW College Prep (IL),26,Chicago DRW College Prep (IL)
Chicago DRW Trading (IL),6,
Chicago Dunbar (IL),533,Chicago Dunbar (IL)
Chicago DuSable (IL),428,Chicago DuSable (IL)
Chicago Dyett (IL),156,Chicago Dyett (IL)
Chicago Ellison (IL),34,
Chicago Englewood (IL),498,Chicago Englewood (IL)
Chicago Englewood St. em (IL),16,Chicago Englewood Stem (IL)
Chicago Englewood Stem (IL),14,Chicago Englewood Stem (IL)
Chicago English High & Manual Training (IL),2,
Chicago Eric Solorio Academy (IL),110,Chicago Eric Solorio Academy (IL)
Chicago Evanston Academy (IL),1,
Chicago Farragut (IL),410,Chicago Farragut (IL)
Chicago Fenger (IL),564,Chicago Fenger (IL)
Chicago Fenwick (IL),1,
Chicago Fenwick JV (IL),1,
Chicago Flower Vocational (IL),42,
Chicago Foreman (IL),414,Chicago Foreman (IL)
Chicago Forestville (IL),12,Chicago Forestville (IL)
Chicago Forrestville (IL),3,Chicago Forestville (IL)
Chicago Gage Park (IL),452,Chicago Gage Park (IL)
Chicago Golder (IL),25,
Chicago Golder College Prep (IL),70,
Chicago Goode St. em (IL),18,Chicago Goode STEM Academy (IL)
Chicago Goode STEM Academy (IL),64,Chicago Goode STEM Academy (IL)
Chicago Gordon Tech (IL),331,Chicago Gordon Tech (IL)
Chicago Gordon Tech JV (IL),8,
Chicago Hales Franciscan (IL),209,Chicago Hales Franciscan (IL)
Chicago Hansberry (IL),63,
Chicago Hansberry College Prep (IL),8,
Chicago Harlan (IL),421,Chicago Harlan (IL)
