Alias_Name,GameCount,Standardized_Name
Peoria Sunrise Mountain (AZ),311,Peoria Sunrise Mountain (AZ)
Phoenix Alhambra (AZ),636,Phoenix Alhambra (AZ)
Phoenix Arcadia (AZ),582,Phoenix Arcadia (AZ)
Phoenix Arizona Lutheran Academy (AZ),319,Phoenix Arizona Lutheran Academy (AZ)
Phoenix Bourgade Catholic (AZ),564,Phoenix Bourgade Catholic (AZ)
Phoenix Brophy College (AZ),20,Phoenix Brophy College Prep (AZ)
Phoenix Brophy College Prep (AZ),768,Phoenix Brophy College Prep (AZ)
Phoenix Browne (AZ),529,Phoenix Browne (AZ)
Phoenix Camelback (AZ),696,Phoenix Camelback (AZ)
Phoenix Canyon del Oro (AZ),295,Phoenix Canyon del Oro (AZ)
Phoenix Carl Hayden (AZ),474,Phoenix Carl Hayden (AZ)
Phoenix Carl Hayden Community (AZ),198,Phoenix Carl Hayden Community (AZ)
Phoenix Central (AZ),673,Phoenix Central (AZ)
Phoenix Christian (AZ),631,Phoenix Christian (AZ)
Phoenix Christian Preparatory (AZ),5,Phoenix Christian (AZ)
Phoenix Cortez (AZ),564,Phoenix Cortez (AZ)
Phoenix Day School for the Deaf (AZ),98,Phoenix Day School for the Deaf (AZ)
Phoenix Day School for the Deaf-Arizona School for the Deaf & Blind (AZ),14,Phoenix Day School for the Deaf (AZ)
Phoenix Desert Vista (AZ),310,Phoenix Desert Vista (AZ)
Phoenix East (AZ),169,Phoenix East (AZ)
Phoenix Gerard (AZ),263,Phoenix Gerard (AZ)
Phoenix Goldwater (AZ),404,Phoenix Goldwater (AZ)
Phoenix Greenway (AZ),598,Phoenix Greenway (AZ)
Phoenix Indian (AZ),105,Phoenix Indian (AZ)
Phoenix Madison Highland (AZ),16,Phoenix Madison Highland Prep (AZ)
Phoenix Madison Highland Prep (AZ),44,Phoenix Madison Highland Prep (AZ)
Phoenix Maryvale (AZ),699,Phoenix Maryvale (AZ)
Phoenix Maryvale Prep (AZ),16,Phoenix Maryvale (AZ)
Phoenix Moon Valley (AZ),674,Phoenix Moon Valley (AZ)
Phoenix Mountain Pointe (AZ),401,Phoenix Mountain Pointe (AZ)
Phoenix Nfl Yet (AZ),19,Phoenix NFL Yet Academy (AZ)
Phoenix NFL Yet Academy (AZ),149,Phoenix NFL Yet Academy (AZ)
Phoenix North (AZ),677,Phoenix North (AZ)
Phoenix North Canyon (AZ),344,Phoenix North Canyon (AZ)
Phoenix North Pointe (AZ),2,Phoenix North Pointe Prep (AZ)
Phoenix North Pointe Prep (AZ),163,Phoenix North Pointe Prep (AZ)
Phoenix Northwest Christian (AZ),342,Phoenix Northwest Christian (AZ)
Phoenix O'Connor (AZ),199,Phoenix O'Connor (AZ)
Phoenix Paradise Valley (AZ),566,Phoenix Paradise Valley (AZ)
Phoenix Paradise Valley Christian Prep (AZ),16,Phoenix Paradise Valley (AZ)
Phoenix Pinnacle (AZ),293,Phoenix Pinnacle (AZ)
Phoenix Scottsdale Christian (AZ),1,Phoenix Scottsdale Christian Academy (AZ)
Phoenix Scottsdale Christian Academy (AZ),335,Phoenix Scottsdale Christian Academy (AZ)
Phoenix Shadow Mountain (AZ),518,Phoenix Shadow Mountain (AZ)
Phoenix Sierra Linda (AZ),146,Phoenix Sierra Linda (AZ)
Phoenix Skyline Prep (AZ),38,Phoenix Skyline Prep (AZ)
Phoenix Skyline Tech (AZ),3,Phoenix Skyline Prep (AZ)
Phoenix South Mountain (AZ),678,Phoenix South Mountain (AZ)
Phoenix South Pointe (AZ),10,Phoenix South Pointe (AZ)
Phoenix SouthPointe (AZ),129,Phoenix South Pointe (AZ)
Phoenix Southwest Leadership (AZ),9,Phoenix Southwest Leadership Academy (AZ)
Phoenix Southwest Leadership Academy (AZ),17,Phoenix Southwest Leadership Academy (AZ)
Phoenix Saint Mary's (AZ),20,Phoenix St. Mary's (AZ)
Phoenix Saint Mary's Catholic (AZ),14,Phoenix St. Mary's (AZ)
Phoenix St. Mary (AZ),2,Phoenix St. Mary's (AZ)
Phoenix St. Marys (AZ),19,Phoenix St. Mary's (AZ)
Phoenix St. Mary's (AZ),618,Phoenix St. Mary's (AZ)
Phoenix Sunnyslope (AZ),620,Phoenix Sunnyslope (AZ)
Phoenix Thunderbird (AZ),590,Phoenix Thunderbird (AZ)
Phoenix Union (AZ),124,Phoenix Union (AZ)
