Alias_Name,GameCount,Standardized_Name
Owings Mills New Town (MD),225,Owings Mills New Town (MD)
Owings Northern (MD),249,Owings Northern (MD)
Oxon Hill (MD),316,Oxon Hill (MD)
Oxon Hill Potomac (MD),339,Oxon Hill Potomac (MD)
Parkton Hereford (MD),490,Parkton Hereford (MD)
Pasadena Chesapeake (MD),386,Pasadena Chesapeake (MD)
Pasadena Northeast (MD),426,Pasadena Northeast (MD)
Perryville (MD),355,Perryville (MD)
Pomfret McDonough (MD),260,Pomfret McDonough (MD)
Poolesville (MD),264,Poolesville (MD)
Potomac Bullis (MD),348,Potomac Bullis (MD)
Potomac Churchill (MD),252,Potomac Churchill (MD)
Prince Frederick Calvert (MD),255,Prince Frederick Calvert (MD)
Princess Anne Washington (MD),236,Princess Anne Washington (MD)
Pylesville North Harford (MD),441,Pylesville North Harford (MD)
Randallstown (MD),500,Randallstown (MD)
Reisterstown Franklin (MD),230,Reisterstown Franklin (MD)
Ridgely North Caroline (MD),256,Ridgely North Caroline (MD)
Riverdale BaptiSt. (MD),1,Riverdale Baptst (MD)
Riverdale Parkdale (MD),283,Riverdale Parkdale (MD)
Rockville (MD),242,Rockville (MD)
Rockville Magruder (MD),236,Rockville Magruder (MD)
Rockville Richard Montgomery (MD),242,Rockville Richard Montgomery (MD)
Rockville Wootton (MD),231,Rockville Wootton (MD)
Salisbury Bennett (MD),278,Salisbury Bennett (MD)
Salisbury Parkside (MD),251,Salisbury Parkside (MD)
Salisbury Wicomico (MD),319,Salisbury Wicomico (MD)
Sandy Spring Sherwood (MD),303,Sandy Spring Sherwood (MD)
Severn Annapolis Area Christian (MD),163,Severn Annapolis Area Christian (MD)
Severn Annapolis Area (MD),6,Severn Annapolis Area Christian (MD)
Severn Archbishop Spalding (MD),393,Severn Archbishop Spalding (MD)
Severna Park (MD),436,Severna Park (MD)
Severna Park Severn School (MD),548,Severna Park Severn School (MD)
Silver Spring Blair (MD),277,Silver Spring Blair (MD)
Silver Spring Blake (MD),221,Silver Spring Blake (MD)
Silver Spring Kennedy (MD),238,Silver Spring Kennedy (MD)
Silver Spring Northwood (MD),199,Silver Spring Northwood (MD)
Silver Spring Springbrook (MD),253,Silver Spring Springbrook (MD)
Silver Spring Wheaton (MD),241,Silver Spring Wheaton (MD)
Smithsburg (MD),326,Smithsburg (MD)
Snow Hill (MD),272,Snow Hill (MD)
South Hagerstown (MD),351,South Hagerstown (MD)
Springdale Flowers (MD),231,Springdale Flowers (MD)
St. James (MD),268,St. James (MD)
Stevensville Kent Island (MD),239,Stevensville Kent Island (MD)
Sykesville Central Maryland Christian Crusaders (MD),181,Sykesville Central Maryland Christian Crusaders (MD)
Sykesville Century (MD),224,Sykesville Century (MD)
Sykesville Liberty (MD),358,Sykesville Liberty (MD)
Sykesville South Carroll (MD),455,Sykesville South Carroll (MD)
Temple Hills Crossland (MD),287,Temple Hills Crossland (MD)
Thurmont Catoctin (MD),279,Thurmont Catoctin (MD)
Timonium Dulaney (MD),466,Timonium Dulaney (MD)
Towson (MD),458,Towson (MD)
Towson Concordia Prep (MD),111,Towson Concordia Prep (MD)
Towson Loch Raven (MD),471,Towson Loch Raven (MD)
Towson Loyola Blakefield (MD),678,Towson Loyola Blakefield (MD)
