Alias_Name,GameCount,Standardized_Name
Odenville St. Clair County (AL),599,Odenville St. Clair County (AL)
Odenville Saint Clair County (AL),30,Odenville St. Clair County (AL)
Odenville St. Clair (AL),18,Odenville St. Clair County (AL)
Ohatchee (AL),894,Ohatchee (AL)
Oneonta (AL),1122,Oneonta (AL)
Oneonta Appalachian (AL),588,Oneonta Appalachian (AL)
Opelika (AL),1007,Opelika (AL)
Opelika Beauregard (AL),651,Opelika Beauregard (AL)
Opelika Darden (AL),108,Opelika Darden (AL)
Orrville (AL),269,Orrville (AL)
Orrville Keith (AL),575,Orrville Keith (AL)
Oxford (AL),1080,Oxford (AL)
Oxford Yellow (AL),23,Oxford (AL)
Oxford Trinity Christian (AL),28,Oxford Trinity Christian Academy (AL)
Oxford Trinity Christian Academy (AL),4,Oxford Trinity Christian Academy (AL)
Ozark (AL),148,Ozark (AL)
Ozark Carroll (AL),881,Ozark Carroll (AL)
Palmetto (AL),175,Palmetto (AL)
Paramount (AL),291,Paramount (AL)
Parrish (AL),910,Parrish (AL)
Parrish Selma (AL),265,Parrish Selma (AL)
Pelham (AL),540,Pelham (AL)
Pelham Hope Christian (AL),119,Pelham Hope Christian (AL)
Pelham Trinity Christian Homeschool (AL),22,Pelham Trinity Christian Homeschool (AL)
Pelham Trinity Christian (AL),15,Pelham Trinity Christian Homeschool (AL)
Pell City (AL),926,Pell City (AL)
Pell City Victory Christian (AL),256,Pell City Victory Christian (AL)
Phenix City Central (AL),1122,Phenix City Central (AL)
Phenix City Glenwood Academy (AL),611,Phenix City Glenwood Academy (AL)
Phenix City Glenwood (AL),19,Phenix City Glenwood Academy (AL)
Phenix City South Girard (AL),109,Phenix City South Girard (AL)
Phil Campbell (AL),838,Phil Campbell (AL)
Phillips Birmingham (AL),758,Phillips Birmingham (AL)
R.J. Kirksey (AL),10,Pickens R.J. Kirksey (AL)
Kirksey (AL),6,Pickens R.J. Kirksey (AL)
Piedmont (AL),1103,Piedmont (AL)
Pike Road (AL),115,Pike Road (AL)
Pine Hill (AL),312,Pine Hill (AL)
Pinson Clay-Chalkville (AL),351,Pinson Clay-Chalkville (AL)
Pinson Clay Chalkville (AL),22,Pinson Clay-Chalkville (AL)
Pinson East Central (AL),20,Pinson East Central HomeSchool (AL)
Pinson East Central HomeSchool (AL),17,Pinson East Central HomeSchool (AL)
Pinson Valley (AL),613,Pinson Valley (AL)
Pisgah (AL),717,Pisgah (AL)
Plantersville Dallas County (AL),802,Plantersville Dallas County (AL)
Pleasant Grove (AL),618,Pleasant Grove (AL)
Prattville (AL),956,Prattville (AL)
Prattville Autauga Academy (AL),499,Prattville Autauga Academy (AL)
Prattville Christian Academy (AL),203,Prattville Christian Academy (AL)
Prattville East Memorial Christian Academy (AL),157,Prattville East Memorial Christian Academy (AL)
Priceville (AL),233,Priceville (AL)
Prichard Vigor (AL),918,Prichard Vigor (AL)
Ragland (AL),722,Ragland (AL)
Rainbow City Westbrook Christian (AL),406,Rainbow City Westbrook Christian (AL)
Rainsville Plainview (AL),745,Rainsville Plainview (AL)
Ranburne (AL),779,Ranburne (AL)
Red Bay (AL),844,Red Bay (AL)
Red Level (AL),804,Red Level (AL)
Reform Pickens County (AL),992,Reform Pickens County (AL)
Remlap Southeastern (AL),147,Remlap Southeastern (AL)
Repton (AL),402,Repton (AL)
Rison (AL),118,Rison (AL)
Roanoke Handley (AL),1026,Roanoke Handley (AL)
Robertsdale (AL),945,Robertsdale (AL)
Rockford Central of Coosa County (AL),194,Rockford Central of Coosa County (AL)
Rockford Central Of (AL),19,Rockford Central of Coosa County (AL)
Rogersville Lauderdale County (AL),1005,Rogersville Lauderdale County (AL)
Russellville (AL),1070,Russellville (AL)
Russellville Tharptown (AL),190,Russellville Tharptown (AL)
Samson (AL),851,Samson (AL)
Saraland (AL),200,Saraland (AL)
Satsuma (AL),739,Satsuma (AL)
Scottsboro (AL),1082,Scottsboro (AL)
Scottsboro Christian (AL),22,Scottsboro Christian (AL)
Scottsboro Christian (AL) (TN),2,Scottsboro Christian (AL)
Scottsboro Christ. (AL),1,Scottsboro Christian (AL)
Seale Russell County (AL),642,Seale Russell County (AL)
Section (AL),591,Section (AL)
Selma (AL),1036,Selma (AL)
Selma Ellwood Christian (AL),169,Selma Ellwood Christian (AL)
Selma Meadowview Christian (AL),500,Selma Meadowview Christian (AL)
Selma Morgan Academy (AL),677,Selma Morgan Academy (AL)
Selma Southside (AL),641,Selma Southside (AL)
Semmes (AL),146,Semmes (AL)
Semmes Montgomery (AL),332,Semmes Montgomery (AL)
Semmes Mary G. Montgomery (AL),44,Semmes Montgomery (AL)
Shades Cahaba (AL),222,Shades Cahaba (AL)
Shades Chabha (AL),1,Shades Cahaba (AL)
Sheffield (AL),1078,Sheffield (AL)
Simpson (AL),119,Simpson (AL)
Skipperville Long (AL),632,Skipperville Long (AL)
Slocomb (AL),864,Slocomb (AL)
Smiths Station (AL),753,Smiths Station (AL)
Smith's Station (AL),33,Smiths Station (AL)
Somerville Brewer (AL),546,Somerville Brewer (AL)
South Macon (AL),113,South Macon (AL)
Southern Normal (AL),186,Southern Normal (AL)
Spanish Fort (AL),258,Spanish Fort (AL)
Spring Garden (AL),567,Spring Garden (AL)
Spring Hill (AL),122,Spring Hill (AL)
Springville (AL),716,Springville (AL)
St. Bernard (AL),216,St. Bernard (AL)
St. Louis MO (AL),1,St. Louis (MO)
Starke University Academy (AL),108,Starke University Academy (AL)
Stevenson (AL),471,Stevenson (AL)
Stevenson North Jackson (AL),448,Stevenson North Jackson (AL)
Sulligent (AL),877,Sulligent (AL)
Sumiton Christian (AL),336,Sumiton Christian (AL)
Sweet Water (AL),1033,Sweet Water (AL)
Sycamore Robert Russa Moton (AL),8,Sycamore Robert Russa Moton (AL)
R.R. Moten Sycamore (AL),5,Sycamore Robert Russa Moton (AL)
R.R. Moton Sycamore (AL),5,Sycamore Robert Russa Moton (AL)
Sycamore R.R. Moton (AL),5,Sycamore Robert Russa Moton (AL)
Sylacauga (AL),1134,Sylacauga (AL)
Sylacauga Comer (AL),1047,Sylacauga Comer (AL)
Sylacauga East Highland (AL),239,Sylacauga East Highland (AL)
Sylacauga Fayetteville (AL),286,Sylacauga Fayetteville (AL)
Sylvania (AL),797,Sylvania (AL)
Talladega (AL),1082,Talladega (AL)
Talladega County Central (AL),579,Talladega County Central (AL)
Tallassee (AL),1021,Tallassee (AL)
Tallassee R.R. Moton (AL),19,Tallassee Robert Russa Moton (AL)
R.R. Moton Tallassee (AL),10,Tallassee Robert Russa Moton (AL)
R.R. Moten Tallassee (AL),3,Tallassee Robert Russa Moton (AL)
Tanner (AL),809,Tanner (AL)
Tennessee Valley (AL),2,Tennessee Valley (AL)
Tenessess Valley (AL),1,Tennessee Valley (AL)
Theodore (AL),850,Theodore (AL)
Thomaston Johnson (AL),195,Thomaston Johnson (AL)
Thomasville (AL),1137,Thomasville (AL)
Thorsby (AL),565,Thorsby (AL)
Toulminville (AL),109,Toulminville (AL)
Town Creek Hatton (AL),721,Town Creek Hatton (AL)
Town Creek Hazlewood (AL),846,Town Creek Hazlewood (AL)
Toxey South Choctaw Academy (AL),484,Toxey South Choctaw Academy (AL)
Toxey South Choctaw (AL),21,Toxey South Choctaw Academy (AL)
Trinity East Lawrence (AL),488,Trinity East Lawrence (AL)
Trinity West Morgan (AL),646,Trinity West Morgan (AL)
Troy Charles Henderson (AL),942,Troy Charles Henderson (AL)
Troy Pike Liberal Arts (AL),450,Troy Pike Liberal Arts (AL)
Industrial Tuscaloosa (AL),3,Tucacloosa Industrial (AL)
Industrial Tucacloosa (AL),1,Tucacloosa Industrial (AL)
Tuscaloosa (AL),633,Tuscaloosa (AL)
Tuscaloosa Academy (AL),404,Tuscaloosa Academy (AL)
Alabama Prep Tuscaloosa (AL),2,Tuscaloosa Alabama Prep (AL)
Alabama Prep-Tuscaloosa (AL),1,Tuscaloosa Alabama Prep (AL)
Tuscaloosa American Christian Academy (AL),413,Tuscaloosa American Christian Academy (AL)
Tuscaloosa Central (AL),521,Tuscaloosa Central (AL)
Tuscaloosa Druid (AL),253,Tuscaloosa Druid (AL)
Tuscaloosa Hillcrest (AL),256,Tuscaloosa Hillcrest (AL)
Tuscaloosa Holy Spirit Catholic (AL),189,Tuscaloosa Holy Spirit Catholic (AL)
Martin Luther Tuscaloosa (AL),1,Tuscaloosa Martin Luther (AL)
Tuscaloosa North River Christian (AL),163,Tuscaloosa North River Christian (AL)
Tuscaloosa North River (AL),19,Tuscaloosa North River Christian (AL)
Tuscaloosa Northridge (AL),240,Tuscaloosa Northridge (AL)
St. Pauls Tuscaloosa (AL),5,Tuscaloosa St. Pauls (AL)
Tuscumbia Colbert Heights (AL),619,Tuscumbia Colbert Heights (AL)
Tuscumbia Deshler (AL),1172,Tuscumbia Deshler (AL)
Tuskegee (AL),212,Tuskegee (AL)
Tuskegee Booker T. Washington (AL),345,Tuskegee Booker T. Washington (AL)
Tuskegee Booker T (AL),18,Tuskegee Booker T. Washington (AL)
Tuskegee Institute (AL),299,Tuskegee Institute (AL)
Tuskegee Institute High (AL),9,Tuskegee Institute (AL)
Tuskegee Macon Academy (AL),211,Tuskegee Macon Academy (AL)
Union Springs Bullock County (AL),850,Union Springs Bullock County (AL)
Union Springs Bullock (AL),2,Union Springs Bullock County (AL)
Uniontown (AL),192,Uniontown (AL)
Uniontown Hatch (AL),432,Uniontown Hatch (AL)
Uriah Blacksher (AL),850,Uriah Blacksher (AL)
Valley (AL),915,Valley (AL)
Valley Beulah (AL),538,Valley Beulah (AL)
Valley Head (AL),933,Valley Head (AL)
Verbena (AL),790,Verbena (AL)
Vernon Lamar County (AL),877,Vernon Lamar County (AL)
Vestavia Hills (AL),626,Vestavia Hills (AL)
Vina (AL),732,Vina (AL)
Vincent (AL),774,Vincent (AL)
Vincent Yellow (AL),21,Vincent (AL)
Vinemont (AL),572,Vinemont (AL)
Wadley (AL),759,Wadley (AL)
Walker County Training (AL),146,Walker County Training (AL)
Walker County Tarining (AL),1,Walker County Training (AL)
Walnut Grove (AL),275,Walnut Grove (AL)
Walnut Grove West End (AL),608,Walnut Grove West End (AL)
Warrior (AL),600,Warrior (AL)
Warrior Academy (AL),210,Warrior Academy (AL)
Warrior Corner (AL),766,Warrior Corner (AL)
Warrior Corner Yellow (AL),21,Warrior Corner (AL)
Waterloo (AL),517,Waterloo (AL)
Weaver (AL),604,Weaver (AL)
Wedowee Randolph County (AL),882,Wedowee Randolph County (AL)
West Blocton (AL),879,West Blocton (AL)
West Jefferson (AL),691,West Jefferson (AL)
Westside (AL),121,Westside (AL)
Wetumpka (AL),984,Wetumpka (AL)
Wilcox County (AL),382,Wilcox County (AL)
Winfield (AL),940,Winfield (AL)
Woodland (AL),835,Woodland (AL)
Woodville (AL),200,Woodville (AL)
York Sumter Academy (AL),419,York Sumter Academy (AL)
York Sumter Central (AL),923,York Sumter Central (AL)
West End York (AL),9,York West End (AL)
