Alias_Name,GameCount,Standardized_Name
Edenton John A. Holmes (NC),708,Edenton John A. Holmes (NC)
Edenton John A (NC),20,Edenton John A. Holmes (NC)
Edneyville (NC),224,Edneyville (NC)
Edwards Military Institute (NC),4,Edwards Military Institute (NC)
Edwards Military (NC),2,Edwards Military Institute (NC)
Edwards (NC),1,Edwards Military Institute (NC)
Elizabeth City (NC),136,Elizabeth City (NC)
Elizabeth City Northeastern (NC),774,Elizabeth City Northeastern (NC)
Elizabeth City Pasquotank County (NC),247,Elizabeth City Pasquotank County (NC)
Elizabethtown East Bladen (NC),627,Elizabethtown East Bladen (NC)
Elkin (NC),724,Elkin (NC)
Elon Western Alamance (NC),722,Elon Western Alamance (NC)
Enka (NC),630,Enka (NC)
Erwin (NC),211,Erwin (NC)
Erwin Triton (NC),439,Erwin Triton (NC)
Fairmont (NC),706,Fairmont (NC)
Farmville Central (NC),632,Farmville Central (NC)
Fayetteville (NC),259,Fayetteville (NC)
Fayetteville Berean Baptist (NC),13,Fayetteville Berean Baptist Academy (NC)
Fayetteville Berean Baptist Academy (NC),3,Fayetteville Berean Baptist Academy (NC)
Fayetteville Cape Fear (NC),611,Fayetteville Cape Fear (NC)
Fayetteville Christian (NC),169,Fayetteville Christian (NC)
Fayetteville Douglas Byrd (NC),648,Fayetteville Douglas Byrd (NC)
Fayetteville E.E. Smith (NC),694,Fayetteville E.E. Smith (NC)
Fayetteville Ee Smith (NC),18,Fayetteville E.E. Smith (NC)
Fayetteville Jack Britt (NC),318,Fayetteville Jack Britt (NC)
Fayetteville Massey Hill Classical (NC),53,Fayetteville Massey Hill Classical (NC)
Fayetteville Massey Hill (NC),2,Fayetteville Massey Hill Classical (NC)
Fayetteville Massey (NC),1,Fayetteville Massey Hill Classical (NC)
Fayetteville Pine Forest (NC),711,Fayetteville Pine Forest (NC)
Fayetteville Reid Ross Classical (NC),168,Fayetteville Reid Ross Classical (NC)
Fayetteville Reid Ross (NC),2,Fayetteville Reid Ross Classical (NC)
Fayetteville Seventy-First (NC),726,Fayetteville Seventy-First (NC)
Fayetteville Seventy First (NC),24,Fayetteville Seventy-First (NC)
Fayetteville Terry Sanford (NC),753,Fayetteville Terry Sanford (NC)
Fayetteville Trinity Christian (NC),218,Fayetteville Trinity Christian (NC)
Fayetteville Village Christian Academy (NC),141,Fayetteville Village Christian Academy (NC)
Fayetteville Westover (NC),521,Fayetteville Westover (NC)
Forest City Chase (NC),699,Forest City Chase (NC)
Forest City East Rutherford (NC),674,Forest City East Rutherford (NC)
Four Oaks South Johnston (NC),604,Four Oaks South Johnston (NC)
Franklin (NC),719,Franklin (NC)
Franklinton (NC),642,Franklinton (NC)
Franklinville Providence Grove (NC),199,Franklinville Providence Grove (NC)
Fuquay-Varina (NC),684,Fuquay-Varina (NC)
Fuquay Varina Willow Spring (NC),19,Fuquay-Varina Willow Spring (NC)
Garner Magnet (NC),728,Garner Magnet (NC)
Gaston KIPP Pride (NC),182,Gaston KIPP Pride (NC)
Gaston Northampton-West (NC),294,Gaston Northampton-West (NC)
Gaston Northampton West (NC),1,Gaston Northampton-West (NC)
GastoniaAshbrook (NC),646,Gastonia Ashbrook (NC)
Gastonia Ashbrook (NC),9,Gastonia Ashbrook (NC)
Gastonia Ashley (NC),102,Gastonia Ashley (NC)
Gastonia Forestview (NC),318,Gastonia Forestview (NC)
Gastonia Highland Tech (NC),237,Gastonia Highland Tech (NC)
Gastonia Highland (NC),2,Gastonia Highland Tech (NC)
Gastonia Huss (NC),676,Gastonia Huss (NC)
Gastonia Mount Zion (NC),10,Gastonia Mt. Zion (NC)
Gatesville Gates County (NC),665,Gatesville Gates County (NC)
Gibsonville Eastern Guilford (NC),569,Gibsonville Eastern Guilford (NC)
Goldsboro (NC),791,Goldsboro (NC)
Goldsboro Eastern Wayne (NC),591,Goldsboro Eastern Wayne (NC)
Goldsboro Rosewood (NC),599,Goldsboro Rosewood (NC)
Graham (NC),696,Graham (NC)
Graham Southern Alamance (NC),695,Graham Southern Alamance (NC)
Granite Falls (NC),118,Granite Falls (NC)
Greensboro (NC),179,Greensboro (NC)
Greensboro Ben L. Smith (NC),634,Greensboro Ben L. Smith (NC)
Greensboro Ben L (NC),17,Greensboro Ben L. Smith (NC)
Greensboro Dudley (NC),774,Greensboro Dudley (NC)
Greensboro Grimsley (NC),754,Greensboro Grimsley (NC)
Greensboro Northern Guilford (NC),223,Greensboro Northern Guilford (NC)
Greensboro Northwest Guilford (NC),680,Greensboro Northwest Guilford (NC)
Greensboro Page (NC),827,Greensboro Page (NC)
Greensboro Southeast Guilford (NC),694,Greensboro Southeast Guilford (NC)
Greensboro Southern Guilford (NC),611,Greensboro Southern Guilford (NC)
Greensboro Western Guilford (NC),625,Greensboro Western Guilford (NC)
Greenville D.H. Conley (NC),576,Greenville D.H. Conley (NC)
Greenville Dh Conley (NC),20,Greenville D.H. Conley (NC)
Greenville J.H. Rose (NC),796,Greenville J.H. Rose (NC)
Greenville Jh Rose (NC),22,Greenville J.H. Rose (NC)
Greenville John Paul II Catholic (NC),34,Greenville John Paul II Catholic (NC)
Greenville John Paul (NC),21,Greenville John Paul II Catholic (NC)
Hallsboro (NC),171,Hallsboro (NC)
Hampstead Topsail (NC),445,Hampstead Topsail (NC)
Harrells Christian Academy (NC),278,Harrells Christian Academy (NC)
Harrisburg Hickory Ridge (NC),223,Harrisburg Hickory Ridge (NC)
Havelock (NC),752,Havelock (NC)
Hayesville (NC),699,Hayesville (NC)
Hays North Wilkes (NC),587,Hays North Wilkes (NC)
Henderson (NC),118,Henderson (NC)
Henderson Northern Vance (NC),300,Henderson Northern Vance (NC)
Henderson Southern Vance (NC),318,Henderson Southern Vance (NC)
Henderson Vance County (NC),260,Henderson Vance County (NC)
Henderson Vance (NC),1,Henderson Vance County (NC)
Hendersonville (NC),764,Hendersonville (NC)
Hendersonville North Henderson (NC),345,Hendersonville North Henderson (NC)
Hendersonville West Henderson (NC),689,Hendersonville West Henderson (NC)
Hertford Perquimans (NC),695,Hertford Perquimans (NC)
Hickory (NC),762,Hickory (NC)
Hickory Christian (NC),2,Hickory Christian Academy (NC)
Hickory Christian Academy (NC),2,Hickory Christian Academy (NC)
Hickory St. Stephens (NC),654,Hickory St. Stephens (NC)
Hickory Saint Stephens (NC),30,Hickory St. Stephens (NC)
Hickory St. St. ephens (NC),19,Hickory St. Stephens (NC)
High Point Allen Jay (NC),135,High Point Allen Jay (NC)
High PointCentral (NC),934,High Point Central (NC)
High Point Central (NC),9,High Point Central (NC)
High Point Christian Academy (NC),151,High Point Christian Academy (NC)
High Point Christian (NC),18,High Point Christian Academy (NC)
High Point Southwest Guilford (NC),497,High Point Southwest Guilford (NC)
High Point T. Wingate Andrews (NC),666,High Point T. Wingate Andrews (NC)
High Point T Wingate (NC),19,High Point T. Wingate Andrews (NC)
Hillsborough Cedar Ridge (NC),233,Hillsborough Cedar Ridge (NC)
Hillsborough Orange (NC),677,Hillsborough Orange (NC)
Hobgood Academy (NC),157,Hobgood Academy (NC)
Holly Ridge Dixon (NC),617,Holly Ridge Dixon (NC)
Holly Springs (NC),206,Holly Springs (NC)
Hope Mills Gray's Creek (NC),241,Hope Mills Gray's Creek (NC)
Hope Mills Grays Creek (NC),20,Hope Mills Gray's Creek (NC)
Hope Mills South View (NC),603,Hope Mills South View (NC)
Hudson South Caldwell (NC),532,Hudson South Caldwell (NC)
Huntersville Christ the King (NC),61,Huntersville Christ the King (NC)
Huntersville Christ The (NC),19,Huntersville Christ the King (NC)
Huntersville Hopewell (NC),271,Huntersville Hopewell (NC)
Huntersville Lake Norman Charter (NC),143,Huntersville Lake Norman Charter (NC)
Huntersville North Mecklenburg (NC),711,Huntersville North Mecklenburg (NC)
Huntersville South Lake Christian Academy (NC),191,Huntersville South Lake Christian Academy (NC)
Huntersville SouthLake Christian Academy (NC),21,Huntersville South Lake Christian Academy (NC)
Indian Trail Metrolina Christian Academy (NC),157,Indian Trail Metrolina Christian Academy (NC)
