Alias_Name,GameCount,Standardized_Name
Cartersville Woodland (GA),277,Cartersville Woodland (GA)
Cedartown (GA),1085,Cedartown (GA)
Cedartown Cedar Hill (GA),164,Cedartown Cedar Hill (GA)
Chamblee (GA),829,Chamblee (GA)
Chatsworth Murray County (GA),775,Chatsworth Murray County (GA)
Chatsworth North Murray (GA),172,Chatsworth North Murray (GA)
FL Chattahoochee (GA),1,Chattahoochee (FL)
T Baylor (GA),3,Chattanooga Baylor (TN)
TN Kirkman (GA),3,Chattanooga Kirkman (TN)
Chattanooga Valley (GA),222,Chattanooga Valley (GA)
Chickamauga Gordon Lee (GA),911,Chickamauga Gordon Lee (GA)
Chula Tiftarea Academy (GA),562,Chula Tiftarea Academy (GA)
Clarkston (GA),823,Clarkston (GA)
Claxton (GA),910,Claxton (GA)
Cleveland White County (GA),707,Cleveland White County (GA)
Cochran (GA),220,Cochran (GA)
Cochran Bleckley County (GA),523,Cochran Bleckley County (GA)
Coffee County (GA),119,Coffee County (GA)
College Park (GA),205,College Park (GA)
College Park Banneker (GA),380,College Park Banneker (GA)
College Park North Clayton (GA),787,College Park North Clayton (GA)
College Park Woodward Academy (GA),1273,College Park Woodward Academy (GA)
Colquitt Miller County (GA),849,Colquitt Miller County (GA)
TN Columbia Military Academy (GA),1,Columbia Military Academy (TN)
SC Olympia (GA),2,Columbia Olympia (SC)
Columbus (GA),1088,Columbus (GA)
Columbus Baker (GA),345,Columbus Baker (GA)
Columbus Brookstone (GA),596,Columbus Brookstone (GA)
Columbus Calvary Christian (GA),165,Columbus Calvary Christian (GA)
Columbus Carver (GA),723,Columbus Carver (GA)
Columbus Hardaway (GA),628,Columbus Hardaway (GA)
Columbus Jordan (GA),722,Columbus Jordan (GA)
Columbus Kendrick (GA),598,Columbus Kendrick (GA)
Columbus Northside (GA),231,Columbus Northside (GA)
Columbus Pacelli (GA),577,Columbus Pacelli (GA)
Columbus Shaw (GA),521,Columbus Shaw (GA)
Columbus Spencer (GA),892,Columbus Spencer (GA)
Commerce (GA),1021,Commerce (GA)
Commerce East Jackson (GA),189,Commerce East Jackson (GA)
Conyers East Atlanta (GA),389,Conyers East Atlanta (GA)
Conyers Heritage (GA),500,Conyers Heritage (GA)
Conyers Rockdale County (GA),727,Conyers Rockdale County (GA)
Conyers Salem (GA),341,Conyers Salem (GA)
Conyers Young Americans Christian (GA),163,Conyers Young Americans Christian (GA)
Conyers Young Americans (GA),19,Conyers Young Americans Christian (GA)
SC Victory Baptist (GA),2,Cope Harvest Christian Academy (SC)
TN) J Copper Basin (GA),1,Copperhill Copper Basin (TN)
Cordele (GA),139,Cordele (GA)
Cordele Crisp Academy (GA),422,Cordele Crisp Academy (GA)
Cordele Crisp County (GA),753,Cordele Crisp County (GA)
Cornelia (GA),134,Cornelia (GA)
Covington Alcovy (GA),195,Covington Alcovy (GA)
Covington Eastside (GA),325,Covington Eastside (GA)
Covington Newton (GA),807,Covington Newton (GA)
Crestwood (GA),123,Crestwood (GA)
Cumming Forsyth Central (GA),561,Cumming Forsyth Central (GA)
Cumming Horizon Christian Academy (GA),120,Cumming Horizon Christian Academy (GA)
Cumming North Forsyth (GA),339,Cumming North Forsyth (GA)
Cumming Pinecrest Academy (GA),235,Cumming Pinecrest Academy (GA)
Cumming South Forsyth (GA),388,Cumming South Forsyth (GA)
Cumming West Forsyth (GA),200,Cumming West Forsyth (GA)
Cusseta Chattahoochee County (GA),209,Cusseta Chattahoochee County (GA)
Cuthbert Randolph-Clay (GA),442,Cuthbert Randolph-Clay (GA)
Cuthbert Randolph Clay (GA),16,Cuthbert Randolph-Clay (GA)
Dacula (GA),686,Dacula (GA)
Dacula Hebron Christian Academy (GA),191,Dacula Hebron Christian Academy (GA)
Dade (GA),113,Dade (GA)
Dahlonega Lumpkin County (GA),662,Dahlonega Lumpkin County (GA)
Dallas (GA),218,Dallas (GA)
Dallas East Paulding (GA),376,Dallas East Paulding (GA)
Dallas North Paulding (GA),195,Dallas North Paulding (GA)
Dallas Paulding County (GA),591,Dallas Paulding County (GA)
Dalton (GA),1002,Dalton (GA)
Dalton Christian Heritage (GA),202,Dalton Christian Heritage (GA)
