Alias_Name,GameCount,Standardized_Name
North Kansas City (MO),573,North Kansas City (MO)
North Kansas City North Kansas (MO),17,North Kansas City (MO)
Oak Grove (MO),557,Oak Grove (MO)
Odessa (MO),538,Odessa (MO)
Ofallon Christian School (MO),12,O'Fallon Christian School District (MO)
O'Fallon Christian School District (MO),2,O'Fallon Christian School District (MO)
Fort Zumwalt (MO),68,O'Fallon Fort Zumwalt (MO)
Ofallon Fort Zumwalt North (MO),18,O'Fallon Fort Zumwalt North (MO)
O'Fallon Fort Zumwalt North (MO),282,O'Fallon Fort Zumwalt North (MO)
Ofallon Fort Zumwalt West (MO),21,O'Fallon Fort Zumwalt West (MO)
O'Fallon Fort Zumwalt West (MO),240,O'Fallon Fort Zumwalt West (MO)
O'Fallon Living Word Christian (MO),112,O'Fallon Living Word Christian (MO)
O'Fallon Saint Dominic (MO),236,O'Fallon St. Dominic (MO)
Ofallon St. Dominic (MO),18,O'Fallon St. Dominic (MO)
Oregon South Holt (MO),401,Oregon South Holt (MO)
Orrick (MO),503,Orrick (MO)
Osceola (MO),458,Osceola (MO)
Overland Ritenour (MO),575,Overland Ritenour (MO)
Owensville (MO),436,Owensville (MO)
Ozark (MO),493,Ozark (MO)
Pacific (MO),436,Pacific (MO)
Palmyra (MO),460,Palmyra (MO)
Paris (MO),385,Paris (MO)
Park Hills Central (MO),274,Park Hills Central (MO)
Perryville (MO),447,Perryville (MO)
Perryville St. Vincent (MO),389,Perryville St. Vincent (MO)
Pierce City (MO),465,Pierce City (MO)
Platte City Platte County (MO),615,Platte City Platte County (MO)
Plattsburg (MO),532,Plattsburg (MO)
Pleasant Hill (MO),551,Pleasant Hill (MO)
Pleasant Hope (MO),153,Pleasant Hope (MO)
Polo (MO),440,Polo (MO)
Poplar Bluff (MO),542,Poplar Bluff (MO)
Portageville (MO),470,Portageville (MO)
Potosi (MO),387,Potosi (MO)
Princeton (MO),418,Princeton (MO)
Raymore-Peculiar (MO),596,Raymore-Peculiar (MO)
Raytown (MO),601,Raytown (MO)
Raytown South (MO),552,Raytown South (MO)
Reeds Springs (MO),407,Reeds Springs (MO)
Republic (MO),502,Republic (MO)
Rich Hill (MO),413,Rich Hill (MO)
Richmond (MO),552,Richmond (MO)
Riverside Park Hill South (MO),101,Riverside Park Hill South (MO)
Rock Port (MO),500,Rock Port (MO)
Rogersville (MO),174,Rogersville (MO)
Rolla (MO),503,Rolla (MO)
Rosendale North Andrew (MO),420,Rosendale North Andrew (MO)
Saint Charles (MO),475,Saint Charles (MO)
Saint Charles Duchesne (MO),421,Saint Charles Duchesne (MO)
Saint Charles Howell (MO),650,Saint Charles Francis Howel (MO)
Saint Charles Howell Central (MO),11,Saint Charles Francis Howel (MO)
St. Charles Howell (MO),19,Saint Charles Francis Howel (MO)
St. Charles Howell Central (MO),19,Saint Charles Francis Howel (MO)
Saint Charles Francis Howell North (MO),5,Saint Charles Francis Howel North (MO)
Saint Charles Howell North (MO),274,Saint Charles Francis Howel North (MO)
St. Charles Howell North (MO),19,Saint Charles Francis Howel North (MO)
Saint Charles Francis Howell South (MO),1,Saint Charles Francis Howell South (MO)
Saint Charles Lutheran (MO),15,Saint Charles Lutheran (MO)
Saint Charles Military Academy (MO),2,Saint Charles Military Academy (MO)
Saint Charles Orchard Farm (MO),321,Saint Charles Orchard Farm (MO)
Saint Charles Overland Farm (MO),1,Saint Charles Orchard Farm (MO)
Saint Charles West (MO),394,Saint Charles West (MO)
"St. Charles West Opp """"Central"""" (MO)",1,"Saint Charles West Opp """"Central"""" (MO)"
Saint Clair (MO),405,Saint Clair (MO)
Saint Clair St. Clair (MO),20,Saint Clair St. Clair (MO)
Saint James (MO),419,Saint James (MO)
St. James Hodge (MO),1,Saint James Hodge (MO)
Saint Joseph (MO),45,Saint Joseph (MO)
Saint Joseph Acme Club (MO),2,Saint Joseph Acme Club (MO)
Saint Joseph Benton (MO),550,Saint Joseph Benton (MO)
Saint Joseph Bishop LeBlond (MO),468,Saint Joseph Bishop LeBlond (MO)
Saint Joseph Cathedral (MO),3,Saint Joseph Cathedral (MO)
Saint Joseph Catholic (MO),1,Saint Joseph Catholic (MO)
