Alias_Name,GameCount,Standardized_Name
Walhalla North Border (ND),2,Walhalla North Border co-op [Walhalla-Pembina] (ND)
Walhalla North Border co-op [Walhalla-Pembina] (ND),17,Walhalla North Border co-op [Walhalla-Pembina] (ND)
Washburn (ND),381,Washburn (ND)
Watford City Old HS (ND),425,Watford City Old HS (ND)
Watford City-Alexander-Johnson Corners Christian Academy (ND),173,Watford City-Alexander-Johnson Corners Christian Academy (ND)
West Fargo (ND),568,West Fargo (ND)
Westhope (ND),341,Westhope (ND)
Westhope-Newburg-Glenburn (ND),145,Westhope-Newburg-Glenburn (ND)
Westhope Newburg (ND),20,Westhope-Newburg-Melita (ND)
Westhope-Newburg-Melita (ND),24,Westhope-Newburg-Melita (ND)
Williston (ND),913,Williston (ND)
Wilton (ND),290,Wilton (ND)
Wishek (ND),361,Wishek (ND)
Wishek South Border co-op [Wishek-Ashley] (ND),144,Wishek South Border co-op [Wishek-Ashley] (ND)
Wyndmere (ND),416,Wyndmere (ND)
Wyndmere Lidgerwood (ND),20,Wyndmere-Lidgerwood (ND)
Wyndmere-Lidgerwood (ND),193,Wyndmere-Lidgerwood (ND)
Zeeland (ND),101,Zeeland (ND)
