Alias_Name,GameCount,Standardized_Name
Eastchester (NY),420,Eastchester (NY)
Eastchester Tuckahoe (NY),416,Eastchester Tuckahoe (NY)
Eden (NY),352,Eden (NY)
Eden-North Collins (NY),43,Eden-North Collins (NY)
Eden-North Collin (NY),18,Eden-North Collins (NY)
Elba (NY),261,Elba (NY)
Eldred (NY),196,Eldred (NY)
Ellenville (NY),205,Ellenville (NY)
Ellicottville (NY),280,Ellicottville (NY)
Elma Iroquois (NY),439,Elma Iroquois (NY)
Elmira Free Academy (NY),433,Elmira Free Academy (NY)
Elmira Free Academy-Southside (NY),123,Elmira Free Academy-Southside (NY)
Elmira Heights Edison (NY),570,Elmira Heights Edison (NY)
Elmira Notre Dame (NY),517,Elmira Notre Dame (NY)
Elmira Southside (NY),440,Elmira Southside (NY)
Elmont Memorial (NY),414,Elmont Memorial (NY)
ElmontyMemorial (NY),1,Elmont Memorial (NY)
Elwood John Glenn (NY),425,Elwood John Glenn (NY)
Fairport (NY),697,Fairport (NY)
Falconer (NY),384,Falconer (NY)
Far Rockaway (NY),339,Far Rockaway (NY)
Farmingdale (NY),465,Farmingdale (NY)
Farmingville Sachem East (NY),190,Farmingville Sachem East (NY)
Fayetteville-Manlius (NY),502,Fayetteville-Manlius (NY)
Manlius Fayetteville Manlius (NY),16,Fayetteville-Manlius (NY)
Manlius Fayetteville (NY),2,Fayetteville-Manlius (NY)
Floral Park Memorial (NY),373,Floral Park Memorial (NY)
Floral Park Floral Park (NY),16,Floral Park Memorial (NY)
Floral Park Sewanhaka (NY),432,Floral Park Sewanhaka (NY)
Flushing (NY),333,Flushing (NY)
Flushing Holy Cross (NY),480,Flushing Holy Cross (NY)
Fonda-Fultonville (NY),356,Fonda-Fultonville (NY)
Fonda Fultonville (NY),12,Fonda-Fultonville (NY)
Forestville Central (NY),360,Forestville Central (NY)
Fort Edward (NY),325,Fort Edward (NY)
Frankfort-Schuyler (NY),346,Frankfort-Schuyler (NY)
Frankfort Schuyler (NY),21,Frankfort-Schuyler (NY)
Franklin Square Carey (NY),417,Franklin Square Carey (NY)
Franklin Square Valley Stream North (NY),365,Franklin Square Valley Stream North (NY)
Franklin Square Valley St. ream (NY),16,Franklin Square Valley Stream North (NY)
Franklinville (NY),255,Franklinville (NY)
Franklinville-Ellicottville (NY),40,Franklinville-Ellicottville (NY)
Franklinville Ellicottville (NY),19,Franklinville-Ellicottville (NY)
Fredonia (NY),419,Fredonia (NY)
Freeport (NY),983,Freeport (NY)
Fresh Meadows St. Francis Prep (NY),442,Fresh Meadows St. Francis Prep (NY)
Fresh Meadows Saint Francis Prep (NY),29,Fresh Meadows St. Francis Prep (NY)
Fresh Meadows St. Francis (NY),18,Fresh Meadows St. Francis Prep (NY)
Frewsburg (NY),401,Frewsburg (NY)
Fulton (NY),174,Fulton (NY)
Fulton Bodley (NY),341,Fulton Bodley (NY)
Gainesville Letchworth (NY),391,Gainesville Letchworth (NY)
Gainesville Letchworth Central (NY),1,Gainesville Letchworth (NY)
Gananda (NY),182,Gananda (NY)
Garden City (NY),467,Garden City (NY)
Garden City St. Paul's School (NY),4,Garden City St.Paul's (NY)
Garden City St.Paul's (NY),3,Garden City St.Paul's (NY)
Geneseo (NY),373,Geneseo (NY)
Geneseo-Mount Morris (NY),24,Geneseo-Mount Morris (NY)
Geneseo Mount (NY),16,Geneseo-Mount Morris (NY)
Geneva (NY),475,Geneva (NY)
Geneva DeSales (NY),334,Geneva DeSales (NY)
Glen Cove (NY),418,Glen Cove (NY)
Glen Head North Shore (NY),391,Glen Head North Shore (NY)
Glens Falls (NY),444,Glens Falls (NY)
Gloversville (NY),416,Gloversville (NY)
Goshen Burke Catholic (NY),215,Goshen Burke Catholic (NY)
Goshen Central (NY),224,Goshen Central (NY)
Gouverneur (NY),299,Gouverneur (NY)
Gowanda (NY),355,Gowanda (NY)
Grahamsville Tri-Valley (NY),221,Grahamsville Tri-Valley (NY)
Grahamsville Tri Valley (NY),15,Grahamsville Tri-Valley (NY)
Grand Island (NY),453,Grand Island (NY)
Granville (NY),377,Granville (NY)
Great Neck North (NY),291,Great Neck North (NY)
Great Neck South (NY),287,Great Neck South (NY)
Great Neck?South (NY),2,Great Neck South (NY)
Greene (NY),436,Greene (NY)
Greenlawn Harborfields (NY),400,Greenlawn Harborfields (NY)
Greenport (NY),103,Greenport (NY)
Greenport-Southold-Mattituck (NY),52,Greenport-Southold-Mattituck (NY)
Greenport Mattituck Southold (NY),9,Greenport-Southold-Mattituck (NY)
Greenwich (NY),437,Greenwich (NY)
Groton (NY),411,Groton (NY)
Guilderland Center (NY),274,Guilderland Center (NY)
Hamburg (NY),452,Hamburg (NY)
Hamburg Frontier (NY),437,Hamburg Frontier (NY)
Hamburg St. Francis (NY),43,Hamburg St. Francis (NY)
Hamburg Saint Francis (NY),14,Hamburg St. Francis (NY)
Hamilton (NY),238,Hamilton (NY)
Hampton Bays (NY),355,Hampton Bays (NY)
Hancock (NY),313,Hancock (NY)
Hannibal (NY),389,Hannibal (NY)
Harpursville (NY),357,Harpursville (NY)
