Alias_Name,GameCount,Standardized_Name
Gallatin Station Camp (TN),248,Gallatin Station Camp (TN)
Gatlinburg Pittman (TN),22,Gatlinburg-Pittman (TN)
Gatlinburg-Pittman (TN),570,Gatlinburg-Pittman (TN)
Germantown (TN),622,Germantown (TN)
Germantown Houston (TN),388,Germantown Houston (TN)
Gleason (TN),443,Gleason (TN)
Goodlettsville (TN),311,Goodlettsville (TN)
Gordonsville (TN),641,Gordonsville (TN)
Gray Daniel Boone (TN),598,Gray Daniel Boone (TN)
Greenback (TN),640,Greenback (TN)
Greenbrier (TN),852,Greenbrier (TN)
Greeneville (TN),1137,Greeneville (TN)
Greeneville North Greene (TN),509,Greeneville North Greene (TN)
Greeneville South Greene (TN),551,Greeneville South Greene (TN)
Greenfield (TN),421,Greenfield (TN)
Hall-Mood Junior College (TN),1,Hall-Mood Junior College (TN)
Hall-Moody College (TN),1,Hall-Mood Junior College (TN)
Hampton (TN),614,Hampton (TN)
Harriman (TN),577,Harriman (TN)
Harrison Chattanooga Central (TN),1108,Harrison Chattanooga Central (TN)
Harrison-Chilhowee (TN),120,Harrison-Chilhowee (TN)
Hartsville Trousdale County (TN),676,Hartsville Trousdale County (TN)
Henderson Chester County (TN),510,Henderson Chester County (TN)
Hendersonville (TN),795,Hendersonville (TN)
Hendersonville Beech (TN),537,Hendersonville Beech (TN)
Hendersonville Pope John (TN),19,Hendersonville Pope John Paul II (TN)
Hendersonville Pope John Paul II (TN),229,Hendersonville Pope John Paul II (TN)
Pope John Paul JV (TN),1,Hendersonville Pope John Paul II (TN)
Hixson (TN),484,Hixson (TN)
Hohenwald Lewis County (TN),879,Hohenwald Lewis County (TN)
Bruceton Hollow Rock (TN),19,Hollow Rock-Bruceton Central (TN)
Hollow Rock-Bruceton Central (TN),511,Hollow Rock-Bruceton Central (TN)
Holston (TN),217,Holston (TN)
Humboldt (TN),681,Humboldt (TN)
Huntingdon (TN),1071,Huntingdon (TN)
Huntington (TN),2,Huntingdon (TN)
Huntland (TN),434,Huntland (TN)
Huntsville Scott (TN),544,Huntsville Scott (TN)
Jacksboro Campbell County (TN),536,Jacksboro Campbell County (TN)
Jackson (TN),273,Jackson (TN)
Jackson Central-Merry (TN),448,Jackson Central-Merry (TN)
Jackson Christian (TN),409,Jackson Christian (TN)
Jackson Liberty Tech Magnet (TN),250,Jackson Liberty Tech Magnet (TN)
Jackson North Side (TN),564,Jackson North Side (TN)
Jackson Sacred Heart of Jesus (TN),116,Jackson Sacred Heart of Jesus (TN)
Jackson South Side (TN),480,Jackson South Side (TN)
Jackson Trinity Christian Academy (TN),334,Jackson Trinity Christian Academy (TN)
Jackson University School of Jackson (TN),603,Jackson University School of Jackson (TN)
Bolles (FL) (TN),1,Jacksonville Bolles (FL)
Jamestown York Institute (TN),507,Jamestown York Institute (TN)
Jasper Marion County (TN),687,Jasper Marion County (TN)
Jefferson (TN),166,Jefferson (TN)
Jellico (TN),514,Jellico (TN)
Joelton (TN),218,Joelton (TN)
Johnson City Science Hill (TN),807,Johnson City Science Hill (TN)
Jonesboro (TN),153,Jonesboro (TN)
Jonesborough David Crockett (TN),583,Jonesborough David Crockett (TN)
Ketron (TN),279,Ketron (TN)
Kingsport Dobyns-Bennett (TN),1198,Kingsport Dobyns-Bennett (TN)
Kingsport Ketron (TN),252,Kingsport Ketron (TN)
Kingsport Lynn View (TN),277,Kingsport Lynn View (TN)
Kingsport Sullivan North (TN),466,Kingsport Sullivan North (TN)
Kingsport Sullivan South (TN),463,Kingsport Sullivan South (TN)
Kingston Midway (TN),576,Kingston Midway (TN)
Kingston Roane County (TN),620,Kingston Roane County (TN)
Kingston Springs Harpeth (TN),442,Kingston Springs Harpeth (TN)
Kirkman (TN),141,Kirkman (TN)
Knoxville (TN),185,Knoxville (TN)
Knoxville Austin-East (TN),625,Knoxville Austin-East (TN)
Knoxville Bearden (TN),718,Knoxville Bearden (TN)
Knoxville Catholic (TN),697,Knoxville Catholic (TN)
Knoxville Central (TN),878,Knoxville Central (TN)
Knoxville Doyle (TN),244,Knoxville Doyle (TN)
Knoxville Farragut (TN),708,Knoxville Farragut (TN)
Knoxville Fulton (TN),872,Knoxville Fulton (TN)
Knoxville Grace Christian Academy (TN),247,Knoxville Grace Christian Academy (TN)
Knoxville Halls (TN),1060,Knoxville Halls (TN)
Knoxville Hardin Valley Academy (TN),177,Knoxville Hardin Valley Academy (TN)
Knoxville Holston (TN),210,Knoxville Holston (TN)
Knoxville Karns (TN),648,Knoxville Karns (TN)
Knoxville Rule (TN),383,Knoxville Rule (TN)
Knoxville South (TN),138,Knoxville South (TN)
Knoxville South-Doyle (TN),379,Knoxville South-Doyle (TN)
Knoxville South-Young (TN),179,Knoxville South-Young (TN)
South Young (TN),2,Knoxville South-Young (TN)
Stair Tech (TN),138,Knoxville Stair Tech (TN)
Stair Tech Knoxville (TN),1,Knoxville Stair Tech (TN)
Knoxville Webb (TN),722,Knoxville Webb (TN)
Knoxville West (TN),696,Knoxville West (TN)
J.B. Young (TN),2,Knoxville Young (TN)
Knoxville Young (TN),199,Knoxville Young (TN)
Young (TN),10,Knoxville Young (TN)
Young Knoxville (TN),1,Knoxville Young (TN)
Kodak Northview Academy (TN),112,Kodak Northview Academy (TN)
La Follette (TN),117,La Follette (TN)
Lafayette Macon County (TN),611,Lafayette Macon County (TN)
Lake City (TN),148,Lake City (TN)
Lanier (TN),119,Lanier (TN)
LaVergne (TN),391,LaVergne (TN)
Lawrenceburg Lawrence County (TN),582,Lawrenceburg Lawrence County (TN)
Lebanon (TN),683,Lebanon (TN)
Lebanon Castle Heights (TN),1,Lebanon Castle Heights Military (TN)
Lebanon Castle Heights Military (TN),311,Lebanon Castle Heights Military (TN)
Lebanon Castle Heights Military Academy (TN),17,Lebanon Castle Heights Military (TN)
Lebanon Friendship Christian (TN),578,Lebanon Friendship Christian (TN)
Lebanon Wilson Central (TN),265,Lebanon Wilson Central (TN)
Lenoir City (TN),749,Lenoir City (TN)
Lewisburg Marshall County (TN),632,Lewisburg Marshall County (TN)
Lexington (TN),662,Lexington (TN)
Linden Perry County (TN),293,Linden Perry County (TN)
"Linden Perry County, TN (TN)",1,Linden Perry County (TN)
Livingston Academy (TN),672,Livingston Academy (TN)
Loretta (TN),3,Loretto (TN)
Loretto (TN),613,Loretto (TN)
Loudon (TN),999,Loudon (TN)
Lyles East Hickman County (TN),188,Lyles East Hickman County (TN)
Lynchburg Moore County (TN),558,Lynchburg Moore County (TN)
Lynn View (TN),304,Lynn View (TN)
Lynneville (TN),2,Lynnville Richland (TN)
Lynnville (TN),26,Lynnville Richland (TN)
Lynnville Richland (TN),484,Lynnville Richland (TN)
Madison (TN),349,Madison (TN)
Madison Goodpasture Christian (TN),637,Madison Goodpasture Christian (TN)
Madisonville (TN),206,Madisonville (TN)
Madisonville Sequoyah (TN),328,Madisonville Sequoyah (TN)
Manchester (TN),36,Manchester Coffee County Central (TN)
Manchester Coffee County Central (TN),586,Manchester Coffee County Central (TN)
Martin Westview (TN),520,Martin Westview (TN)
Maryville (TN),1167,Maryville (TN)
Maryville Eagleton College & Career Academy (TN),11,Maryville Eagleton College (TN)
Maryville Eagleton College (TN),19,Maryville Eagleton College (TN)
Maryville Everett (TN),192,Maryville Everett (TN)
Maryville Heritage (TN),512,Maryville Heritage (TN)
Maryville Poly (TN),1,Maryville Poly (TN)
Maryville Polytechnic (TN),4,Maryville Poly (TN)
Maryville William Blount (TN),505,Maryville William Blount (TN)
Maynardville Union County (TN),362,Maynardville Union County (TN)
McEwen (TN),484,McEwen (TN)
McKenzie (TN),608,McKenzie (TN)
McMinnville Warren County (TN),591,McMinnville Warren County (TN)
McTyeire (TN),3,McTyeire Training School (TN)
McTyeire Training School (TN),2,McTyeire Training School (TN)
McTyiere (TN),1,McTyeire Training School (TN)
