Alias_Name,GameCount,Standardized_Name
Golden-Horseshoe A.N. Myer (ON),2,Niagara Falls A. N. Myer (ON)
Niagara Falls Saint Michael Catholic (ON),45,Niagara Falls St. Michael Catholic (ON)
Niagara Falls Saint Paul (ON),49,Niagara Falls St. Paul (ON)
Niagara Falls St. Paul (ON),2,Niagara Falls St. Paul (ON)
North Bay St. Joseph-Scollard Hall Catholic (ON),77,North Bay St. Joseph-Scollard Hall Catholic (ON)
North Bay West Ferris (ON),80,North Bay West Ferris (ON)
North Bay Widdifield (ON),70,North Bay Widdifield (ON)
Oakville Saint Ignatius of Loyola Catholic (ON),39,Oakville St. Ignatius of Loyola Catholic (ON)
Oakville Saint Thomas Aquinas (ON),40,Oakville St. Thomas Aquinas (ON)
Oakville St. Thomas Aquinas (ON),7,Oakville St. Thomas Aquinas (ON)
Odessa Ernestown (ON),57,Odessa Ernestown (ON)
Orillia Park St Collegiate (ON),1,Orillia Park St. Collegiate (ON)
Orillia Park St. Collegiate (ON),1,Orillia Park St. Collegiate (ON)
Orlans Sir Wilfrid Laurier (ON),52,Orleans Sir Wilfrid Laurier (ON)
Orleans Sir Wilfrid Laurier (ON),52,Orleans Sir Wilfrid Laurier (ON)
Orlans Saint Matthew (ON),50,Orleans St. Matthew (ON)
Orleans Saint Matthew (ON),50,Orleans St. Matthew (ON)
Orlans Saint Peter (ON),53,Orleans St. Peter (ON)
Orleans Saint Peter (ON),53,Orleans St. Peter (ON)
Orleans St. Peter (ON),1,Orleans St. Peter (ON)
Oshawa Monsignor Paul Dwyer (ON),59,Oshawa Monsignor Paul Dwyer (ON)
Oshawa O'Neill (ON),50,Oshawa O'Neill (ON)
Ottawa Glebe (ON),64,Ottawa Glebe (ON)
Ottawa Immaculata (ON),50,Ottawa Immaculata (ON)
Ottawa Nepean Mother Teresa (ON),55,Ottawa Nepean Mother Teresa (ON)
Ottawa Saint Joseph (ON),65,Ottawa St. Joseph (ON)
Ottawa Saint Patrick'S (ON),57,Ottawa St. Patrick'S (ON)
Ottawa Saint Pius X (ON),33,Ottawa St. Pius X (ON)
Owen Sound Saint Mary's (ON),41,Owen Sound St. Mary's (ON)
