Alias_Name,GameCount,Standardized_Name
Poulsbo North Kitsap (WA),459,Poulsbo North Kitsap (WA)
Prescott (WA),147,Prescott (WA)
Prescott Jubilee Academy (WA),29,Prescott Jubilee Christian Academy (WA)
Prescott Jubilee Christian (WA),3,Prescott Jubilee Christian Academy (WA)
Prescott Jubilee Christian Academy (WA),25,Prescott Jubilee Christian Academy (WA)
Prescott Jubilee Leadership Academy (WA),17,Prescott Jubilee Christian Academy (WA)
Prosser (WA),604,Prosser (WA)
Pullman (WA),533,Pullman (WA)
Puyallup (WA),848,Puyallup (WA)
Puyallup Cascade Christian (WA),263,Puyallup Cascade Christian (WA)
Puyallup Chief Leschi (WA),178,Puyallup Chief Leschi (WA)
Puyallup Rogers (WA),541,Puyallup Rogers (WA)
Quilcene (WA),277,Quilcene (WA)
Quincy (WA),421,Quincy (WA)
Rainier (WA),280,Rainier (WA)
Randle Morton-White Pass (WA),152,Randle Morton-White Pass (WA)
Randle White Pass (WA),214,Randle White Pass (WA)
Raymond (WA),395,Raymond (WA)
Raymond South (WA),17,Raymond-South Bend (WA)
Raymond-South Bend (WA),35,Raymond-South Bend (WA)
Reardan (WA),430,Reardan (WA)
Redmond (WA),449,Redmond (WA)
Renton (WA),452,Renton (WA)
Renton Hazen (WA),367,Renton Hazen (WA)
Renton Liberty (WA),430,Renton Liberty (WA)
Renton Lindbergh (WA),346,Renton Lindbergh (WA)
Republic (WA),376,Republic (WA)
Richland (WA),733,Richland (WA)
Richland Hanford (WA),439,Richland Hanford (WA)
Richland Liberty Christian (WA),220,Richland Liberty Christian (WA)
Ridgefield (WA),710,Ridgefield (WA)
Ritzville (WA),228,Ritzville (WA)
Rochester (WA),413,Rochester (WA)
Rockford Freeman (WA),440,Rockford Freeman (WA)
Royal City Royal (WA),491,Royal City Royal (WA)
Saint John (WA),7,Saint John (WA)
St. John (WA),42,Saint John (WA)
St. John Endicott (WA),1,Saint John-Endicott (WA)
St. John-Endicott (WA),305,Saint John-Endicott (WA)
Saint John-Endicott-LaCrosse (WA),27,Saint John-Endicott-LaCrosse (WA)
St. John-Endicott-LaCrosse (WA),2,Saint John-Endicott-LaCrosse (WA)
