Alias_Name,GameCount,Standardized_Name
Swampscott (MA),547,Swampscott (MA)
Swansea Case (MA),443,Swansea Case (MA)
Taunton (MA),546,Taunton (MA)
Taunton Bristol-Plymouth RVT (MA),436,Taunton Bristol-Plymouth RVT (MA)
Taunton Bristol Plymouth (MA),7,Taunton Bristol-Plymouth RVT (MA)
Taunton Coyle-Cassidy (MA),399,Taunton Coyle-Cassidy (MA)
Tewksbury Memorial (MA),587,Tewksbury Memorial (MA)
Topsfield Masconomet Regional (MA),471,Topsfield Masconomet Regional (MA)
Townsend North Middlesex Regional (MA),295,Townsend North Middlesex Regional (MA)
Tufts University Frosh (MA),42,Tufts University Frosh (MA)
Tufts University Fresh (MA),5,Tufts University Frosh (MA)
Turners Falls Franklin County Tech (MA),234,Turners Falls Franklin County Tech (MA)
Turners Falls (MA),7,Turners Falls Franklin County Tech (MA)
Turners Falls Franklin County (MA),6,Turners Falls Franklin County Tech (MA)
Tyngsborough (MA),480,Tyngsborough (MA)
Tyngsborough Greater Lowell Tech (MA),453,Tyngsborough Greater Lowell Tech (MA)
Tyngsborough Greater Lowell (MA),7,Tyngsborough Greater Lowell Tech (MA)
Upton Blackstone Valley RVT (MA),243,Upton Blackstone Valley RVT (MA)
Upton Blackstone Valley (MA),6,Upton Blackstone Valley RVT (MA)
Upton Nipmuc Regional (MA),233,Upton Nipmuc Regional (MA)
Uxbridge (MA),301,Uxbridge (MA)
Wakefield Memorial (MA),585,Wakefield Memorial (MA)
Wakefield Northeast Metro RVT (MA),485,Wakefield Northeast Metro RVT (MA)
Wakefield Northeast Metro (MA),7,Wakefield Northeast Metro RVT (MA)
Walpole (MA),559,Walpole (MA)
Waltham (MA),708,Waltham (MA)
Wareham (MA),483,Wareham (MA)
Warren Quaboag Regional (MA),184,Warren Quaboag Regional (MA)
Watertown (MA),593,Watertown (MA)
Watertown St. Patrick's (MA),103,Watertown St. Patrick's (MA)
Wayland (MA),513,Wayland (MA)
Webster Bartlett (MA),177,Webster Bartlett (MA)
Wellesley (MA),521,Wellesley (MA)
West Boylston-Tahanto (MA),236,West Boylston-Tahanto (MA)
West Bridgewater (MA),455,West Bridgewater (MA)
West Newbury Pentucket Regional (MA),493,West Newbury Pentucket Regional (MA)
West Roxbury (MA),314,West Roxbury (MA)
West Roxbury Catholic Memorial (MA),480,West Roxbury Catholic Memorial (MA)
West Roxbury Latin (MA),358,West Roxbury Latin (MA)
West Springfield (MA),463,West Springfield (MA)
Westborough (MA),342,Westborough (MA)
Westfield (MA),401,Westfield (MA)
Westford Academy (MA),393,Westford Academy (MA)
Westford Nashoba Valley Tech (MA),306,Westford Nashoba Valley Tech (MA)
Westford Nashoba Valley (MA),6,Westford Nashoba Valley Tech (MA)
Weston (MA),502,Weston (MA)
Weston Rivers (MA),359,Weston Rivers (MA)
Westwood (MA),478,Westwood (MA)
Westwood Xaverian Brothers (MA),530,Westwood Xaverian Brothers (MA)
Weymouth (MA),297,Weymouth (MA)
Weymouth North (MA),147,Weymouth North (MA)
Weymouth South (MA),108,Weymouth South (MA)
Whitinsville Northbridge (MA),301,Whitinsville Northbridge (MA)
Whitman-Hanson Regional (MA),720,Whitman-Hanson Regional (MA)
Wilbraham & Monson Academy (MA),350,Wilbraham & Monson Academy (MA)
