Alias_Name,GameCount,Standardized_Name
Dinwiddie (VA),664,Dinwiddie (VA)
Dinwiddie County (VA),5,Dinwiddie (VA)
Dry Fork Tunstall (VA),634,Dry Fork Tunstall (VA)
Dublin (VA),457,Dublin (VA)
Dublin Pulaski County (VA),827,Dublin Pulaski County (VA)
Dumfries Potomac (VA),492,Dumfries Potomac (VA)
Dumfries Saint John Paul the Great Catholic (VA),135,Dumfries St. John Paul the Great Catholic (VA)
Dumfries Pope John Paul the Great (VA),55,Dumfries St. John Paul the Great Catholic (VA)
East Stone Gap (VA),304,East Stone Gap (VA)
Eastville Northampton (VA),783,Eastville Northampton (VA)
Elkton (VA),289,Elkton (VA)
Elkton East Rockingham (VA),175,Elkton East Rockingham (VA)
Elliston Eastern Montgomery (VA),577,Elliston Eastern Montgomery (VA)
Emory & Henry College Fresh (VA),3,Emory & Henry College Frosh (VA)
Emory & Henry College Frosh (VA),2,Emory & Henry College Frosh (VA)
Emory & Henry Freshmen (VA),2,Emory & Henry College Frosh (VA)
Emporia (VA),122,Emporia (VA)
Emporia Greensville County (VA),908,Emporia Greensville County (VA)
Ewing Thomas Walker (VA),462,Ewing Thomas Walker (VA)
Ewing Walker (VA),19,Ewing Thomas Walker (VA)
Exmore Broadwater Academy (VA),223,Exmore Broadwater Academy (VA)
Fairfax (VA),929,Fairfax (VA)
Fairfax Paul VI (VA),208,Fairfax Paul VI (VA)
Fairfax Paul IV (VA),36,Fairfax Paul VI (VA)
Fairfax Robinson (VA),633,Fairfax Robinson (VA)
Fairfax Woodson (VA),726,Fairfax Woodson (VA)
Fairfield Rockbridge (VA),320,Fairfield Rockbridge (VA)
Falls Church (VA),914,Falls Church (VA)
Falls Church Congressional (VA),3,Falls Church Congressional (VA)
Falls Church Congressional School (VA),2,Falls Church Congressional (VA)
Falls Church George C. Marshall (VA),210,Falls Church George C. Marshall (VA)
Falls Church George C (VA),18,Falls Church George C. Marshall (VA)
Falls Church Justice (VA),538,Falls Church Justice (VA)
Falls Church Marshall (VA),562,Falls Church Marshall (VA)
Falls Church Mason (VA),726,Falls Church Mason (VA)
Falls Church Stuart (VA),639,Falls Church Stuart (VA)
