Alias_Name,GameCount,Standardized_Name
Howe Military Academy (IN),19,Howe Military Academy (IN)
Huntingburg (IN),170,Huntingburg (IN)
Huntingburg Southridge (IN),599,Huntingburg Southridge (IN)
Huntington (IN),169,Huntington (IN)
Huntington North (IN),502,Huntington North (IN)
Indiana School for the Deaf (IN),390,Indiana School for the Deaf (IN)
Indianapolis School for the Deaf (IN),1,Indiana School for the Deaf (IN)
Indianapolis Arlington (IN),421,Indianapolis Arlington (IN)
Indianapolis Arsenal Technical (IN),572,Indianapolis Arsenal Technical (IN)
Indianapolis Ben Davis (IN),887,Indianapolis Ben Davis (IN)
Indianapolis Bishop Chatard (IN),696,Indianapolis Bishop Chatard (IN)
Indianapolis Brebeuf Jesuit Prep (IN),535,Indianapolis Brebeuf Jesuit Prep (IN)
Indianapolis Bredeuf Prep (IN),2,Indianapolis Brebeuf Jesuit Prep (IN)
Indianapolis Broad Ripple (IN),500,Indianapolis Broad Ripple (IN)
Indianapolis Purdue Broad Ripple (IN),4,Indianapolis Broad Ripple (IN)
Indianapolis Calumet Heritage Christian (IN),244,Indianapolis Calumet Heritage Christian (IN)
Indianapolis Cardinal (IN),19,Indianapolis Cardinal Ritter (IN)
Indianapolis Cardinal Ritter (IN),555,Indianapolis Cardinal Ritter (IN)
Indianapolis Cathedral (IN),905,Indianapolis Cathedral (IN)
Indianapolis Christel House (IN),16,Indianapolis Christel House (IN)
Indianapolis Christel House at Manual (IN),14,Indianapolis Christel House (IN)
Indianapolis Covenant Christian (IN),110,Indianapolis Covenant Christian (IN)
Indianapolis Crimson Knights (IN),142,Indianapolis Crimson Knights (IN)
Indianapolis Crispus (IN),19,Indianapolis Crispus Attucks (IN)
Indianapolis Crispus Attucks (IN),181,Indianapolis Crispus Attucks (IN)
Indianapolis Decatur Central (IN),559,Indianapolis Decatur Central (IN)
Indianapolis Emmerich Manual (IN),528,Indianapolis Emmerich Manual (IN)
Indianapolis Franklin Central (IN),584,Indianapolis Franklin Central (IN)
Harry E. Wood (IN),2,Indianapolis Harry E. Wood (IN)
Indianapolis Wood (IN),21,Indianapolis Harry E. Wood (IN)
Indianapolis Howe (IN),409,Indianapolis Howe (IN)
Indianapolis Lawrence Central (IN),754,Indianapolis Lawrence Central (IN)
Indianapolis Lawrence North (IN),496,Indianapolis Lawrence North (IN)
Indianapolis Lutheran (IN),249,Indianapolis Lutheran (IN)
Indianapolis Marshall (IN),163,Indianapolis Marshall (IN)
Indianapolis North Central (IN),742,Indianapolis North Central (IN)
Indianapolis Northwest (IN),449,Indianapolis Northwest (IN)
Indianapolis Park Tudor (IN),460,Indianapolis Park Tudor (IN)
Indianapolis Perry Meridian (IN),512,Indianapolis Perry Meridian (IN)
Indianapolis Phalen Leadership (IN),17,Indianapolis Phalen Leadership Academy (IN)
Indianapolis Phalen Leadership Academy (IN),18,Indianapolis Phalen Leadership Academy (IN)
Indianapolis Pike (IN),559,Indianapolis Pike (IN)
Indianapolis Purdue Poly (IN),40,Indianapolis Purdue Poly (IN)
Indianapolis Purdue Polytechnic (IN),15,Indianapolis Purdue Poly (IN)
Indianapolis Roncalli (IN),759,Indianapolis Roncalli (IN)
Indianapolis Scecina Memorial (IN),622,Indianapolis Scecina Memorial (IN)
Indianapolis Shortbidge (IN),1,Indianapolis Shortridge (IN)
Indianapolis Shortridge (IN),277,Indianapolis Shortridge (IN)
Indianapolis Tindley (IN),131,Indianapolis Tindley (IN)
Indianapolis Warren Central (IN),837,Indianapolis Warren Central (IN)
Indianapolis Washington (IN),438,Indianapolis Washington (IN)
Jasper (IN),835,Jasper (IN)
Jeffersonville (IN),657,Jeffersonville (IN)
Jimtown (IN),601,Jimtown (IN)
Kendallville (IN),128,Kendallville (IN)
Kendallville East Noble (IN),540,Kendallville East Noble (IN)
Kentland South Newton (IN),512,Kentland South Newton (IN)
Knightstown (IN),527,Knightstown (IN)
Knox (IN),568,Knox (IN)
Kokomo (IN),618,Kokomo (IN)
Kokomo Northwestern (IN),512,Kokomo Northwestern (IN)
Kokomo Taylor (IN),492,Kokomo Taylor (IN)
La Porte (IN),980,La Porte (IN)
La Porte La Lumiere (IN),191,La Porte La Lumiere (IN)
La Porte Lumiere (IN),1,La Porte La Lumiere (IN)
LaPorte La Lumiere (IN),8,La Porte La Lumiere (IN)
LaPorte Lalumiere (IN),1,La Porte La Lumiere (IN)
Lafayette Central (IN),22,Lafayette Central Catholic (IN)
Lafayette Central Catholic (IN),553,Lafayette Central Catholic (IN)
Lafayette Jefferson (IN),966,Lafayette Jefferson (IN)
Lafayette McCutcheon (IN),520,Lafayette McCutcheon (IN)
LaGrange Lakeland (IN),500,LaGrange Lakeland (IN)
LaGrange Prairie Heights (IN),500,LaGrange Prairie Heights (IN)
Lakeville LaVille (IN),539,Lakeville LaVille (IN)
Lapel (IN),491,Lapel (IN)
LaPorte South Central (IN),142,LaPorte South Central (IN)
Lawrenceburg (IN),581,Lawrenceburg (IN)
Lebanon (IN),541,Lebanon (IN)
Leo (IN),524,Leo (IN)
Leopold Perry Central (IN),600,Leopold Perry Central (IN)
Liberty Union County (IN),441,Liberty Union County (IN)
Ligonier (IN),11,Ligonier West Noble (IN)
Ligonier West Noble (IN),508,Ligonier West Noble (IN)
Lincoln City Heritage Hills (IN),634,Lincoln City Heritage Hills (IN)
Linton-Stockton (IN),811,Linton-Stockton (IN)
Lizton Tri West (IN),59,Lizton Tri-West Hendricks (IN)
Lizton Tri-West Hendricks (IN),483,Lizton Tri-West Hendricks (IN)
Logansport (IN),629,Logansport (IN)
Kentucky Country Day (IN),2,Louisville Kentucky Country Day (KY)
Louisville Kentucky Country Day (IN),3,Louisville Kentucky Country Day (KY)
Lowell (IN),818,Lowell (IN)
Lynnville Tecumseh (IN),615,Lynnville Tecumseh (IN)
Madison (IN),482,Madison (IN)
Marengo Crawford County (IN),183,Marengo Crawford County (IN)
Marion (IN),626,Marion (IN)
Marion Eastbrook (IN),568,Marion Eastbrook (IN)
Marshall Turkey Run (IN),385,Marshall Turkey Run (IN)
Martinsville (IN),620,Martinsville (IN)
