ID,Date,Season,Home,Home_Score,Visitor,Visitor_Score,Source,Forfeit,OT,Date_Added
0BDF37CC-FB1F-4E60-8899-ED8D699BD91E,1980,Cooks Big Bay De Noc (MI),14,Brimley (MI),0,http://michigan-football.com/,0.0,,00:00.0
410D6273-CB98-4048-8DEA-ED86CDF25875,2023,Montross (MI),12,Lancaster (VA) (MI),14,www.maxpreps.com,0.0,,
564AFCB6-A1BC-455A-8254-ED7E5610A6D6,1986,Kingston (OK),21,Madill (OK),13,The Daily Oklahoman,,0.0,50:38.1
F82C319E-B0C2-4769-A091-ED77046986BB,1992,Kingston (OK),34,Tishomingo (OK),8,The Daily Oklahoman,,0.0,16:55.2
F824762F-1AF0-45AE-838D-ED44051E0176,1991,Forgan (OK),56,Yarbrough (OK),28,The Daily Oklahoman,,0.0,26:42.6
AAB56108-3458-4728-A96C-ED29F5B791D7,1992,West Birmingham Christian (NACC) (AL),20,Mount Hope (AL),0,http://www.ahsfhs.org,0.0,,00:00.0
3CF564C6-C08C-46E6-B183-ECF3BF43CFAC,2002,Clearwater (IA),56,Cedar Rapids (IA),32,http://www.classmates.com/siteui/yearbooks/4182807120?page=55,0.0,,00:00.0
2298606F-C92C-495D-920C-ECC6E8147BF2,1986,Yarbrough (OK),30,Tyrone (OK),23,The Daily Oklahoman,,0.0,50:38.1
8EB6A788-5AD5-430F-BEF5-EC6BAA1A4A08,1986,Kingston (OK),62,Savanna (OK),0,The Daily Oklahoman,,0.0,50:38.1
79499ABE-0A6F-47DA-9C8E-EC209A5623B3,1979,Medford (OK),20,Waukomis (OK),8,The Daily Oklahoman,,0.0,00:04.8
52AB8311-7469-41DA-AE17-EBF20BD784E1,1986,Buffalo (OK),33,Yarbrough (OK),6,The Daily Oklahoman,,0.0,50:38.1
7E603110-12FE-4F75-94FF-EB8FC4783B29,1952,Hot Springs Bath County (VA),33,Low Moor Central (VA),0,http://fourseasonsfootball.com/va.html,0.0,,00:00.0
F348A4D4-2F80-45AF-9A74-EB8A3A65A00F,1989,Tonawanda (NY),7,Tonawanda Kenmore East (NY),0,The Buffalo News 1989 09 10 57 (1).txt,0.0,0.0,27:26.0
01139461-AD3C-42CB-8F41-EB80CCCB90AE,1989,Colo-Neveda-Collins (IA),36,Sheffield-Chapin (IA),6,16 Sep 1989 - 20 - The Gazette at Newspapers.com#http://16 Sep 1989 - 20 - The Gazette at Newspapers.com#,0.0,,00:00.0
24F3A2F0-A176-4814-A4A4-EB7E8B360C25,1982,Federal Way (WA),21,Decatur (WA),7,The Spokesman Review,,0.0,05:19.7
2977B0F8-BE08-48AA-9745-EB5D5192B81C,1992,Madelia-Truman (MN),21,Newfolden Marshall County Central (MN),0,https://www.newspapers.com/image/193015455,0.0,,00:00.0
AAAD53CA-EC6E-4692-9FBF-EAF534C41478,1931,Buena Vista McCluer (VA),12,Low Moor Central (VA),0,http://fourseasonsfootball.com/va.html,0.0,,00:00.0
E5AE1E64-732C-42A6-A05B-EAF2F569CBF2,1979,Kingston (OK),40,Caddo (OK),6,The Daily Oklahoman,,0.0,00:04.8
1F992C7A-5921-419C-AA69-EA747BD1BBEC,1978,Wilson (OK),20,Kingston (OK),9,The Daily Oklahoman,,0.0,25:43.0
5F6088F0-73B9-437A-86B2-EA6372C2E3D3,1978,Antlers (OK),14,Kingston (OK),0,The Daily Oklahoman,,0.0,25:43.0
02DCB8D4-D41B-4E82-A9AF-EA0BBF41D40B,1978,Mountainburg (AR),20,Decatur (AR),19,The Sun,,0.0,05:42.2
8748D15F-EF7A-4853-85FC-EA04631C0000,1981,Decatur (AR),23,Mountainburg (AR),0,The Sun,,0.0,26:14.8
592BA225-0BF7-4B68-B35D-E9EFFC026164,1998,Kingston (OK),14,Caddo (OK),0,The Daily Oklahoman,,0.0,39:48.1
63BA5A3F-6275-49D9-B4F3-E9DC1704BB1D,1978,Garfield (OH),34,Akron Kenmore (OH),0,The Akron Beacon Journal,,0.0,00:02.7
E1B83914-46C0-472B-9780-E9D9A8A09354,1987,Kingston (OK),41,Holdenville (OK),0,The Daily Oklahoman,,0.0,50:38.1
2FBDF82F-5D64-4B7B-AEA3-E9C6AE37783F,1990,Dallas White (TX),27,Dtns (TX),14,http://lonestarfootball.net,0.0,,00:00.0
F27B65DC-23DE-4CFC-91C8-E9BBB76340BD,2023,Montross (VA),57,Onley Nandua (VA),6,www.maxpreps.com,0.0,,
83476B66-0C68-419B-9D81-E9B2BEE18340,1984,Sumner (WA),12,Decatur (WA),9,The Spokesman Review,,0.0,45:34.5
