team_id,team_name,season,season_url,raw_schedule_text
632,Celina,1973,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1973&GUID=1180198789,"Record: 9-1-0   Head Coach: G. A. Moore
WK Team SC Team SC    
9/7  PCelinav 12 #@Pilot Pointy 0
9/14  PCelinav 39 7Caddo Millsy 0 D
9/21  L@Prosperv 27 PCelinav 19 D
9/28  P@Celinas 14 TTom Beany 0 D
10/5  PCelinav 40 7@Annap 8 D
10/12  P@Celinav 58 3Blue Ridgey 0 D
10/19  PCelinav 56 m@Little Elmf 6 D
10/26  PCelinat 50 *@Collinsvillev 12 D
11/2  P@Celinav 82 7Celestey 0 D
11/9  PCelinav 42 L@S&S Consolidatedp 8 D



"
632,Celina,1972,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1972&GUID=8042161464,"Record: 8-1-1   Head Coach: G. A. Moore
WK Team SC Team SC    
9/9  P@Celinav 12 #Pilot Pointy 0
9/15  PCelinav 42 7@Caddo Millsy 0 D
9/22  P@Celinav 27 LProspery 0 D
9/29  PCelinap 8 T@Tom Beanp 8 D
10/7  7Annas 14 P@Celina8 13 D
10/13  PCelinav 89 3@Blue Ridgey 0 D
10/20  P@Celinav 52 mLittle Elmy 0 D
10/28  P@Celinav 42 *Collinsvillep 8 D
11/3  PCelinav 56 7@Celestef 6 D
11/10  P@Celinav 54 LS&S Consolidatedy 0 D



"
632,Celina,1971,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1971&GUID=112065673,"Record: 11-0-1   Head Coach: G. A. Moore
WK Team SC Team SC    
9/10  PCelinav 20 n@Nevada Communityy 0
9/18  P@Celinav 27 LFriscov 18
9/24  P@Celinav 30 TAllenf 6
10/2  PCelinay 0 #@Pilot Pointy 0
10/8  PCelinav 33 3@Van Alstynef 6
10/22  P@Celinav 71 LBellsf 6
10/28  P@Celinav 42 LHowey 0 D
11/5  PCelinav 60 L@S&S Consolidatedy 0 D
11/12  P@Celinav 87 *Collinsvillef 6 D
11/19  PCelinav 59 L@Prospery 0 D
  PCelinav 27 7Leonardy 0 B
12/3  PCelinaa 48 *Perrin-Whitt @Decatury 0 R



"
632,Celina,1970,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1970&GUID=1246560812,"Record: 7-3-0   
WK Team SC Team SC    
9/11  P@Celinav 33 nNevada Communityy 0
11/6  PCelinav 81 LS&S Consolidatedy 0 D
  LFriscov 19 PCelinay 0
  PCelinav 22 TAllend 7
  #Pilot Pointv 28 PCelinas 14
  PCelinav 36 3Van Alstyney 0
  PCelinav 36 *Callisburgy 0
  PCelinav 54 *Collinsvilley 0 D
  PCelinav 62 LProspers 14 D
  LHowev 26 PCelinay 0 D



"
632,Celina,1969,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1969&GUID=498867631,"Record: 12-0-0   
WK Team SC Team SC    
  PCelina3 21 #Pilot Pointd 7
  PCelinav 36 nSangery 0
  PCelinav 32 xMuensters 14
  PCelinav 33 7Farmersvillev 15
  PCelinav 35 TAllenv 3
  PCelinav 32 LHowev 3
11/20  PCelinav 43 L@S&S Consolidatedy 0 D
  PCelinav 22 *Collinsvillep 8 D
  PCelinav 47 LProspery 0 D
  PCelinav 70 *Callisburgp 8 D
  PCelinav 23 TAllen8 13 B
12/5  PCelina8 13 xMuenstery 0 R



"
632,Celina,1968,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1968&GUID=2741947174,"Record: 10-2-0   Head Coach: Virgil Miller
WK Team SC Team SC    
9/13  #Pilot Pointf 6 P@Celinay 0
9/20  PCelinap 8 n@Sangerd 7
9/28  P@Celinav 41 PKempv 20
10/4  L@Howev 20 PCelinav 19
10/11  P@Celinav 25 7Farmersvillef 6
10/19  PCelinav 53 T@Allenf 6
10/25  P@Celinav 34 *Collinsvilled 7 D
11/8  PCelinav 52 L@Prospery 0 D
11/15  PCelinav 57 *@Callisburgy 0 D
11/22  P@Celinav 49 LS&S Consolidatedf 6 D
11/29  PCelinav 28 7Anna @McKinneyf 6 B
12/6  PCelinav 40 xMuenstery 0 R



"
632,Celina,1967,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1967&GUID=6012708545,"Record: 11-1-0   
WK Team SC Team SC    
10/20  PCelinav 42 7Annad 7 D
11/3  PCelinav 38 LProsperf 6 D
11/3  P@Celinav 39 LS&S Consolidatedp 8 D
  PCelinav 26 nSangerf 6
  PCelinav 27 TAlleny 0
  PCelinaf 6 #Pilot Pointy 0
  PCelinav 40 7Farmersvillep 8
  PCelinav 61 LFW Country Dayf 6
  PCelinav 34 *Princetony 0
  PCelinav 27 LHowey 0 D
11/24  PCelinav 29 PErav 9 B
  nChillicothev 26 PCelinaf 6 R



"
632,Celina,1966,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1966&GUID=8856216669,"Record: 8-4-0   Head Coach: Virgil Miller
WK Team SC Team SC    
10/21  PCelinat 50 7Annay 0 D
11/4  PCelinap 8 L@S&S Consolidatedf 6 D
  nSangerv 12 PCelinay 0
  PCelinav 30 TAllenv 12
  PCelinav 25 #Pilot Pointv 22
  7Farmersvilled 7 PCelinay 0
  3Van Alstynev 34 PCelinay 0
  PCelina3 21 *Princetonp 8
11/11  PCelinav 31 LProspery 0 D
  PCelinav 34 LHower 16 D
11/25  PCelinas 14 PErap 8 B
12/2  nChillicothev 19 PCelinaf 6 R



"
632,Celina,1965,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1965&GUID=325692296,"Record: 8-1-1   Head Coach: Darrell Cooper
WK Team SC Team SC    
9/11  PCelinav 37 L@Howey 0
9/17  PCelinav 30 n@Sangerf 6
9/24  P@Celinav 32 7Annaf 6
10/1  PCelinav 32 T@Allenv 22
10/9  P@Celinav 36 LProsperf 6
10/15  PCelinar 16 *@Princetonf 6 D
10/22  PCelinav 34 L@Friscop 8 D
10/29  PCelinav 26 7@Farmersville8 13 D
11/5  P@Celinay 0 mWyliey 0 D
11/12  #@Pilot Pointv 53 PCelinav 12 D



"
632,Celina,1964,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1964&GUID=605680943,"Record: 1-8-1   Head Coach: Darrell Cooper
WK Team SC Team SC    
9/11  P@Celinaf 6 LHowey 0
9/18  nSangerv 27 P@Celinay 0
9/25  7@Annav 34 PCelinaf 6
10/2  T@Allenv 24 PCelinay 0
10/9  PCelinas 14 L@Prospers 14
10/16  *Princetonv 27 P@Celinay 0 D
10/23  L@Friscov 35 PCelinap 8 D
10/30  7Farmersvillev 18 P@Celinay 0 D
11/6  m@Wyliev 54 PCelinav 20 D
11/13  #Pilot Pointt 50 P@Celinay 0 D



"
632,Celina,1963,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1963&GUID=2421507240,"Record: 4-6-0   
WK Team SC Team SC    
9/12  #Pilot Pointv 22 P@Celinav 12
9/27  PCelinav 30 T@Allens 14
11/1  7@Leonards 14 PCelinaf 6 D
  PCelinad 7 nSangerf 6
  PCelinav 34 LBellsv 12
11/8  PRoyse Cityv 12 PCelinaf 6 D
11/15  7@Annav 30 PCelinay 0 D
  3Wolfe Cityv 20 PCelinaf 6 D
  7Celestef 6 PCelinay 0 D
  PCelinav 18 LHowes 14 D



"
632,Celina,1962,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1962&GUID=6974028349,"Record: 3-6-1   
WK Team SC Team SC    
9/7  P@Celinay 0 nSangery 0
  #Pilot Pointv 22 PCelinay 0
  PCelinav 10 LBellsy 0
  TAllenv 22 PCelinav 3
10/5  7Celestev 22 PCelinas 14 D
10/5  PCelinav 34 LHowep 8 D
  3Wolfe Cityv 22 PCelinav 12 D
  PCelinav 31 PRoyse Cityy 0 D
  7Annav 24 PCelinaf 6 D
  7Leonard3 21 PCelinaf 6 D



"
632,Celina,1961,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1961&GUID=5972257256,"Record: 5-5-0   
WK Team SC Team SC    
9/1  PCelinav 20 LS&S Consolidatedy 0
9/8  PCelinav 12 7Annap 8
  PCelinav 19 7Celestey 0
  nSangerv 12 PCelinaf 6
  *Princetonv 20 PCelinad 7
  #Pilot Pointv 20 PCelinaf 6 D
  3Van Alstynev 22 PCelinar 16 D
  PCelinav 20 PWhitesborov 18 D
  PCelinad 7 mWhitewrighty 0 D
  THoney Grovev 40 PCelina3 21 D



"
632,Celina,1960,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1960&GUID=1633362770,"Record: 2-8-0   
WK Team SC Team SC    
9/2  PCelinav 28 L@S&S Consolidatedp 8
1  7Annav 22 PCelinav 12
  PCelinav 32 7Celestep 8
  nSangerv 39 PCelinay 0
  *Princetons 14 PCelinay 0
  #Pilot Pointv 20 PCelinay 0 D
  3Van Alstynet 50 PCelinav 26 D
  PWhitesborov 34 PCelinay 0 D
  mWhitewrightv 40 PCelinav 12 D
  THoney Grovev 36 PCelinap 8 D



"
632,Celina,1959,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1959&GUID=1994253993,"Record: 1-9-0   Head Coach: John Connor
WK Team SC Team SC    
9/4  n@Sangerv 46 PCelinay 0
9/11  7@Annav 39 PCelinay 0
9/18  P@Celinav 20 7Celestev 12
9/25  *Princetonv 40 P@Celinay 0
10/2  #Pilot Pointv 28 P@Celinas 14 D
10/9  *Cooperv 58 P@Celinay 0 D
10/16  L@Rockwallv 60 PCelinay 0 D
10/23  7Farmersvillev 44 P@Celinaf 6 D
11/6  m@Wylier 16 PCelinas 14 D
11/13  T@Honey Grovev 60 PCelinay 0 D



"
632,Celina,1958,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1958&GUID=8255788088,"Record: 0-7-0   
WK Team SC Team SC    
1  7Annav 39 PCelinay 0
  7Celestev 26 PCelinas 14
  #Pilot Pointv 46 PCelinav 22 D
  *Cooperv 72 PCelinav 12 D
  LRockwallv 38 PCelinaf 6 D
  7Farmersvillev 46 PCelinay 0 D
  mWyliev 38 PCelinas 14 D



"
632,Celina,1957,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1957&GUID=9471185803,"Record: 4-6-0   Head Coach: V.R. Smith
WK Team SC Team SC    
9/12  P@Celinav 12 3Blue Ridgef 6
9/20  P@Celinar 16 7Caddo Millsv 10
9/26  x@Lone Oakv 57 PCelinav 20
10/3  LProsperv 20 P@Celinav 18 D
10/10  *@Collinsville$ 45 PCelinav 24 D
10/17  P@Celinaa 48 LSadlerv 19 D
10/24  T@Gunterv 56 PCelinaf 6 D
10/31  PCelinav 40 n@Nevada Communityv 35
11/7  mSouthmaydv 34 P@Celina3 21 D
11/14  T@Allenv 29 PCelinav 22 D



"
632,Celina,1956,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1956&GUID=3169200421,"Record: 4-5-1   Head Coach: V.R. Smith
WK Team SC Team SC    
9/13  P@Celinav 32 3Blue Ridgev 12
9/21  PTrinidadv 28 P@Celinav 18
9/28  7Caddo Millss 14 PCelina8 13
10/5  PCelinap 8 L@Prosperp 8 D
10/11  *Collinsvillep 8 P@Celinaf 6 D
10/18  PCelinav 24 L@Sadlerf 6 D
10/25  TGunterv 26 P@Celinav 18 D
11/1  nNevada Communityv 24 P@Celinas 14 D
11/8  PCelinav 46 m@Southmaydy 0 D
11/15  P@Celinav 41 TAllens 14 D



"
632,Celina,1955,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1955&GUID=4730948806,"Record: 10-1-0   Head Coach: V.R. Smith
WK Team SC Team SC    
9/16  P@Celinav 62 *Palmery 0
9/22  PCelinav 18 *@Collinsvilley 0 D
9/29  P@Celinav 34 TGunterv 19 D
10/6  PCelinav 44 m@Westminsterv 12 D
10/13  P@Celinaa 48 3Blue Ridger 16 D
10/20  PCelinav 52 x@Lone Oaks 14 D
10/27  P@Celinav 42 LProspery 0 D
11/3  P@Celinav 18 7Caddo Millss 14 D
11/10  PCelinav 40 T@Allenv 24 D
11/17  PCelinaa 48 n@Nevada Communityv 20 D
11/26  7Oklaunion @McKinney$ 45 PCelinas 14 B



"
632,Celina,1954,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1954&GUID=2701495886,"Record: 6-2-0   Head Coach: V.R. Smith
WK Team SC Team SC    
9/23  PCelinav 40 *@Palmers 14
10/7  P@Celinav 22 mWestminsterv 20 D
10/14  PCelinav 47 3Blue Ridge @Farmersvillev 12 D
10/21  TAllenv 63 P@Celinav 40 D
10/28  P@Celinav 28 xLone Oakv 12 D
11/4  PCelinav 26 T@Gunterf 6 D
11/18  L@Prosperv 1 PCelinay 0 D
11/11  P@Celinav 52 *Collinsvilley 0 D



"
632,Celina,1953,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1953&GUID=8789854645,"Record: 4-5-0   Head Coach: Lory Arnold
WK Team SC Team SC    
9/11  TGunterv 26 P@Celinaf 6
9/17  PCelinav 20 T@Gunterv 19
9/25  LProsperv 32 PCelinay 0 D
10/2  *@Collinsvillev 1 PCelinay 0 D
10/22  PCelinav 1 T@Guntery 0 D
10/9  PCelinav 1 x@Lone Oaky 0 D
11/5  TAllenv 54 P@Celinay 0 D
11/13  3Blue Ridgev 28 P@Celinav 19 D
11/20  PCelinav 33 m@Westminstery 0 D



"
632,Celina,1952,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1952&GUID=7868986129,"Record: 0-6-0   
WK Team SC Team SC    
  7Celestev 39 PCelinav 19
  *Princetonv 37 PCelinad 7
10/9  7Annav 47 PCelinay 0 D
  LBellsv 37 PCelinaf 6 D
  LFriscov 65 PCelinay 0 D
  7Leonardv 72 PCelinay 0 D



"
632,Celina,1951,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1951&GUID=7975799441,"Record: 0-3-0   Head Coach: Sherman Hughes
WK Team SC Team SC    
  #Pilot Pointv 26 PCelinay 0
  *Dallas St. Markv 52 PCelina8 13
  PCelinav *Collinsvillev D
10/11  LBellsv 42 PCelinay 0 D



"
632,Celina,1950,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1950&GUID=7655359506,"Record: 2-8-0   
WK Team SC Team SC    
8  7Annav 31 PCelinad 7 D
  7Farmersvillev 40 PCelinay 0
  TGunter8 13 PCelinay 0
  PCelinav 19 *Collinsvilley 0
  #Pilot Pointv 47 PCelinay 0
  7Farmersvillev 43 PCelinay 0
  mWyliev 43 PCelinay 0
  PCelinav 25 nNevada Community8 13
  LFriscov 26 PCelinaf 6
  *Princetonv 35 PCelinas 14 D



"
632,Celina,1949,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1949&GUID=8616679310,"Record: 3-4-0   
WK Team SC Team SC    
9/23  3Van Alstynev 28 PCelinay 0
10/29  PCelinav 40 mWyliey 0 D
  nNevada Communityv 52 PCelinay 0
  PCelinav 25 3Blue Ridgey 0
  PCelina8 13 7Celestef 6
  7Annav 20 PCelinay 0
  *Princetonv 20 PCelinav 12 D



"
632,Celina,1948,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1948&GUID=5732719898,"Record: 3-4-0   
WK Team SC Team SC    
10/28  mWyliev 40 PCelinay 0 D
  PCelinav 27 mWyliey 0
  PCelinav 32 3Blue Ridgey 0 D
  nNevada Communityv 32 PCelinay 0 D
  LFriscov 25 PCelinaf 6 D
  *Princetonv 20 PCelinaf 6 D
  PCelinav 30 7Annas 14 D



"
632,Celina,1947,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1947&GUID=7040390372,"Record: 3-3-1   
WK Team SC Team SC    
  TGunter8 13 PCelinay 0
  PCelinav 51 nFarmersville JVy 0
  PCelinav 26 nFarmersville JVy 0
  PCelinaf 6 mWylief 6
  nNevada Communityv 20 PCelinay 0
  LFriscov 27 PCelinay 0
  PCelinad 7 *Princetony 0 D



"
632,Celina,1946,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1946&GUID=8428963422,"Record: 0-2-0   
WK Team SC Team SC    
  LFriscov 15 PCelinay 0
  *Princeton3 21 PCelinas 14



"
632,Celina,1945,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1945&GUID=1607452035,"Record: 0-2-0   
WK Team SC Team SC    
  mWylied 7 PCelinaf 6
  LFriscov 56 PCelinas 14



"
632,Celina,1944,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1944&GUID=6760401726,"Record: 0-3-0   
WK Team SC Team SC    
  #Pilot Pointv 34 PCelinay 0
  LBellsv 31 PCelinay 0
  LHowev 35 PCelinay 0 D



"
632,Celina,1941,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1941&GUID=6613137126,"Record: 0-9-1   
WK Team SC Team SC    
6  PCelina8 13 7Anna8 13 D
  PWhitesborov 36 PCelinap 8
  LHowev 32 PCelinay 0
  *Collinsville8 13 PCelinaf 6
  #Pilot Point8 13 PCelinay 0
  TTom Beanv 42 PCelinay 0
  TGunterv 12 PCelinad 7
  LBellsv 59 PCelinay 0
  LFriscov 26 PCelinav 12
  LHowev 33 PCelinay 0 D



"
632,Celina,1940,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1940&GUID=9710723161,"Record: 1-3-1   
WK Team SC Team SC    
  PLewisvillev 61 PCelinay 0
  PCelinay 0 TTom Beany 0
  PCelina8 13 #Pilot Pointv 12
  LFriscov 59 PCelinaf 6
  LHowe$ 45 PCelinay 0 D



"
632,Celina,1939,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1939&GUID=7762172818,"Record: 9-2-0   
WK Team SC Team SC    
8  PCelinav 20 7Anna8 13
  PLewisville3 21 PCelinav 12
  PCelinav 27 mWyliev 26
  PCelina8 13 LBellsf 6
  PCelina7 55 *Collinsvilley 0
  PCelinav 46 7Denison JVf 6
  PCelinad 7 #Pilot Pointf 6
  PCelinav 27 TTom Beanf 6
  PCelina8 13 *Tiogay 0
  PCelinav 40 LFriscoy 0
  LHowef 6 PCelinay 0



"
632,Celina,1938,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1938&GUID=8296239376,"Record: 1-0-1   Head Coach: Hailds Pearce
WK Team SC Team SC    
  PCelinay 0 7Farmersvilley 0
  PCelinav 19 mWylie8 13



"
632,Celina,1937,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1937&GUID=6694039702,"Record: 2-2-0   
WK Team SC Team SC    
8/28  PCelinav *@Princetonv D
8/28  PCelinav nMcKinney JVv
  PCelinav 1 nNevada Communityy 0
  7Farmersvillev 52 PCelina8 13
  PCelinav 12 TAlleny 0 D
  LFriscov 41 PCelinay 0 D
8/28  PCelinav mJosephinev D
8/28  PCelinav 7Annav D



"
632,Celina,1936,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1936&GUID=1500638724,"Record: 7-1-0   
WK Team SC Team SC    
10/30  nNevada Community8 13 PCelinav 12
  PCelinas 14 mJosephiney 0
  PCelinav 37 TAllenf 6
  PCelinav 28 mWyliey 0
  PCelinav 18 nMcKinney JVy 0
  PCelinav 19 LFriscoy 0
  PCelinav 26 *Princetond 7
  PCelinav 49 mWestminster8 13



"
632,Celina,1935,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1935&GUID=7080841660,"Record: 5-0-0   Head Coach: C.M. Sontag
WK Team SC Team SC    
8/28  PCelinav n@McKinney JVv
3  PCelinav 31 7Annay 0
  PCelina3 21 3Van Alstyney 0
  PCelinaf 6 #Pilot Pointy 0
  PCelina3 21 3Richardsonf 6
  PCelinav 20 LFriscof 6
8/28  PCelinav mWestminsterv
8/28  PCelinav nGainesville JVv



"
632,Celina,1934,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1934&GUID=2996025086,"Record: 1-0-0   
WK Team SC Team SC    
8/28  PCelinav L@Friscov D
  PCelinav nGainesville JVv
  PCelinav 12 3Van Alstyney 0



"
632,Celina,1933,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1933&GUID=2594682575,"Record: 0-1-0   
WK Team SC Team SC    
  PLewisvillev 72 PCelinav 12



"
632,Celina,1932,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1932&GUID=9110294580,"Record: 0-0-1   
WK Team SC Team SC    
  PCelinay 0 LFriscoy 0



"
632,Celina,1931,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1931&GUID=6907666325,"Record: 0-3-0   
WK Team SC Team SC    
  nSangerv 38 PCelinay 0
  PNorth Texas State Freshv 38 PCelinay 0
  PNorth Texas State Freshv 31 PCelinaf 6
  PCelinav PWhitesborov



"
632,Celina,1930,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1930&GUID=859758854,"Record: 4-4-0   
WK Team SC Team SC    
  nKaufmanv 1 PCelinay 0
  PCelinav 65 nNevada Communityy 0
  PCelinav 31 *Collinsvillef 6
  3Van Alstynef 6 PCelinay 0
  PCelinav 33 7Lancasterf 6
  PCelina8 13 TSherman JVy 0
  7Farmersvilles 14 PCelinaf 6
  PCelinav mWhitewrightv
  nPlanov 1 PCelinay 0



"
632,Celina,1929,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1929&GUID=9003481268,"Record: 1-3-0   
WK Team SC Team SC    
  7Farmersville3 21 PCelinay 0
  TGunter8 13 PCelinay 0
  PCelinav 20 PWhitesborof 6
  nPlano8 13 PCelinaf 6



"
632,Celina,1928,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1928&GUID=7228106260,"Record: 1-1-0   
WK Team SC Team SC    
  LFrisco8 13 PCelinay 0
  PCelinav TSherman JVv
  PCelinad 7 nPlanof 6



"
632,Celina,1927,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1927&GUID=9898439049,"Record: 0-4-0   
WK Team SC Team SC    
  nMcKinneya 48 PCelinay 0
  7Farmersvillev 59 PCelinaf 6
  TGunterv 52 PCelinay 0
  nPlanov 27 PCelinaf 6



"
632,Celina,1926,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1926&GUID=1887440682,"Record: 0-1-0   
WK Team SC Team SC    
  nPlanov 90 PCelinay 0



"
632,Celina,1923,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1923&GUID=8576228022,"Record: 0-5-0   
WK Team SC Team SC    
  *North Dallasv 58 PCelinay 0
  7Farmersvillev 10 PCelinay 0
  nPlanov 12 PCelinaf 6
  nPlanov 68 PCelinaf 6
  PDenison$ 45 PCelinay 0



"
632,Celina,1922,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1922&GUID=8509865999,"Record: 2-2-0   
WK Team SC Team SC    
  PCelinav 12 3Van Alstyney 0
  PRoyse City8 13 PCelinay 0
  PCelinas 14 mWhitewrighty 0
  nPlanod 7 PCelinay 0



"
632,Celina,1921,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1921&GUID=6053159833,"Record: 0-5-1   
WK Team SC Team SC    
  PCelinay 0 nMcKinneyy 0
  *Shermanv 1 PCelinay 0
  nPlano8 13 PCelinay 0
  nPlanov 19 PCelinad 7
  mDentonv 17 PCelinay 0
  mDentonv 33 PCelinav 20



"
632,Celina,1920,https://lonestarfootball.net/team.asp?action=schedule&T=632&S=1920&GUID=6079070568,"Record: 1-2-0   
WK Team SC Team SC    
  7Farmersvillev 54 PCelinay 0
  PCelinav 19 nPlanof 6
  nPlanov 24 PCelinay 0



"
640,Copperas Cove,2003,https://lonestarfootball.net/team.asp?action=schedule&T=640&S=2003&GUID=1610454321,"Record: 6-4-0   
WK Team SC Team SC    
0  nCopperas Covev 49 POdessa Permian3 21
1  nCopperas Covev 47 *Arl Bowiev 20
2  nCopperas Covev 27 *Lubbock Montereyv 22
3  nCopperas Covev 41 nDallas Kimballv 24
5  nCopperas Covev 42 mWaco Universityd 7 D
6  nCopperas Covev 42 TBryanf 6 D
7  7Templev 20 nCopperas Covev 19 D
8  xBeltonv 42 nCopperas Cove3 21 D
9  LA&M Consolidatedv 28 nCopperas Covev 24 D
10  #Wacov 34 nCopperas Cove8 13 D



"
640,Copperas Cove,2002,https://lonestarfootball.net/team.asp?action=schedule&T=640&S=2002&GUID=7698813081,"Record: 7-4-0   
WK Team SC Team SC    
0  nCopperas Cove3 21 POdessa Permian8 13
1  *Arl Bowiev 30 nCopperas Covev 27
2  nCopperas Covev 38 *Lubbock Montereys 14
3  nCopperas Covev 38 nDallas Kimballs 14
5  nCopperas Covev 41 mWaco University3 21
6  nCopperas Covev 29 TBryanv 12 D
7  nCopperas Covev 35 7Templev 28 D
8  nCopperas Covev 24 xBeltond 7 D
9  LA&M Consolidatedv 42 nCopperas Coved 7 D
10  #Wacov 26 nCopperas Covev 20 D
  mLeander$ 45 nCopperas Covev 27 B



"
640,Copperas Cove,2001,https://lonestarfootball.net/team.asp?action=schedule&T=640&S=2001&GUID=9433736801,"Record: 11-1-0   
WK Team SC Team SC    
1  nCopperas Covev 27 TRR Westwoody 0
2  nCopperas Covev 42 mCedar Parky 0
3  nCopperas Covef 6 LOdessa Highv 3
4  nCopperas Covea 48 nDallas Kimballf 6
5  nCopperas Covev 12 mWaco Universityy 0
6  nCopperas Covev 37 #Georgetownv 15 D
7  nCopperas Covev 41 #Wacov 34 D
8  nCopperas Cove3 21 TKilleens 14 D
9  nCopperas Covev 33 7Templed 7 D
10  nCopperas Covev 56 TKilleeny 0 D
  nCopperas Covev 47 xRR McNeilv 31 B
  *@The Woodlandsv 28 nCopperas Covev 12 R



"
640,Copperas Cove,2000,https://lonestarfootball.net/team.asp?action=schedule&T=640&S=2000&GUID=9540550112,"Record: 11-1-0   
WK Team SC Team SC    
1  nCopperas Covev 24 TRR Westwoodd 7
2  nCopperas Covea 48 mCedar Park8 13
3  nCopperas Covev 23 LOdessa Highy 0
4  nCopperas Covev 35 nDallas Kimballv 22
5  nCopperas Covev 36 mWaco Universityv 23
6  nCopperas Covev 44 #Georgetownv 10 D
7  nCopperas Cove3 21 #Waco8 13 D
8  nCopperas Covev 33 TKilleens 14 D
9  nCopperas Covev 33 7Templef 6 D
10  nCopperas Covev 33 xKilleen Ellisons 14
  nCopperas Covev 41 xRR McNeilv 35 B
  *@The Woodlands8 13 nCopperas Coved 7 R



"
640,Copperas Cove,1999,https://lonestarfootball.net/team.asp?action=schedule&T=640&S=1999&GUID=9220110178,"Record: 9-2-0   
WK Team SC Team SC    
1  nCopperas Covev 42 TRR Westwoods 14
2  nCopperas Cove7 55 mAustin LBJf 6
3  nCopperas Covev 38 nWaco Midways 14
4  nCopperas Covev 20 #Georgetownr 16
5  nCopperas Covev 17 #Austin SFAd 7
6  nCopperas Covev 42 mLeanderv 10 D
7  nCopperas Covev 27 xKilleen Ellisonf 6 D
8  #Wacov 24 nCopperas Coved 7 D
9  nCopperas Coves 14 7Templed 7 D
10  nCopperas Covev 38 TKilleenf 6 D
  nDe Sotov 39 n@Copperas Cove8 13 B



"
640,Copperas Cove,1998,https://lonestarfootball.net/team.asp?action=schedule&T=640&S=1998&GUID=181429983,"Record: 10-3-0   
WK Team SC Team SC    
1  nCopperas Covev 28 TRR Westwoodd 7
2  nCopperas Covev 35 mAustin LBJf 6
3  nCopperas Covev 22 nWaco Midwayv 15
4  nCopperas Covev 53 #Georgetownv 9
5  nCopperas Cove$ 45 #Austin SFAy 0
6  nCopperas Covev 30 mLeanders 14 D
7  xKilleen Ellisonv 43 nCopperas Covev 17 D
8  #Wacov 12 nCopperas Coved 7 D
9  nCopperas Cove$ 45 7Templed 7 D
10  nCopperas Covev 58 TKilleeny 0 D
  nCopperas Covev 27 3@Arl Lamarv 24 B
  nCopperas Covev 38 3Irving Nimitzd 7 A
  LMidland Leev 43 nCopperas Covev 17 R



"
